instance_index,actual_default,dataset,model,explainer,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
3878,0,gmsc,random_forest,shap,-0.07983897356078677,0.023570187073501378,-0.06591000677436865,0.0253739592976682,-0.00930246271362364,-0.0015548819687255507,-0.05018366709410664,-0.007859432309672258,-0.02880149992431305,-0.0007032308334107537
4175,0,gmsc,random_forest,shap,-0.0036712366649958696,-0.0529056182336788,-0.06218966541448147,0.0006994509122602324,-0.024800404400127766,0.013947604469370174,-0.05446139798543892,-0.009278737210797266,-0.026344907065221863,0.0007640047610140752
4603,0,gmsc,random_forest,shap,-0.15998474458829215,-0.06209782063759795,-0.07037881869727051,-0.013881137414903174,-0.00772444747334424,-0.01771365542962686,-0.050777921512318656,-0.01023635253014815,-0.02914557754498618,-0.0022466891594232563
4798,0,gmsc,random_forest,shap,0.1425118754484915,0.02560896685243395,-0.040806695086284706,0.004719083795221544,0.0015568442728841711,0.015035609277243775,0.24704457233960136,0.0014526005949769677,-0.022543527636667997,-0.002045982353164541
4927,0,gmsc,random_forest,shap,0.029047689559887544,0.031350730740533767,-0.06567958229525131,0.0065718573697379655,-0.0016906563384832566,-0.019149973018372145,-0.05526693110538182,-0.0014417980735767727,-0.029331157327515987,0.0018074089925382
5440,0,gmsc,random_forest,shap,-0.17569273334357358,-0.017270315184845487,0.1705626566876403,-0.010200152028222397,-0.025703438534690953,0.005731756683412184,-0.053125520402268034,-0.009574829776046274,-0.02827669439158815,0.001697415834778991
5655,0,gmsc,random_forest,shap,-0.09316086174075179,0.021419873850599572,0.1787983906759703,-0.019552334124023296,-0.007256901146796295,-0.005955548616211655,-0.05117379373654886,0.0036569591853789322,-0.031765314423321166,0.00014586194731851525
5806,0,gmsc,random_forest,shap,-0.1966223535358987,0.023303574068815034,-0.06793120318558778,-0.005769348528446607,-0.00693477506019428,0.005581701706042908,-0.05304143254607581,-0.011371219193193779,-0.028752035759714592,-0.0019083310247912679
6001,0,gmsc,random_forest,shap,0.19869002778937458,0.039139079672097815,-0.07357022499423127,-0.016026558361139556,-0.026666921315239244,-0.019112432435456576,-0.0630281430280179,-0.014719214958977928,-0.03239521138836225,0.001031600129586922
6774,0,gmsc,random_forest,shap,-0.15883335744146002,-0.05936886597617115,0.18946914866279593,-0.01206616352593506,-0.021766099383367717,-0.007295795154894478,-0.05477979965954657,-0.006750160901660226,-0.029804666816778853,-0.0016921239349902205
7157,0,gmsc,random_forest,shap,-0.18275668814214005,0.018486796610368388,-0.06791761948644602,-0.01709762261768794,-0.01776751735897755,-0.014451672577381117,-0.05464980812009084,-0.009860246640116477,-0.029823068854231194,0.0011067522507853932
8252,0,gmsc,random_forest,shap,-0.16354555770077156,-0.06804332630795788,-0.06054782347818292,0.0015509016598868508,-0.010391492008718833,0.02207097092609742,-0.048655231446942955,-0.006027535519220395,-0.025768756492717024,-0.0021824326943932913
8613,0,gmsc,random_forest,shap,-0.18081605173143128,-0.004534134081871731,-0.06967302448706071,-0.011792021976926692,-0.012392580935307812,-0.010960490341533957,-0.059586848080129796,-0.009926567141381806,-0.031391551934767635,-0.0017012126944150761
9329,0,gmsc,random_forest,shap,-0.18036011561262894,0.022581392854429463,-0.06824929176875537,-0.013008401419105628,-0.01364412596081852,-0.015010163119379858,-0.056022929402270175,-0.006998633651889971,-0.029536611818365265,0.0018240783880828168
9724,0,gmsc,random_forest,shap,-0.166669903628264,-0.07603520008698786,-0.0666089475048977,-0.01963931402347225,0.011022667114688198,-0.016020490218753295,-0.05097319586452643,-0.001868890937556341,-0.02866785712311101,0.002105751592408683
9858,0,gmsc,random_forest,shap,0.19832493769329404,-0.024956153453368827,-0.07684004846332912,-0.0032180470586182933,0.016404670110203867,-0.01938511973688092,-0.0629568881689711,0.003840868270799089,-0.030830910769905642,-0.0014635130627155737
10573,0,gmsc,random_forest,shap,0.22281639862894154,0.029669150758619634,-0.06106103825377964,-0.019353248523484756,-0.0012495900498475957,-0.017503833054574987,-0.05945299498520829,0.006478651005668248,-0.0315447220386138,-0.0024699421003404414
10856,0,gmsc,random_forest,shap,-0.17689374832672314,-0.03555024906314249,-0.07026500872345723,-0.011674638922797131,0.01610568252533833,0.005674673430768901,-0.05533951825454411,-0.00022090512961066102,-0.030010338029751973,-0.001632368571414162
10941,0,gmsc,random_forest,shap,-0.2033757237820648,0.030300622785599734,-0.05691574148202367,-0.022527011597838396,-0.013041656556590451,0.011176825033292334,-0.0547539905793145,-0.001738342983444772,-0.029068956718414685,0.0016546024897719429
11050,0,gmsc,random_forest,shap,-0.15634139203208075,-0.0660137201630993,-0.0674711289773025,-0.014883744715399109,-0.011448667363465295,0.003260929413978826,-0.049956244680260276,-0.002759553639802088,-0.028974694098469454,-0.0017392665574612785
11057,1,gmsc,random_forest,shap,-0.17915957463155038,0.04138190030320127,-0.067236736478672,0.0066239920017043975,0.013195098462935661,0.01719185813282136,-0.0538885535572659,-0.011442889285877817,-0.02874951058599996,-0.0024895769164008682
11575,0,gmsc,random_forest,shap,-0.19814079668011708,0.026096428131409343,-0.0720646356431629,0.0018559751152458514,-0.005768845910591623,-0.01660520167458824,-0.05676237113007251,-0.004721944756105194,-0.02981446909712976,0.003058936421236404
11994,0,gmsc,random_forest,shap,-0.12986652424799902,-0.004503543418552212,-0.07411053945532706,0.004173217632079139,0.013762608352192606,-0.017494185210906937,-0.056283717848812594,-0.010397756003434526,-0.03154215633974063,-0.002159857479050375
12261,0,gmsc,random_forest,shap,-0.16977752583479225,-0.05481594799073229,-0.06324120918514728,-0.02197851383445586,-0.005636657358538589,0.0017956530592232358,-0.053726837310413604,-0.0023419771760196783,-0.029868807221504916,-0.0017648875988928723
12896,0,gmsc,random_forest,shap,0.0777160841349955,0.025160026826595648,0.126617718635421,-0.001729205191043872,-0.01421367400408229,-0.002927054326398089,-0.05798360588356677,-0.006955767616704366,-0.03295709473539997,-0.0016661344963165932
12999,0,gmsc,random_forest,shap,-0.10395837070790456,0.029009142185656738,0.2504780716774611,0.015870521191602434,0.005602865849520612,0.00872926454986802,-0.044032304715960896,-0.005644235595686768,-0.02609627299690907,-0.0002639811025799881
13053,0,gmsc,random_forest,shap,0.16615721010578335,-0.08718655538845684,-0.08350264715313659,-0.016406228057619095,0.003864155249789012,-0.01912904436972018,-0.06672067163156635,-0.007788548960616692,-0.035328967742147624,-0.0017390531561545719
13071,0,gmsc,random_forest,shap,0.1710852621249804,0.03812467319481192,-0.07095175615944573,-0.0053711775288859676,-0.0013849121927569917,-0.020599304001172027,-0.05379162974245745,-0.010018916768603657,-0.03256145877083306,-0.0017910366809195737
13217,0,gmsc,random_forest,shap,0.006423936478266815,-0.0830790346276406,-0.06404014905034515,0.005415460740994273,-0.02736560265309206,-0.020466221436826956,-0.05281011512516079,0.018336819777351642,-0.025592924810245492,-0.0016956714791388971
13293,0,gmsc,random_forest,shap,-0.18851436787108078,0.03797257035125094,-0.06594981763019978,0.02509793581856551,0.012474812956926375,0.0213933723310097,-0.05262643344020875,-0.012099846874237695,-0.027501886675994687,0.004133710280850679
13421,0,gmsc,random_forest,shap,-0.1741719544944301,0.022895673923049715,-0.06774350805814898,-0.004941388453083341,-0.012778200506346761,-0.014644152471498199,-0.056908007980439546,-0.01096024418693304,-0.029958835492654778,0.0028727195819360225
13428,0,gmsc,random_forest,shap,-0.2008219398075166,0.022708064001152602,-0.06509352966053492,0.022467853976555752,0.009895782698241064,0.02028508744922944,-0.05317379774899654,-0.01143693219755617,-0.028081791333972015,-0.0019186760345668997
13819,0,gmsc,random_forest,shap,-0.1851005595078557,0.032013931860589,-0.07130020561088038,-0.014321607713604526,0.005734907611917246,-0.016077680514584598,-0.05758315961695746,-0.01035997017059719,-0.03104327154430474,-0.0018380246075366906
13923,0,gmsc,random_forest,shap,-0.022070195266123957,0.04828925038136263,-0.06581760582170564,0.009753592914664889,-0.00242513979680444,-0.01737393761141839,-0.05503492907523347,-0.0031922985728474666,-0.0286092011516655,-0.0009676487128194957
14015,0,gmsc,random_forest,shap,-0.17756660269417515,0.021071383384017192,-0.07157334861310184,-0.01562427260681405,-0.006780035088932921,-0.014293979708523188,-0.05768092071952179,-0.01016826315664524,-0.03138853707385507,0.0012313571115937652
14202,0,gmsc,random_forest,shap,-0.15186737067364608,-0.06325279181949647,-0.06511271059470808,0.00223091686507037,0.0044704127816038676,0.005304955779923239,-0.05145096460150565,0.030290606412948496,-0.02956301924491508,-0.0015974796187658861
14851,0,gmsc,random_forest,shap,0.12208925221093594,-0.0972614074036486,-0.08153554106071553,0.0068534918794803616,-0.003028402256787643,-0.018704103606095188,-0.06546659942434396,-0.0076305229613908235,-0.037373169111469824,-0.0020172110571529235
14910,0,gmsc,random_forest,shap,-0.15803073476758978,-0.06628434822728352,-0.07149909430893064,-0.01004766578908079,0.012712650148608041,-0.0134537040573672,-0.052863171164620935,-0.009054382640536133,-0.029870309818137274,-0.0016881775525305828
15292,0,gmsc,random_forest,shap,-0.19091595292276808,0.017934043930256837,-0.07217735893560971,-0.003999682340215908,-0.006398225831744057,-0.016617009920771787,-0.05609950521694929,-0.01159530430847572,-0.03072086814838412,-0.0022457829973419907
15683,0,gmsc,random_forest,shap,-0.17682205904957962,-0.08263224152387443,-0.06394038092417768,-0.021830368133257495,0.009464756732924342,-0.0021321117432773224,-0.056904344256632045,-0.0016304286997228046,-0.030527630900375892,-0.0028190077406505497
16258,0,gmsc,random_forest,shap,-0.15287110644055182,-0.02493494680582041,-0.07354842700621632,-0.008369170411734805,0.016400150682503247,-0.016589085798700984,-0.05518578884191719,0.00037582340769692115,-0.03068174747081342,-0.0019219446605647278
16307,0,gmsc,random_forest,shap,-0.1151616267854972,0.020628278734551846,-0.06787109817115963,-0.005230532609204763,-0.0070570562793180296,0.020466551743940808,-0.04655464329480597,-0.007972998921422043,-0.027081486154818687,-0.0013076485918628417
16533,0,gmsc,random_forest,shap,-0.17626123483285203,-0.0452138864075972,-0.07057074551668924,-0.007883531687247057,-0.007522910137614509,-0.016907814479678294,-0.05569646156493933,-0.010089987006608547,-0.030102503056224292,-0.0021679193015288526
16854,0,gmsc,random_forest,shap,0.07844935755219833,0.016937177276385783,0.12291887119632271,-0.028547420800462908,0.007187552100393628,-0.005359611584420226,-0.04067545312008507,0.003318742158368741,0.1495688854902647,-0.0020163039055004924
18807,0,gmsc,random_forest,shap,0.14411629143585528,0.013386207884128143,0.12804948762954171,0.004798637312624445,-0.04615527105573087,-0.005732047491002057,-0.03772714849649785,-0.0007554858286158296,0.16099050154809416,-0.0026579686322672157
18835,0,gmsc,random_forest,shap,-0.17268001142045059,-0.054191111546744795,-0.0678745121109601,-0.007536906979168074,-0.008200418239193727,0.011100890619873134,-0.053073183240421117,-0.010637214656910128,-0.029403956595353713,-0.0020400378221399527
19025,0,gmsc,random_forest,shap,-0.18069157200682368,0.024152583223893447,-0.069899119758202,-0.002379010842913901,0.01053910387325468,-0.014810316936066423,-0.05754838956033267,-0.010561114066687824,-0.031046478158308785,-0.0015905087285909747
19190,0,gmsc,random_forest,shap,0.20751202208824798,0.038885345269241554,-0.06829358744877079,-0.006409532607873134,0.011447067707326916,-0.009697969310028176,-0.06480870387820739,0.007245077093109053,-0.030986907139802185,-0.002963708101198137
19494,0,gmsc,random_forest,shap,0.06758600616698841,-0.06135545423905408,-0.04987269744888786,-0.01593678368431943,0.008018470039899321,-0.009522769899405014,0.3271837148068226,0.0028616208253878124,-0.02390742239932857,-0.0013687476733916946
19999,0,gmsc,random_forest,shap,0.1953109766524512,0.030223973754916752,-0.06909471040628518,0.029635041288352506,-0.005938238716648898,0.0012066716839555865,-0.05624335696439715,-0.00851219375321388,-0.030529639867528876,0.0010477671436001541
20220,0,gmsc,random_forest,shap,-0.18625221366455888,0.03124388666032373,-0.06996215017117169,-0.011724593649767889,0.0022028700206494136,-0.014208945024704787,-0.05754366738659809,-0.0009932180702348914,-0.030177595668901762,0.0023345827030066936
20381,0,gmsc,random_forest,shap,-0.11907727453833446,0.035931097931623183,-0.06593581527747609,0.021941179939136683,-0.006077849427414558,0.013801702436556472,-0.05168465292566204,-0.008635861972524597,-0.02749493143798514,0.001501136510005509
20390,0,gmsc,random_forest,shap,0.20651087294026252,0.03324692210436133,-0.07353284187170148,0.008431780443574054,-0.018501509347645596,-0.01748957867821341,-0.06065605989751059,-0.008940742395791628,-0.03397673060073746,-0.0015445799551851342
20494,0,gmsc,random_forest,shap,-0.1782297063780628,0.022917001805544818,-0.06926862790888076,-0.015529087168215402,-0.017284374581722637,-0.01480481020049456,-0.05618615196287791,-0.009977496106841356,-0.029833926272551874,0.0011113030984650143
20772,0,gmsc,random_forest,shap,-0.15285901536919622,0.007492353208862998,-0.05926603482876483,-0.0029176539604097267,-0.014369391627797882,-0.0016266694369455705,-0.0481270818933504,0.06667350061114106,-0.027090424822257948,-0.0013627488587044426
20890,0,gmsc,random_forest,shap,-0.16633339133148548,0.011424151708387615,0.2838135803107105,-0.013991562183992258,-0.018409430767240647,-0.0011678709311987935,-0.049760421943512774,-0.008847185450807664,-0.029800219956024165,-0.0005221956240932433
20913,0,gmsc,random_forest,shap,-0.1037655748025956,-0.04173470941409308,-0.07257926754474392,-0.004848289126659062,0.011418014393939222,-0.016637691278717316,-0.05629060932277529,-0.01023426789209567,-0.029914320560194784,-0.001740140203934141
21376,0,gmsc,random_forest,shap,0.13726791540217134,0.02955595226263821,-0.07218491309943124,-0.019119826211597774,0.009124232061415329,-0.018375314487481108,-0.06433305699221023,-0.010385057256387517,-0.033512627665513044,0.0019993018191301433
21919,0,gmsc,random_forest,shap,-0.1767066397637139,0.02095099516865134,-0.06943086895872165,-0.003372374622487376,-0.016527080738558877,-0.01634005446984766,-0.05638950502207557,-0.010347381698100108,-0.02984351011338223,0.0013266632235283049
22180,0,gmsc,random_forest,shap,-0.11048629340642288,0.01962075970268896,-0.0632016294783002,0.03478357308091784,0.00471839576374351,3.034587912992148e-05,-0.04724375236067744,0.07666894889064575,-0.0265436406777067,0.0005758356527788093
22224,0,gmsc,random_forest,shap,-0.19194783602309803,0.023792004367056155,0.17245725551706634,-0.01298842250330296,0.00855197264273704,0.0037199410041782355,-0.05361375842482567,0.004422500538304718,-0.033259128435498816,-0.0017394890397870058
22606,0,gmsc,random_forest,shap,-0.18903448330385078,0.03128762263651233,-0.06245972287741341,-0.0011549015921108884,-0.012225142997837968,-0.018446161146580955,-0.05563279583923624,-0.0038029501772090996,-0.02514763197138628,0.006716783890450321
22667,0,gmsc,random_forest,shap,-0.19096636572964126,0.016625404836680027,-0.06719647687892728,0.022277740942405606,0.013353455896812522,0.01219028096918455,-0.05435607512540624,-0.011467152024822739,-0.029378679451958586,-0.0019879311275023464
22676,0,gmsc,random_forest,shap,-0.006147341774779971,0.035167097406090614,-0.06270768094598712,-0.012649651235384935,0.007625922056139073,-0.0033395612403113836,-0.05725575469076975,-0.0075482228045611055,-0.02724457931987854,-0.0008331344455941009
22933,0,gmsc,random_forest,shap,-0.1555670805849512,0.037369089229923005,-0.06769755264719651,-0.014259500274514595,0.013606615707277555,-0.01808076533779836,-0.05435118302472649,-0.001502880694656831,-0.029867744517021812,-0.003119473982825648
23049,0,gmsc,random_forest,shap,0.1405527366802107,0.045541033334682464,-0.06491876205285148,0.01469417408520997,0.001089980952774559,-0.01185089047258705,-0.06278580300436942,-0.0008530912219265835,-0.03283124387833612,-0.001975706538048975
23218,0,gmsc,random_forest,shap,-0.16766040873227483,-0.05489022853750859,-0.06414001991273505,-0.016982665448398562,-0.011256539242963732,0.01902167842541927,-0.05005193083274026,-0.0016723633922284074,-0.028120007023673673,0.0010843286116254025
23293,0,gmsc,random_forest,shap,-0.16571168730065822,-0.07234816534075048,-0.0735509560244336,0.001976283961224932,-0.006809884162424197,-0.014673922437114505,-0.053636295848386,-0.004985267439934837,-0.02984052175905954,-0.0024058840049778433
23420,0,gmsc,random_forest,shap,-0.18810898960228944,-0.004611849944427898,-0.07116816182851468,-0.0073763064652809405,-0.007833023431548215,-0.017212236581683995,-0.056038109832337556,-0.010751194502787647,-0.03069481137067593,-0.002594000804545015
23751,0,gmsc,random_forest,shap,-0.015781364786074652,0.034631010032865145,-0.06787993228946151,-0.002887557171161429,0.013468131966707557,-0.019026749665141635,-0.05755145025717488,-0.00951637545280704,-0.029143176867227893,-0.0007800528019810322
24039,0,gmsc,random_forest,shap,0.11428855458829604,-0.10424315897443065,-0.0814494458954115,-0.013496164762084251,-0.004936945126469187,-0.01595809723623704,-0.06051542882471218,-0.007725141469574657,-0.03755685293294733,-0.0017285808769238954
24524,0,gmsc,random_forest,shap,-0.1786548275225929,0.03680145522393514,-0.07113479479426525,-0.009455512371575173,0.013371524405994572,-0.016995163219593958,-0.056238005480528555,-0.006400634914443255,-0.02993787658283901,-0.001963495953439453
24677,0,gmsc,random_forest,shap,0.11738934085872832,0.023991329067645936,-0.07237298558524786,-0.010279424669423517,-0.01589511107303728,-0.0042021421054310205,-0.06190722467485258,-0.008093253602552194,-0.03392648782220486,-0.0007142542504750327
24858,0,gmsc,random_forest,shap,-0.16811922965281093,-0.0667878919972157,-0.06832996293210096,-0.015026979216837556,0.0052368245380492486,0.0165942541436006,-0.05200239303884136,-0.009459602192628635,-0.029347820487939043,0.001449995436158244
24866,0,gmsc,random_forest,shap,0.20870760033958927,0.022939093154636887,-0.07003580004087012,0.014552441115371793,0.008561768961876277,0.0033109634596591615,-0.05929438455963923,-0.008490526659505443,-0.03164212063422637,0.002515330613912315
25022,0,gmsc,random_forest,shap,-0.16396821338896475,-0.06247542205231651,-0.06998303630615638,0.009470946876111557,0.006664815301140948,-0.017591238967114668,-0.05683576620510794,-0.0050897246831292375,-0.030780022068683507,-0.002258199735443287
25143,0,gmsc,random_forest,shap,-0.19747442975742815,0.03262928923956657,-0.06795922288146326,-0.011522802064222846,0.01321679168663355,-0.015766653796456597,-0.05506698830918062,-0.0009105661191283737,-0.029054900200101177,-0.0024011673532516524
25573,0,gmsc,random_forest,shap,-0.20017141018321322,0.03917390749186317,-0.0711997885479358,0.00011957967556217542,-0.005406341463367025,-0.01884896775462529,-0.05649580893277054,-0.006012983595974009,-0.029281354994703277,-0.0030155883872012255
25590,0,gmsc,random_forest,shap,-0.16108459283772644,0.03473512933070775,-0.06992712019980796,-0.007523460073626969,-0.005702052622504406,-0.019985539718589924,-0.05330225917794268,-0.012018756383575385,-0.029867406363115932,-0.0027642700971112696
26471,0,gmsc,random_forest,shap,0.12659738137177534,0.03227723171686545,-0.07474131441060676,-0.015925121926846912,-0.008018276784729042,-0.016488183447840674,-0.06528954395807945,-0.009499795808079074,-0.03414970293910594,0.000908121507610978
26639,1,gmsc,random_forest,shap,-0.16661414952699466,-0.06904578979604886,-0.07172723574420883,-0.003628788810374185,-0.006828983571163677,-0.015386072224738888,-0.0541428433063963,-0.004610585003552279,-0.03019173816738542,-0.002315822218763456
26829,0,gmsc,random_forest,shap,-0.18398190352045735,0.021579433776653882,-0.06543266748173647,-0.008700148810709308,-0.01125181841274206,0.019003044073409775,-0.050820710023310754,-0.011067337002928175,-0.028044914825942225,0.0010455652025952577
27026,0,gmsc,random_forest,shap,-0.204308704736666,-0.029802793361961254,-0.06999695906651379,0.00023211124595662552,-0.007080996605081961,0.0029624510803831394,-0.0602951396773132,-0.003984796511424175,-0.031324882700111634,-0.0031334723543300037
27528,0,gmsc,random_forest,shap,-0.17459985605416795,-0.04913614645441006,-0.06700419349039435,-0.008951973103557486,-0.008160648414316279,0.019656537480150872,-0.05171980723065784,-0.004474974763899651,-0.02738407205909054,0.0017777845602523056
27620,0,gmsc,random_forest,shap,-0.16263157744103043,-0.07371050395600018,-0.06646572750753593,-0.01683513686722525,0.011563412908645631,0.006162612180431672,-0.049168897401304444,-0.0020794499158022406,-0.02841325735353831,-0.0019525539470929573
28077,0,gmsc,random_forest,shap,-0.186301000881013,0.03652847240742662,-0.06641637956139028,0.021803128329826275,-0.011952132314793584,-0.01978293754607664,-0.05334685252961694,-0.007127748180983341,-0.027771513703935245,0.002640098827440037
28873,0,gmsc,random_forest,shap,-0.15642885519842087,0.017133062180850943,-0.07024625482866356,-0.015129789581302983,-0.014822717274882678,-0.014546520945438185,-0.05572153197113641,-0.01028172737504878,-0.03133206286066969,-0.001095064268732202
28951,0,gmsc,random_forest,shap,-0.20014609718926765,0.021074124615248817,-0.06771604712205923,1.4004583734885158e-05,-0.007050915325016717,0.010967953609018994,-0.05406094090742221,-0.011420196165145188,-0.02940870840634364,-0.0021111895318833766
29064,0,gmsc,random_forest,shap,-0.10684916746643476,0.023595593556939756,-0.06712168482062045,0.02619082163961058,-0.007965943236253884,-0.0020677007951719877,-0.051993813517843254,-0.008300819822520051,-0.02811523450060756,0.0019317789775477822
29856,0,gmsc,random_forest,shap,0.10022341505579707,0.011035187218740515,0.12661188316662203,0.01515382758543712,0.009071886049408982,0.0016686850629836134,-0.04019776391808298,-0.0003583491410198434,0.13811623206129517,-0.0025527729535769887
