instance_index,actual_default,dataset,model,explainer,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
6001,0,gmsc,mlp,lime,0.14532909,-0.0049227686,0.054215584,0.0044733603,-0.007526873,0.007383597,0.1444885,0.00928767,0.12872684,0.0027750165
6774,0,gmsc,mlp,lime,0.15137084,0.007815194,0.050942145,0.006378089,-0.004810924,0.0014588822,0.14290462,-0.0037140434,0.12320014,0.0015824562
7157,0,gmsc,mlp,lime,0.13024193,0.00793005,0.055247966,0.00044511803,-0.00062040746,-0.012004093,0.13807365,0.00861085,0.110878974,0.004121503
8252,0,gmsc,mlp,lime,0.14037758,-0.012768323,0.053546816,0.008828741,0.014377364,-0.005512683,0.1452234,-0.005667242,0.12151853,0.011329918
8613,0,gmsc,mlp,lime,0.12988089,-0.012088515,0.054429695,-0.0007890512,0.0089873625,-0.004531831,0.13099664,0.00087119284,0.12660144,-0.00062428555
9329,0,gmsc,mlp,lime,0.13259907,-0.008331008,0.045873605,-0.004267601,0.013339058,-0.007037812,0.14744186,0.0038858198,0.11188675,0.0106222145
9724,0,gmsc,mlp,lime,0.12682508,0.0030645963,0.05422487,-0.0030294124,0.004993892,-0.00064254645,0.14631848,0.004233783,0.107927166,0.009435117
9858,0,gmsc,mlp,lime,0.1451948,-0.00019690178,0.04848771,-0.008812821,-0.00019420916,-0.0020699827,0.1375957,-0.0042368225,0.122208856,0.0035346034
10573,0,gmsc,mlp,lime,0.14785273,-0.008211229,0.044571098,0.009858136,0.001777326,-0.00702469,0.13470124,0.021107139,0.12563537,-0.0016559399
10856,0,gmsc,mlp,lime,0.13443166,0.0031606033,0.053317863,0.0030549145,0.009765279,0.0009944744,0.1388499,0.0062103984,0.12290794,0.0039656097
10941,0,gmsc,mlp,lime,0.13531029,0.011066346,0.049333654,0.0020617272,-0.0008880224,-0.011970355,0.1474682,0.009820177,0.12675063,-0.0033346734
11050,0,gmsc,mlp,lime,0.1406501,0.006882131,0.04385215,0.0014216811,0.0020369112,0.00446501,0.14309987,-0.0049208524,0.11901027,0.013577215
11057,1,gmsc,mlp,lime,0.13091634,-0.003178168,0.050615568,0.0031023768,0.0037595083,0.0043916237,0.13697639,-0.0016497481,0.11262403,0.004685939
11575,0,gmsc,mlp,lime,0.12904413,0.0044663264,0.060010605,0.010266001,0.007041506,-0.0040854663,0.13399664,0.0117950365,0.112872355,0.013004201
11994,0,gmsc,mlp,lime,0.13316947,-0.009504292,0.04001972,-0.011011261,0.00843664,-0.004620028,0.1492867,0.004974037,0.11474844,0.0028448189
12261,0,gmsc,mlp,lime,0.14460713,0.0005071862,0.054786116,0.009026126,0.0017828267,0.0071942303,0.14921375,-0.0010627521,0.10419016,-0.00081273913
12896,0,gmsc,mlp,lime,0.14460643,-0.00046782274,0.04532343,-0.003499603,-0.008003455,0.0013908109,0.14520583,-0.007842282,0.11908231,0.0016390991
12999,0,gmsc,mlp,lime,0.14419466,0.00048921217,0.049815383,-0.0019348308,0.010529512,-0.0041136956,0.14691943,-0.004684951,0.11753637,0.0061719804
13053,0,gmsc,mlp,lime,0.13838258,-0.003542646,0.05024354,-0.003917812,0.017768947,-0.014199097,0.1616525,0.0017886474,0.12038613,0.0056409347
13071,0,gmsc,mlp,lime,0.13669406,-0.0058765756,0.04572626,-0.014692381,0.006712866,-0.0029769288,0.14438151,0.0068064122,0.12675898,0.0006729324
13217,0,gmsc,mlp,lime,0.14124899,-0.008130238,0.03596833,0.00072105427,-0.0030630755,-0.007069968,0.13732934,-0.008124489,0.116136946,0.0077199196
13293,0,gmsc,mlp,lime,0.14606003,-0.0024112726,0.053822365,0.0038129825,0.0033910403,0.0036921094,0.13547988,-0.002066597,0.1198244,0.00467053
13421,0,gmsc,mlp,lime,0.13590373,-0.0052538393,0.047562785,0.0041092793,0.0052622226,0.009884098,0.13835031,-0.0010283461,0.11831219,-0.0015870028
13428,0,gmsc,mlp,lime,0.12937745,-0.012813764,0.042038746,0.004150439,0.008050727,-0.0052586864,0.13511784,0.0020980278,0.11019176,-0.0062845633
13819,0,gmsc,mlp,lime,0.14529039,-0.00078380073,0.059660945,0.0048350287,0.013553144,-0.01669651,0.14325488,0.013745821,0.12506385,-0.007992097
13923,0,gmsc,mlp,lime,0.14008683,-0.0069325534,0.055488884,0.007083789,0.0061740014,0.001739626,0.14011432,-0.006474614,0.108649425,0.004695818
14015,0,gmsc,mlp,lime,0.14264494,0.0026857362,0.04881409,0.0068826973,0.0035082758,0.009855105,0.1543916,0.011080471,0.10448804,-0.008566894
14202,0,gmsc,mlp,lime,0.12648702,-0.0210245,0.05338352,-0.0068153576,0.005582393,0.0016185954,0.1321265,0.0075052907,0.12785052,0.0006458457
14851,0,gmsc,mlp,lime,0.1466649,-0.0022968126,0.048331577,0.0059672166,-0.0016978956,-0.004379959,0.1246931,0.011647501,0.10466702,0.0027161392
14910,0,gmsc,mlp,lime,0.14185373,-0.008642862,0.045570984,0.00015667333,-0.0055546244,0.005306364,0.13775466,0.0032749777,0.12343833,0.0075727943
15292,0,gmsc,mlp,lime,0.1314729,-0.00084809994,0.06376092,-0.0017145925,-0.0105425175,-0.001754795,0.15116617,-0.003873657,0.11767998,0.015801491
15683,0,gmsc,mlp,lime,0.1394153,-0.004091488,0.050284594,-0.000917053,-0.003248483,-0.0010879054,0.14621644,0.008305071,0.10913585,0.0034153182
16258,0,gmsc,mlp,lime,0.13856985,-0.0068500545,0.04197121,-0.0013991374,0.0046175416,-0.007002139,0.13421814,0.0038008168,0.1236585,0.008198671
16307,0,gmsc,mlp,lime,0.13909034,-0.012187579,0.052784868,0.004171312,0.014988676,-0.0021648712,0.13327973,0.0065530697,0.13413888,0.006728525
16533,0,gmsc,mlp,lime,0.13978064,0.00468855,0.05284268,-0.00116494,0.0031535358,-0.0104116835,0.13708061,0.011369733,0.115531966,0.0037392925
16854,0,gmsc,mlp,lime,0.14270702,-0.0060806083,0.055082187,-0.006546439,-0.0018431589,-0.005093077,0.13871789,-0.012444491,0.13484633,0.00894927
18807,0,gmsc,mlp,lime,0.15158421,-0.0061896136,0.042951703,0.0012216576,0.0030601744,0.00479279,0.15536126,0.0020958313,0.12650134,0.015052549
18835,0,gmsc,mlp,lime,0.13665496,0.0013951436,0.054468013,-0.0029866435,0.0077077723,-0.016362067,0.13756195,-0.011748736,0.12933706,-0.010563013
19025,0,gmsc,mlp,lime,0.13872878,0.005603741,0.04895465,0.003180584,0.0139245195,0.0056223213,0.14033315,0.011567899,0.11576204,0.008215607
19190,0,gmsc,mlp,lime,0.14130533,-0.0062674447,0.0517895,-0.0069533037,-0.008004826,0.009919181,0.13686326,0.0077313944,0.11319778,0.0067471447
19494,0,gmsc,mlp,lime,0.14782637,0.007752842,0.044802397,0.0023466381,-0.002142798,-0.0066669155,0.14372258,-0.0069008665,0.13167897,0.0072110365
19999,0,gmsc,mlp,lime,0.1344795,-0.0051158695,0.05537214,0.0022790744,0.010961664,-0.002181319,0.143712,-0.0003361703,0.115251854,-0.0057614148
20220,0,gmsc,mlp,lime,0.15281342,-0.0050711473,0.058081593,0.0024999506,-0.0030569243,-0.0048194327,0.14846304,-0.011088395,0.12785454,0.00046530776
20381,0,gmsc,mlp,lime,0.14147113,-0.0039922283,0.040305715,0.0006163536,-3.0477651e-05,0.011286354,0.15830413,0.0010774086,0.117808305,0.0105898045
20390,0,gmsc,mlp,lime,0.13688669,-0.020313952,0.05242215,-0.008353866,-0.0011688751,-0.017573034,0.14097813,0.0033509214,0.12509401,-0.00191763
20494,0,gmsc,mlp,lime,0.14148314,0.0045003877,0.046020232,-0.005621513,-0.0006925638,-0.0059925457,0.14582564,-0.00045176691,0.12369453,0.00014625685
20772,0,gmsc,mlp,lime,0.12200701,0.00015803693,0.04700259,-0.010276104,-0.006087931,-0.011164294,0.16067599,0.0053004986,0.12325651,-0.009700907
20890,0,gmsc,mlp,lime,0.14228289,-0.0016917988,0.04887505,-0.0084008835,-0.0032173505,0.0040545207,0.13856384,0.0029110468,0.12234497,-0.0044040782
20913,0,gmsc,mlp,lime,0.13546959,0.0020662136,0.04280811,0.013780533,0.014666085,-0.000693703,0.13545936,-0.011389829,0.11111561,-0.00080829323
21376,0,gmsc,mlp,lime,0.13004549,2.3344483e-05,0.050402302,-0.0005557421,0.006339328,0.0074196234,0.14851862,0.00740894,0.12274146,0.0052913623
21919,0,gmsc,mlp,lime,0.1357346,-0.006740242,0.043735843,-0.0048749535,-0.0013852067,-0.004006799,0.14909814,-0.007848015,0.12571913,-9.167961e-05
22180,0,gmsc,mlp,lime,0.14810067,-0.006663086,0.04974573,-0.0021342877,0.0016265914,0.007037744,0.13687296,0.004415131,0.11169936,0.009288346
22224,0,gmsc,mlp,lime,0.14799309,0.0032666323,0.05524471,-0.0075487695,-0.0011720001,0.0073045627,0.14307296,0.0028823528,0.1278183,-0.0011609828
22606,0,gmsc,mlp,lime,0.13245839,-0.01314019,0.06397217,-0.0027985768,-0.002759533,0.0041973386,0.15366697,0.007951918,0.11756926,-0.00043058235
22667,0,gmsc,mlp,lime,0.14314921,0.006725483,0.045045536,0.0020426088,0.010672898,0.0059073553,0.1344454,-0.0014596333,0.11821114,0.004542619
22676,0,gmsc,mlp,lime,0.13658091,-0.013880559,0.058156252,-0.004487698,0.006630678,-0.0074493997,0.12856646,0.0058945417,0.1077101,0.008335276
22933,0,gmsc,mlp,lime,0.13432385,-0.01498015,0.053713918,-0.007316637,0.0015279334,-0.0037942922,0.13234524,-0.0043129306,0.11246863,-0.003598514
23049,0,gmsc,mlp,lime,0.1418798,-0.0033901175,0.043089285,-0.0049861465,0.0110737905,0.003558813,0.13087088,-0.009463069,0.12475506,0.006057302
23218,0,gmsc,mlp,lime,0.14105752,-0.008434533,0.047164477,-0.010119887,0.002207542,-0.0037902454,0.14890894,0.007874551,0.12031255,0.0033894626
23293,0,gmsc,mlp,lime,0.14848444,-0.004874309,0.040867455,0.00049567164,0.016886368,0.015834237,0.14028768,0.009089421,0.11947396,0.005459089
23420,0,gmsc,mlp,lime,0.14015006,-0.00028579615,0.05415158,-0.010596066,0.0017190072,-0.010434015,0.15111706,-0.0011821598,0.11987341,-0.004720175
23751,0,gmsc,mlp,lime,0.1451095,0.0007009557,0.039178316,0.011438133,0.001053533,-0.009568965,0.13797404,0.005021419,0.12321328,0.0056599774
24039,0,gmsc,mlp,lime,0.13087697,-0.0006625976,0.046593644,0.0009833724,0.0077998172,-0.008455922,0.14314719,0.006047328,0.12429372,-0.0026861366
24524,0,gmsc,mlp,lime,0.12800315,-0.016078364,0.05145256,-0.006259074,0.0015903988,0.0080166655,0.14311716,0.018931167,0.1140991,0.0036662214
24677,0,gmsc,mlp,lime,0.13650657,-0.012070121,0.04571678,0.004799139,-0.0051752403,-0.005700992,0.13262063,0.007603826,0.11581656,0.006052159
24858,0,gmsc,mlp,lime,0.13285781,0.0039807553,0.056208342,-0.012497669,0.01304848,-0.015420546,0.13828464,0.0005191727,0.11156559,-0.0009098963
24866,0,gmsc,mlp,lime,0.1359764,0.013985985,0.0552894,-0.0012687725,-0.00833805,0.0016015754,0.13552214,0.0068684984,0.12115077,-0.01128064
25022,0,gmsc,mlp,lime,0.13213404,-0.0014353123,0.052149277,-0.0048782853,0.0028764002,-0.0041004336,0.13696182,0.00602875,0.11837599,0.0055136518
25143,0,gmsc,mlp,lime,0.13593169,-0.010806217,0.05159269,0.00054463884,0.009923728,0.0017064604,0.13727693,0.019732263,0.11736006,-0.0014679934
25573,0,gmsc,mlp,lime,0.15023974,0.0015041358,0.045284,0.0053298883,0.00400359,0.0013275283,0.13791367,0.0062125875,0.1254905,1.8150819e-05
25590,0,gmsc,mlp,lime,0.13213854,-0.0027917686,0.056290373,-0.0033052922,0.0031853656,0.0032665937,0.14756158,-0.008787438,0.12706651,-0.012418873
26471,0,gmsc,mlp,lime,0.1412254,-0.016371127,0.055597268,0.004947211,0.004730812,-0.00010009143,0.15763286,0.019447472,0.13569765,0.0014745047
26639,1,gmsc,mlp,lime,0.13168837,0.0076780464,0.05161117,-0.005834865,0.014139202,0.004142008,0.14218892,0.014962056,0.13275154,0.0010567949
26829,0,gmsc,mlp,lime,0.13891119,0.0024841987,0.056229413,-0.0037546386,-0.0053911996,-0.01261176,0.14153193,0.003952832,0.11584631,0.011081478
27026,0,gmsc,mlp,lime,0.12805367,-0.003512333,0.047631696,-0.0062189833,0.013548894,-0.0044856523,0.14680839,5.1904906e-05,0.11178422,0.0031747182
27528,0,gmsc,mlp,lime,0.14204426,-0.0052654217,0.060827952,0.0014689879,-0.0035141988,-0.0012250505,0.1386137,-0.002560206,0.11972445,0.0017329949
27620,0,gmsc,mlp,lime,0.14425448,-0.0027426477,0.038171608,-0.015333763,-0.006977608,-0.002362857,0.147932,-0.0009915576,0.124869764,0.011669545
28077,0,gmsc,mlp,lime,0.13947697,-0.0024188447,0.059990797,-0.0073764976,2.985931e-05,0.00034411903,0.14325927,0.009966211,0.114681706,0.003187609
28873,0,gmsc,mlp,lime,0.13081515,-0.013744522,0.061779473,0.0025163344,4.2633117e-05,-0.011608317,0.15519059,-9.020168e-05,0.13604082,0.002267749
28951,0,gmsc,mlp,lime,0.12981337,-0.002708388,0.04984605,-0.0014971658,0.0046636015,0.0041589784,0.15244688,-0.0026825464,0.12007716,0.004861166
29064,0,gmsc,mlp,lime,0.13563022,-0.0057473634,0.046946358,-0.009787519,0.00030238822,-0.0036100855,0.15055603,0.007064171,0.112852566,0.0042681326
29856,0,gmsc,mlp,lime,0.1502308,0.004770693,0.029493004,-0.002441676,0.00919459,0.007728871,0.14049624,-0.004926204,0.11890891,-0.005727627
