instance_index,actual_default,dataset,model,explainer,duration,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,checking_status_A12,checking_status_A13,checking_status_A14,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_status_A62,savings_status_A63,savings_status_A64,savings_status_A65,employment_A72,employment_A73,employment_A74,employment_A75,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A102,other_parties_A103,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A142,other_payment_plans_A143,housing_A152,housing_A153,job_A172,job_A173,job_A174,own_telephone_A192,foreign_worker_A202
24,0,german,random_forest,lime,0.044639576,0.012160251,0.012908679,0.0026335265,-0.008206259,0.0030005288,-0.005256674,0.0035364437,-0.00025337868,-0.069654636,0.002335033,0.00013704793,0.00091929565,-0.024047893,-0.008222084,0.002907664,0.0029975495,-0.009445122,0.0004952023,-0.0033200888,0.0053241295,-0.003566285,-0.0026046333,-4.8387486e-05,-0.0018950469,-0.004398445,-0.018689401,0.014278062,-0.0065589263,-0.0056357305,-8.956191e-06,0.0076657026,-0.0058244253,4.1115277e-06,0.002063418,5.4718992e-05,-0.00089322834,0.000988577,0.008633123,0.00034102332,-0.019167552,-0.009892663,0.0027015964,-0.0004851327,0.0015346296,-0.0024042584,-0.012079246,-0.0030836964
27,0,german,random_forest,lime,0.042077754,0.01631325,0.010958817,-0.0052742963,-0.016738592,0.0018791334,0.00017301289,0.0056963717,-0.0047369315,-0.073141485,-0.0002479466,0.0032945396,0.00038187698,-0.021135619,-0.015278031,0.0011371037,0.0066532902,-0.011575017,-0.0027872308,-0.0002514622,-4.4267235e-05,0.006366649,0.00221872,-0.00050886977,-0.0040473347,-0.006573123,-0.018290186,0.013420697,-0.007001725,-0.0059703346,-0.003617188,0.0011361853,-0.0031824738,0.004925176,-0.002795666,-0.0006087883,0.0031350325,0.0020903063,0.0124908015,-0.0012831162,-0.016106898,-0.00620354,-0.0002133931,-0.00070607895,-0.0010843498,0.0012335886,-0.0026601627,0.0016483387
29,0,german,random_forest,lime,0.0435138,0.0130060315,0.012466339,9.6711046e-05,-0.018813552,0.0033874828,-0.0013953353,0.003003128,0.0014091835,-0.07348869,0.0011153151,-0.0020491702,-0.000324326,-0.030506717,-0.006698619,0.001045413,-0.001032466,-0.011375504,0.0022184947,-0.0010265467,0.0051150518,0.0031213479,-0.0010571476,-0.0014568262,0.00053853076,-0.005072724,-0.0121829035,0.012605907,-0.00087632576,-0.015717873,5.5806977e-05,0.008327486,-0.0050227814,0.0071589397,-0.004278863,0.0007356932,0.0023600527,-0.00021500062,0.0067742923,-0.0036129807,-0.017055001,-0.01602502,0.0028303803,-0.00010958707,-0.0007154159,-0.004308406,-0.0037202884,-0.004489085
32,0,german,random_forest,lime,0.045353226,0.021079263,0.014941005,-0.0006428744,-0.014357191,-0.0051725907,-9.448714e-05,0.0054805614,-0.0030424977,-0.070639834,-0.0013765679,-0.002340539,-0.005209421,-0.028603712,-0.008648007,0.00074996985,-0.002312547,-0.014397703,-0.004495135,0.003367339,0.00077097723,0.0033013886,0.0016903325,-0.0023245174,-0.004664951,-0.006887956,-0.012578529,0.012129077,-0.00025840776,-0.004739061,-0.0034218659,0.0053154705,-0.0056416704,0.0022606284,0.0022255091,-0.004856928,-0.0012532752,0.0025312006,0.012309309,-0.0043278895,-0.020400276,-0.00780636,-0.0008846024,-0.0005509581,-0.0011604817,0.0011777871,-0.009886703,-0.003037284
38,0,german,random_forest,lime,0.047890753,0.017248293,0.009482052,-0.005800686,-0.013054977,-0.0010698251,-0.0003313491,0.002992248,-0.0029278744,-0.0685152,-0.001151397,0.0021633191,-0.000546935,-0.029966243,-0.0054657874,-0.0027767164,0.0014519633,-0.014870701,-0.001637351,0.0026446695,0.00521348,0.0022022324,0.0021412482,-0.0004324925,-0.0022711803,-0.0050850087,-0.02102205,0.016785981,-0.003932639,-0.008241434,-0.0047512124,0.004957628,-0.009104554,-0.0022544994,-0.00022139275,0.001346549,0.008577972,0.0055225524,0.013386262,0.00395741,-0.013778448,-0.016425438,0.006046188,-0.00062027056,-0.0064164745,0.0032751611,-0.0011041956,0.0012164233
40,1,german,random_forest,lime,0.04328256,0.018118305,0.011690348,-0.0019184453,-0.013277222,-0.0008958198,-0.0017163096,0.002835422,-0.0027064679,-0.07399427,-0.00085687527,-0.0011404075,0.0025552828,-0.028330538,-0.0097063435,-0.0005586611,0.00523046,-0.011593588,-0.0020148014,-0.0052196356,0.0005601638,0.0009521317,0.002272952,-0.0019486558,2.006301e-05,-0.003041722,-0.020463463,0.011704771,-0.0014937068,-0.006104164,-0.0039799954,0.0053734244,-0.0076255896,0.0034629263,0.002787446,-0.0030281674,-0.0010612658,0.0020309405,0.011677222,0.0010458181,-0.013106701,-0.0054063825,0.0038104525,0.0001517332,-0.003585643,-0.0011885924,-0.0035589847,-0.0036912714
45,0,german,random_forest,lime,0.045921493,0.020201622,0.010740174,0.0030106062,-0.011319818,-0.0024349706,0.00241833,0.0019009139,-0.00081925903,-0.07218288,-0.0028431613,0.002433997,-0.004678457,-0.028745951,-0.0070529184,0.0013250855,0.0066537634,-0.016216496,-0.0023802884,-0.0030581688,0.0017025009,0.0010568749,-0.003656922,-0.003579073,-0.004238988,-0.0021615173,-0.018365745,0.01168591,-0.003731007,-0.011530141,0.00035837025,0.008022266,-0.0037915264,0.0046630767,-0.003967248,-0.0035337305,-0.0022789505,0.0033360468,0.003162361,-0.004883658,-0.019054933,-0.0128900455,0.0058999592,0.0013222782,0.004302887,-0.00045303133,-0.008624525,-0.0005824127
47,1,german,random_forest,lime,0.047753345,0.017042704,0.012117283,0.001301516,-0.015773717,-0.0012822222,-7.1331874e-06,0.0074757086,0.0007047435,-0.07394671,0.00033306197,0.006004126,-0.00572288,-0.025209613,0.00016018531,0.0009042744,-0.003686655,-0.010659919,-0.0014942004,-0.0016552091,-0.000516143,0.0040587797,0.0026555127,0.0023006776,-0.0024423988,-0.00060612266,-0.020848045,0.013192356,-0.0026443442,-0.00940591,-0.0020160126,0.008095156,-0.0069080014,-0.0030060662,-0.001379977,-9.30697e-05,-0.0009509892,-0.0003952129,0.016456077,0.0019389219,-0.016635034,-0.0055580535,0.0061053615,-0.002186824,0.0010985169,-0.003406423,0.00085969374,-0.0042505288
51,0,german,random_forest,lime,0.045853823,0.020565929,0.009583396,-0.0024992602,-0.0136609925,-0.0014069094,0.0037812567,0.005460623,0.002567068,-0.0727261,0.0028543822,0.0065231943,-0.00092120934,-0.032685455,-0.006590395,-0.0022364708,0.004008063,-0.013285423,0.00083636737,0.0017288506,0.00095924933,-0.0009710409,0.0045657703,0.005181222,0.001977036,-0.0066746837,-0.021277716,0.012706831,0.0030121296,-0.0037455107,-0.0009472754,0.007973846,-0.011092711,0.0018762519,-0.0013961004,-0.0015140778,0.004934882,-0.00059283857,0.006289009,0.0009408068,-0.014655269,-0.013429085,-0.0072047175,0.0017034836,-0.0036039168,-0.0011841065,-0.008111881,-0.0014451108
54,1,german,random_forest,lime,0.04486747,0.0150355,0.012851638,3.3806755e-05,-0.012892305,0.0019321301,-0.0014862323,-0.0005753801,0.00050917116,-0.07309379,-0.0011662467,-0.0032539994,0.004207079,-0.023211211,-0.00844531,0.0002977282,0.006717908,-0.01181342,-0.0032773206,-0.00491843,0.0030425692,-0.0012051802,0.0009368381,0.0043714223,-0.0057532657,-0.005982229,-0.019301077,0.01648853,-0.003045441,-0.005246269,0.00021560973,0.0035674567,-0.0063480404,0.0025437986,-0.001483267,-0.00039895056,0.0034151897,0.004358856,0.014621226,-0.0023660227,-0.011847256,-0.0069501447,0.0008259657,-0.0012117173,-0.0034740125,0.0039170044,-0.007924828,-0.0019542219
55,1,german,random_forest,lime,0.039266597,0.016457638,0.014046867,0.0006500676,-0.013157559,0.0010804426,0.0027580997,0.0029312572,0.003180502,-0.0723164,0.0043180413,-0.0019495947,7.343772e-07,-0.023967104,-0.008880111,0.0019014155,0.00051593967,-0.006892541,-0.0019606396,-0.006824209,0.0033515755,-0.001803288,0.00401499,-0.001193909,-0.0030171508,-0.0035946514,-0.021715714,0.015260149,2.5447225e-05,-0.0069706407,-0.0012870771,0.0071585225,-0.0085398825,-0.004433099,0.003902674,0.005441167,-0.0021853729,0.0046828794,0.011702623,0.00263594,-0.019072885,-0.012901356,-8.443123e-05,-0.004303348,-0.0026484288,-0.00058670196,-0.008518356,-0.00059403176
56,0,german,random_forest,lime,0.039280802,0.019433387,0.012472274,-0.00064007705,-0.013414599,0.003419234,-0.0003332541,0.003136854,0.0038102414,-0.06834637,0.0030021584,0.000525447,-0.0022061407,-0.021027813,-0.005628952,-0.0006744197,0.00440017,-0.004008803,-0.0016763293,0.0023861066,0.0008516041,-0.005176842,0.002282059,0.004127353,-0.005005388,-0.0028528827,-0.018038362,0.008466328,0.001023313,-0.005193184,0.0006269327,0.008041458,-0.00468647,-0.004250016,-0.001150081,-0.004272095,0.0044535054,0.00044923782,0.0021620486,-0.0007470793,-0.018977582,-0.010651035,0.002325294,-0.0010946799,-0.0043457267,0.00055089727,-0.0031945214,-0.0012792113
57,0,german,random_forest,lime,0.04379813,0.019234696,0.013015401,-0.001832583,-0.013053552,-0.0024217144,0.0008621676,0.0014189673,-0.0023356576,-0.06734982,-0.0021224124,0.0009906823,-0.00040624358,-0.023524279,-0.0049155466,-1.8899658e-05,-0.0015691099,-0.01575544,0.0030219755,-0.0067922752,0.006118736,-0.0049601565,-0.0007023821,-0.0051580677,-0.0035046658,-0.004227964,-0.023377493,0.015953004,0.0014031307,-0.0043675224,-0.002982181,0.006420073,-0.009787922,0.004024724,0.0034751792,-0.0011719792,0.00065781776,0.002258496,0.01037135,0.0024395946,-0.018304354,-0.0069110664,-0.0036088296,-0.001579695,-0.0064017926,0.003060619,-0.0074649565,0.0012528232
58,1,german,random_forest,lime,0.04337977,0.020614805,0.015929073,0.0070132837,-0.012463042,0.0015529263,0.003051987,0.0031202603,-0.0016081145,-0.06522565,0.0066848085,-0.0019376007,4.6715868e-05,-0.021679118,-0.01105551,-0.0013796685,0.008296434,-0.016032554,0.0012265932,0.00091891526,0.0022000065,-0.0043812823,2.6516695e-05,-0.0014733047,-0.0026707696,0.0020750056,-0.01732542,0.010685542,-0.0030696688,-0.007046925,-0.0027337295,0.0059304284,-0.011714801,-0.0050433674,0.0018331822,0.0010113671,-0.0062977816,0.004219965,0.012707541,0.0048389286,-0.018058939,-0.010525441,0.00298852,-0.0022552493,0.0017358647,0.0012921359,-0.003285947,0.0019001198
59,1,german,random_forest,lime,0.047406364,0.018883692,0.009818723,-0.00042465364,-0.010926464,0.0015752529,-0.0012591551,-0.0006800942,-0.0025668538,-0.075237334,0.0016982518,0.0014253554,0.0003435956,-0.025795825,-0.008170648,-0.0031041699,0.0078070736,-0.013235663,-0.0049302774,-0.002474183,0.0014919284,0.0014706472,0.0027723412,0.0012461249,0.001131746,0.0032752817,-0.020373818,0.007642959,0.0059472416,-0.005377727,-0.006725757,0.0007424792,-0.0056833774,-0.0034213844,0.0031296818,0.0036967208,0.0023167406,0.004405039,0.0100266095,-0.0009180218,-0.018590339,-0.010530936,-0.0011737075,-0.0025362924,0.0018284289,-0.00030468524,-0.002938119,0.005255474
60,1,german,random_forest,lime,0.051427696,0.018928463,0.010453685,-0.001963978,-0.011296582,-0.0010193198,-0.001736306,0.002260335,-0.0024156282,-0.06842559,0.0022292037,-0.0017071953,0.0023558973,-0.027979063,-0.0077246167,0.00040076062,0.00042575513,-0.01067349,-0.001263825,0.0013776122,-0.0005381155,0.0018083785,-0.00015005839,0.0005232967,-0.0009071486,-0.0029951779,-0.015718676,0.012437042,-0.0067092627,-0.0028158005,-0.0004574446,0.0030685498,-0.0041587045,-0.0017740224,0.0015934026,-0.0036818231,-0.0010678614,0.0025659977,0.0073643206,-0.0027245004,-0.019009229,-0.007822874,0.0011228633,0.003881142,-0.0020238115,0.0013785467,-0.0021364123,-0.0022886558
62,0,german,random_forest,lime,0.040962268,0.017914822,0.010730475,0.0012313601,-0.015210751,-0.0015897821,0.0024775376,0.007514106,-0.000911691,-0.07005627,0.0029246125,0.0028350786,-0.003383299,-0.024775676,-0.008464733,0.0012335262,-0.0026784078,-0.013939724,0.00055119756,0.000951938,-0.0001429593,-0.0034421152,-0.0008666094,0.004351982,0.0020167008,-0.0024897777,-0.01771016,0.014279429,-0.0018032197,-0.0017753853,-0.0022139505,0.004591515,-0.0065447367,-0.0066373246,0.0012974443,-0.0007040747,-0.0002968233,0.00023477525,0.01072453,-0.0013622706,-0.018256225,-0.012556801,0.0012042241,0.0022561757,0.0027038653,-0.0030068008,-0.0060563455,0.0007825048
65,0,german,random_forest,lime,0.0449068,0.018251888,0.01234155,0.0034499015,-0.01160997,-0.005502908,-0.0042400425,0.0025299846,0.0009461686,-0.07034873,0.0013082849,0.002213324,-0.0044479105,-0.027822187,-0.0043590236,-0.0021013396,-0.0014616508,-0.014679797,0.0007794509,-0.00141966,0.0010484158,0.0019952508,0.0027631787,0.0018237368,-0.00073259923,0.0009359804,-0.02047668,0.017314501,0.0029023127,-0.007901523,-0.0067718965,0.0023422935,-0.0075039472,-0.0010045301,-0.0017471134,-0.003491513,-0.0011565343,0.004816351,0.009091761,0.0026847466,-0.017336244,-0.008016067,0.0021165675,0.0038432714,-0.0009352892,-0.004753188,-0.0058619427,0.0016474392
67,0,german,random_forest,lime,0.0462017,0.021035573,0.013285172,-0.00083092763,-0.0153102,-0.0011048889,-0.0018798889,0.00521858,0.0011195817,-0.07172491,0.0055976254,-0.0019776633,0.0049610147,-0.025055602,-0.0023563807,-0.0025106738,0.0010242955,-0.013631862,-0.0036589345,-0.0036986992,0.004468982,0.0013147816,-6.885918e-05,0.0019182487,-0.005585062,-0.0064905174,-0.013695841,0.008452029,-0.0017230434,-0.014732321,-0.006037242,0.006056848,-0.004421289,-0.0006758881,-0.0016459139,0.0043099057,-0.004035139,-0.0014844297,0.009794071,0.0004313267,-0.015256004,-0.009977522,0.0014537546,0.0019510413,0.004396294,0.0023835679,-0.004488231,-0.0005749215
70,1,german,random_forest,lime,0.04842959,0.020077934,0.012017329,-0.0010564437,-0.012009795,-0.0034460714,-0.00519216,0.005913452,-0.0025762955,-0.06797409,0.0063977744,0.00025386567,-4.6132867e-05,-0.02334927,-0.003004427,0.0001580171,0.001233199,-0.009500763,-0.0009791033,-0.0014760017,0.0058427025,-0.004546552,-0.0013218812,-0.0018514193,-0.0009266749,-0.0038609444,-0.014691834,0.010322979,-0.00096006406,-0.005762782,0.00068815326,0.0054840054,-0.005371282,0.00020824022,0.00078210107,-0.0013380256,-0.002256981,-0.0033207717,0.011972795,0.00038210646,-0.0107985735,-0.0125275925,-0.002520331,-0.0019957034,-0.003019471,-0.00038948923,-0.0010519318,0.00042256588
71,0,german,random_forest,lime,0.045487657,0.01725358,0.010043101,0.0021143216,-0.015048566,-0.0006781352,-0.0024979683,0.0019358504,-0.0013026671,-0.07270069,0.0016276976,-0.004049714,0.0030350224,-0.029166624,-0.006886252,0.0015388274,0.0039020532,-0.011273015,-4.5723e-05,-0.0016424932,0.0006029067,0.00012617845,0.000375168,0.0007146651,-0.0002283316,-0.0014185217,-0.018683147,0.013103939,0.0067626694,-0.0053239474,-0.001227203,0.008073432,-0.010078073,-0.0048412425,-0.001482112,-0.0018569133,-0.00025546228,-0.0015184159,0.010116862,-0.00046435118,-0.015938373,-0.015940636,0.0038031528,-0.00699003,-0.00034398085,0.0014556849,-0.0036543547,-0.0039324225
74,1,german,random_forest,lime,0.04397155,0.020927792,0.014548455,0.00073742185,-0.014636552,-0.0017123929,0.004877197,0.004447153,0.0010840616,-0.07428459,-3.3744174e-05,0.0010229931,-0.0014577957,-0.020598575,-0.008336787,-0.0011902984,0.0011129018,-0.017134149,0.0017001161,-0.0024699112,-0.0005764839,0.001805812,0.0028255356,-0.0014238844,-0.0014016039,0.0063859876,-0.0153525015,0.014334276,0.0019136522,-0.006650653,-0.004486526,0.0052005565,-0.009706409,-0.0018426822,-0.00021820053,-0.0025500022,-0.0015271129,0.0025727854,0.014939425,4.936157e-05,-0.015976707,-0.005555235,0.002101941,-0.0020388307,0.00083858066,0.005679595,-0.0045207604,-0.010605085
75,0,german,random_forest,lime,0.044289842,0.01347842,0.010439839,0.00047068874,-0.014760474,-0.0011904875,-0.003973842,-0.00028554737,-0.00048667673,-0.07311558,0.003225563,-0.0041757496,-0.0066074603,-0.029756552,-0.009764145,0.0007964965,0.0009951665,-0.011211972,-0.0039154724,-0.0029433798,0.0012792068,-0.0035957955,0.0066888747,0.00204893,-0.0039289445,-0.003735072,-0.017884988,0.015498612,-0.00017249612,-0.009507066,0.0026271308,0.006773835,-0.0064776544,0.004169404,-0.0020926048,-0.0005312329,-0.0043614693,0.00030407478,0.008378774,-0.004092082,-0.016494567,-0.009485867,0.0032547805,-0.0019270314,-0.003003945,0.0028599047,-0.007582653,-0.0012284588
77,1,german,random_forest,lime,0.046269313,0.01885323,0.011922611,0.002582122,-0.014523465,0.000444672,0.0013866879,0.0047015846,-0.001408465,-0.07066845,0.0038275565,-0.001375009,0.003506004,-0.023505127,-0.008168896,0.0004463807,0.0003464894,-0.015643273,-0.002535225,0.0013239196,0.00054619345,0.0038821364,-0.002383985,-0.004740907,-0.002226022,-0.006651851,-0.020842746,0.015173703,-0.00059338287,-0.008511295,0.0046348893,0.0036952912,-0.0037726827,0.000110505454,-0.0023613912,-0.0006115116,0.0024162123,0.0027762488,0.011984897,0.0023149129,-0.014025636,-0.012263021,0.001296257,0.00032525804,0.0004733558,0.0013447643,-0.0018326326,0.00031106712
78,1,german,random_forest,lime,0.0494347,0.014786695,0.012019462,-0.0016338556,-0.01534913,-0.0011089359,0.00050730427,0.0055782604,0.00043505072,-0.06746138,-0.001787356,0.00058451726,0.0027728162,-0.025203401,-0.005724822,-0.0018296641,-0.004509548,-0.017716393,0.0035295312,-0.003763721,0.0032551514,0.00076369697,0.0007835073,-0.0023439797,0.002069525,-0.0010725794,-0.019078817,0.008201416,-0.0034514272,-0.0040546064,0.0014072323,0.0091242865,-0.007232845,-0.0013385894,0.0049195783,-0.0008445516,0.00076853484,0.001111085,0.0063334596,0.0055789314,-0.018831996,-0.011590165,0.0035413012,-0.004827408,-0.0022030694,-0.0019806968,-0.008124104,-0.0022257343
79,0,german,random_forest,lime,0.0447727,0.013802662,0.014136641,-0.0026943753,-0.013634401,0.00076497457,0.00402021,0.0039413995,0.0015924656,-0.0766279,0.0009612391,0.002287361,-0.0048986175,-0.02117047,-0.0056769205,-0.0026181666,0.0021359953,-0.011545999,-0.0006160669,-0.0009699128,-0.00020227834,-0.0010212741,0.003489025,-0.0015893439,0.0026319972,-0.00021713816,-0.017497478,0.014367408,-0.0037045816,-0.007530639,2.2843107e-05,0.0016349383,-0.006669959,0.0013638176,0.003824932,-0.0011096462,-8.785532e-05,0.007213379,0.009759554,-0.0044629397,-0.011605759,-0.011899098,0.004219093,0.005123787,-4.764043e-05,0.0014792741,-0.006767329,-0.0027760672
80,1,german,random_forest,lime,0.039241426,0.013569698,0.011380211,-0.0018284846,-0.017962765,-0.006896887,-0.004940984,0.009072527,-0.007422166,-0.07329755,0.0058788555,0.0011268358,0.0010167003,-0.026890017,-0.011955546,-0.0044913124,-0.000117614465,-0.010651544,-0.0002829019,-0.0038021265,-0.0012921874,0.001021468,-0.0035369224,0.0015593036,0.0025474657,-0.0028495467,-0.01785565,0.011540767,0.00299033,-0.007191711,-0.0017711122,0.002137741,-0.007328757,0.002503571,0.0011011215,-0.00041425542,-0.0059748325,0.0019775922,0.0047744703,0.005708445,-0.019126259,-0.013509508,0.0018591477,-0.0072990092,-0.002644119,0.002791992,-0.0048650326,-0.0002626014
