instance_index,actual_default,dataset,model,explainer,duration,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,checking_status_A12,checking_status_A13,checking_status_A14,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_status_A62,savings_status_A63,savings_status_A64,savings_status_A65,employment_A72,employment_A73,employment_A74,employment_A75,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A102,other_parties_A103,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A142,other_payment_plans_A143,housing_A152,housing_A153,job_A172,job_A173,job_A174,own_telephone_A192,foreign_worker_A202
24,0,german,mlp,shap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01610701400122028,0.0,-0.02952664214564586,0.0,0.0,0.0,-0.012407493671012206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016943838738181323,0.0,0.0,-0.013702660121362282,0.01420862950113802,0.0,0.0,0.0,0.0,0.0,-0.010075340031855153,0.0,0.0,0.0,0.0,0.0,-0.03026544527199421,0.022284019623411314,0.0,-0.014949972709825352,0.0
27,0,german,mlp,shap,-0.04225423963213059,-0.021239883493202712,0.0,0.0,0.031961487154887294,0.0,0.0,0.0,0.0,0.0,0.0,-0.04222990952558054,0.057609298741440475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03188542118023352,0.07967677953890777,0.0,0.013680855085883377,0.0,0.0,0.016050415556482258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03721838512904489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,german,mlp,shap,0.0,0.0,0.020751783731918383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006464461860081422,-0.023050887139679604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004990715424912889,0.0,0.011582482244678517,0.0,0.0,0.0,0.0,0.0,0.0,0.00649361734424238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007201750313881802,0.0,0.0,-0.0009637294561925312,0.0113137173144566,0.0,0.006619549162347877
32,0,german,mlp,shap,-0.006404854190098502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008212794465366841,0.0,0.0,-0.005645301594943912,0.0,0.003990413000264814,0.0,0.0,0.0,0.0,0.0,0.0,0.008899414564919593,0.0,0.0,0.0,0.0,-0.014453127949339103,0.01490872558746264,0.010965812609140793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00955511880769052,0.00591606048233125
38,0,german,mlp,shap,-0.019722126886700192,0.0,-0.009328294921464317,0.0,-0.0018176530761991874,0.0,0.0028178906583375242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017257378434803926,0.0,0.0,0.0,0.0,0.0,0.0,-0.06003456265147529,-0.004983667739705835,0.0,0.0,-0.031534099389314514,0.021012904561674168,0.0,0.0,-0.005105898761373954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1,german,mlp,shap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01857315724713108,0.0,0.0,0.0,0.0,-0.016603304342222413,0.0,0.0,0.018672475413844654,0.0,0.0,0.0,0.0,0.0,0.0041021433703733335,0.011593498319368093,0.0,-0.015270781472166576,0.0,0.0,0.0,0.010042543961635435,0.0,0.0,0.0,0.0,0.0,0.00046575767451931775,0.0,0.0,0.0,0.0,0.0,0.0,0.010857282752968128,-0.029927511921479962,0.0
45,0,german,mlp,shap,0.0,0.0,0.0,0.0,-0.008985918929974766,0.0,0.0,0.0,0.0,-0.027027546458037753,0.0,0.0,-0.020433911565488128,0.0,0.0,0.0,0.0,-0.020317240604788837,0.0,0.0,0.0,0.0,0.0,0.0,-0.06886943633069693,0.0,0.0,-0.009938884035058134,0.0,0.0,-0.01781403123529736,-0.01215712484214277,0.0,0.0,0.0,0.0,-0.021871171526737593,0.0,0.0,0.0,0.0,0.0,-0.0035626261553562207,0.0,0.0,0.0,0.0,0.0
47,1,german,mlp,shap,0.0,0.0,0.024735217094708484,0.0,0.006448280426843287,0.0,0.0,0.0,0.0,0.018892840754861487,0.0,0.0,0.0,-2.3201210910702597e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002633928876214776,0.0,0.0,-0.0354791728029073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02105123968125274,0.017205149866515897,0.0,0.0,0.0,0.0,0.0,-0.028705627292699723,0.0,0.0,0.0,0.006931507410592328
51,0,german,mlp,shap,0.0,-0.006232381333549743,0.0,0.011124903266665383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02516639812903073,0.0,-0.02228923638760508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008808298894406335,0.0,-0.008984281174662065,0.00827791556279916,0.0,-0.036052330281036646,0.0,0.0,0.0,0.0,0.0,-0.006958641881553765,0.0,0.0,0.008726312761842131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1,german,mlp,shap,0.0,0.0,0.035738886701718986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03854728638901074,0.0,0.0,0.006351845443015591,0.0,0.0,0.01736741874670598,0.0,0.0,0.0,0.0,0.019504195257359587,0.0,0.0,0.0,0.011862610362577677,0.0,0.02274398016114516,0.018109255949062358,0.0,0.04120936992955708,0.0,0.0,0.0,0.0,0.0,0.015100975895147282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1,german,mlp,shap,0.0,0.0,-0.042125461840808766,0.015560266029591789,0.0,0.0,0.02711931196933949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0459756366995355,0.0,0.0,0.03309423162635858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05531509401596643,-0.013887499816930642,0.0,0.0,0.0,0.0,0.0,0.0,-0.010694249817882279,0.0,0.0,0.0,-0.014686811773614939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01149280542451691,0.0
56,0,german,mlp,shap,-0.01731814363069233,-0.0402724696855304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03231889327060461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021102688220561022,0.0,0.0,0.0,0.0,0.0,0.0,-0.07483045103022219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002429505237044819,0.0,-0.006168590284205144,0.0,0.0,0.02426111995324272,0.02022112096936053,-0.03162718780755305,0.0
57,0,german,mlp,shap,0.0,0.0,0.022175614841535986,0.0,0.0,0.019303021015608296,0.0,0.0,0.0,0.0,0.0,-0.014404614514027497,0.0,0.0,0.0,0.0,0.0,-0.02299790256649174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034703741270879815,-0.01849602211364684,0.0,0.0,0.0,0.0,-0.013886846954673416,0.0,0.0,0.024576678213025525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020365128444254355,0.006163165691260974
58,1,german,mlp,shap,0.0,0.0170090459482335,0.0,0.0,0.0,0.0,0.0,0.0,0.01286545171610215,0.0,0.0,0.0,0.06324756566350276,0.0,0.0,0.0,0.0,0.022158014852308623,0.0,0.012494177795710548,0.0,0.0,0.0,0.0,0.0,0.014009689155638709,0.0,0.0,0.019285121511807887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013336619891442828,0.029330965756477697,0.0,0.0,0.009131112241341352
59,1,german,mlp,shap,0.0,0.0,0.01844538608686025,0.005304351931671608,0.007946078003179965,0.0,0.0,0.0,0.013062527475785839,0.024740959670120848,0.0,0.04249864430635409,0.0,0.0,0.0,0.0,0.009916454682161294,0.015595809639990755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047005888911369316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173488194363544,0.0
60,1,german,mlp,shap,0.0,-0.028980039176689256,0.01159064127233303,0.0028867892638467186,0.0,0.0,0.0,0.0,-0.05426180935250986,0.0,-0.005353538884918113,0.0,0.0,0.0,0.0,0.0,0.0,-0.023104597012922386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020939050079785297,0.0,0.026261130208575432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00775964649004749,0.0,0.0,0.0,0.0,0.0,0.012959604207023669,0.0
62,0,german,mlp,shap,0.0,0.027649862040807428,0.0,0.0,0.0,0.0,0.012058214716041158,0.0,0.0,0.0,0.0,-0.035843153350580255,0.0,-0.009599112474624832,-0.02036153763060726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019967648490849525,0.0,0.0,0.0,0.0,0.0,-0.014247880273184483,0.0,0.0,0.0,0.0,0.0,0.0,0.015300941874325093,0.0,0.0,0.0,0.012621535802110121,0.0,0.0,0.0,0.0,0.007953970784018142,0.0,0.0
65,0,german,mlp,shap,0.0,0.0,0.011436063305358875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020311439743846936,0.0,0.0,0.017591166322666704,0.0,0.0,0.0073293006594393915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039670384775854536,0.0,0.008299694107508011,0.0008551305531113314,0.0,0.0,0.0,0.0,0.0,0.0,-0.01966830320252455,0.0,0.0,0.007378607024059948,0.0,0.0,0.0,0.0,0.0,0.021997063988606215,0.0
67,0,german,mlp,shap,-0.008326195832402065,-0.023469484454228313,0.0,0.0,0.0,0.0,0.0,0.010818567727600847,0.0,-0.018668073436390577,0.0,-0.020444736772350897,0.0,0.0,0.0,0.0,0.0,-0.009268728104994378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03149088249558801,0.0,0.0,0.0,0.0,0.0,0.008756493042459726,0.0,0.015070542933811699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010106878912830103
70,1,german,mlp,shap,-0.015145748509271006,0.06024516591876124,-0.012157388882017452,0.0,0.0,0.0,0.0,0.023160069096050298,0.0,0.006552310411258703,0.0,0.0,0.0,0.0,0.0,0.0,-0.006055288794062044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030305282512063835,-0.027195999436181388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013700293640966341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01789733942086807,0.0,0.0
71,0,german,mlp,shap,0.0,0.0,0.025052722266595773,0.0239181579214234,0.0,0.0,0.0,0.0,0.0,0.04842689463953334,0.0,0.05046242861572616,0.0,0.0,0.0,0.0,0.0,0.026583134256496832,0.0,0.0,0.0,0.0,0.0,0.0,0.012942637999142725,0.0,0.0,0.051065100955989096,0.0,0.018623909125096094,0.0,0.0,0.02312999560250668,0.0,0.0,0.017522750381806475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1,german,mlp,shap,0.0,0.0,0.028368879843994093,0.0039526564817437245,0.005837023077089854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00970076531369149,0.007296766214776495,0.0,0.03609084879293895,0.0,0.0,0.0,0.018017271663099466,0.011690873359377114,0.0,0.0,0.0,0.0,0.005579718460791047,0.0,0.0,0.0,0.0,0.01382590771140112,0.0,0.0,0.0,0.0,0.0
75,0,german,mlp,shap,-0.015223218363748237,0.0,0.0,0.0,-0.02658605831246462,0.0,0.0,0.0,-0.029145646981930246,0.0,0.0,-0.022135052699546718,0.0,0.0,-0.02806558472109562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04205998389983331,0.0,0.0,0.0,-0.014276493890454331,0.0,0.0,-0.02536897625695171,0.0,0.0,0.0,0.0,0.0,0.0,-0.012332894935588602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00988408619235392,0.0
77,1,german,mlp,shap,-0.014731658045464032,0.0,0.016242905947660383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016771245441839548,0.0,0.0,0.0,0.0,-0.010230408622343486,-0.017186982617549047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058366547398021815,0.012150166308613429,0.0,0.0,-0.04366051516316845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014257038942379683,0.0,0.007624635319387006,0.0
78,1,german,mlp,shap,0.0,0.0,0.013186444649579198,0.0,0.0,0.0,0.012286565913547393,0.0,0.0,0.009581265424199986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023606036324168696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011674872794650607,0.04553442112719516,0.0,0.0,0.02303958166089519,0.0,0.0,0.0,0.028102138834692092,0.030037185433380225,0.028660953877825895,0.0
79,0,german,mlp,shap,0.0,0.0,0.015157910844153702,0.02477192833881491,0.0,0.0,0.0,0.0,0.0,0.0,0.0035204433949224956,0.011852510543433541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007397067923417069,0.004365441246905353,0.0,0.008189561199889193,0.0,0.0,0.0,0.0,0.0,0.0,0.01522282969067764,0.0,0.0,0.008848911050220508,0.0,0.0,0.0,0.0,0.0,0.0,0.018007670119162402,0.0
80,1,german,mlp,shap,0.013499621218613768,0.0,0.015111585367622752,0.0,0.0,0.0,0.0,0.0,0.0,0.03528752935735073,0.0033164760803794605,0.0,0.0,0.004470471907216944,0.0,0.0,0.005601890647423188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00730742007469869,0.0,0.0,0.0034339558991573396,0.006407289040540728,0.0,0.0,0.0,0.0,0.0,0.0,0.009305046505953452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0,german,mlp,shap,0.0,0.0,0.022914754717367102,0.0,0.0,0.0,0.0,0.0,0.0,-0.04355787760181135,0.0,0.0,0.024827856467923057,0.01316526481662168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008783797916112166,0.036327654437142594,0.0,-0.03738364178804737,0.0,0.0,0.0,0.0,0.015759638421401666,0.0,0.0,0.0,0.0,0.0,0.0,0.020479989672395314,0.0,0.0,0.0,0.0,0.0,0.01883721821862419,0.0
82,1,german,mlp,shap,0.0,0.05634497862230158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011518317373559444,0.0,-0.026702764754454794,0.03487296925185602,0.0,0.01716987223249542,0.0,0.0047588202782142715,0.0,0.0,0.0,0.0,0.0,0.0,-0.04563790945341712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03904336917764458,0.0,0.0,0.00837173630503804,0.0,0.0,0.0,0.012828689305862423,0.0,0.0,0.0
83,0,german,mlp,shap,-0.009654956162749322,-0.007188328592104727,0.026845524830212714,0.0,0.0,0.0,0.0,0.0,0.0,-0.024841245217410737,0.0,-0.01636535046941795,0.05625832345735398,0.0,0.0,0.0,0.0,0.02526071736261007,0.0,0.0,0.006332383032837963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014634244941167864,0.0,0.0,-0.015580370800297654,0.0,0.0,0.0
85,0,german,mlp,shap,0.0,0.009117715199544853,0.038910593451197704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026142284228658583,0.0,-0.0325305970378947,0.0,0.0,0.0,0.04480897436134182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019384697667172934,0.0,0.0020389389338702065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025057952019048864,0.0,0.04206083122076944,0.0,-0.014697787733528644,0.0
86,0,german,mlp,shap,0.0,0.0,0.017267920428954746,0.0,0.0,0.0,0.0,-0.016218734543134043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014505416147163597,0.0,0.0,0.0,-0.016263243543900154,-0.015672052023191586,0.02408786021455561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011223470528051085,0.014433567216966248,0.0,0.01599775251192907,0.0,-0.0343365221453528,0.0,0.0,0.0,0.0
88,1,german,mlp,shap,0.0,0.0,0.012515488362802729,0.0,0.0,0.0,0.0,0.0,0.0,0.008477739061928844,0.03427303237296191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004872278070992444,0.0,0.0,0.0,0.0,0.0,0.008480751108032997,0.016896073946087994,0.0,0.0,0.0,0.0,0.0,0.003424349837085436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031688032199698114,0.0,0.012228838264845995,0.0,0.00577498292732323,0.0
91,1,german,mlp,shap,0.0,0.0,0.0,0.0,0.013590226847772023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072932608635234725,0.0,0.0,0.0,-0.09083538908522037,0.0,0.0,0.0,-0.006014569189604329,0.0,0.0,0.0,-0.038329318014764774,0.0,0.0,0.0,0.008060629824170542,0.013159247573778362,0.0,-0.013178402746004174,0.0,0.0,0.0,0.0,0.0,0.014344739525457173,0.0,0.0,0.0,0.0,0.0,0.0,0.02437537891816122,0.0
97,1,german,mlp,shap,0.0,0.0026481955172801444,0.004930426121395903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004061229435462922,0.006176014977309602,0.004231332153836502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009194335953993252,0.0,-0.041468790893241694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01775494358353141,0.010167684762341103,0.0,0.003097647027178527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0,german,mlp,shap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0341704444959512,0.0,0.034717166895085715,-0.020146213912678106,-0.010345793752670002,0.0,0.0,0.0,0.0,-0.03384625066206548,0.0,0.0,0.0,0.0,0.0,0.012331329532248072,0.0,0.0,-0.053733261027797095,0.0,0.0,-0.031157035009882008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014393870937793726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029457194461786275,0.0
100,0,german,mlp,shap,0.03486688948310905,0.0,0.0,0.0,-0.014427568026734228,0.0,0.0,-0.0035608568746853986,0.0,-0.008207491580811146,0.0,-0.014732960023123937,0.0,0.0,0.0,0.0,0.0,-0.009807547404732362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03837115240345129,0.0,0.0,0.0,0.0,0.0,0.0,-0.00492564467901306,0.0,-0.0022469359305486406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02727181505522155,0.0
101,0,german,mlp,shap,-0.013746118423527723,0.0,-0.0070939943493453575,0.0,0.0,0.0,0.0,0.0,0.0,-0.02209526204430692,0.0,-0.02933705860069739,0.0,-0.028394967653131653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488688030190978,0.0,0.0115997395530698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028888434921784447,0.0,0.016934916290130966,0.0,0.0,0.008172629673552834,0.0
104,0,german,mlp,shap,0.0,0.023721978721733594,-0.01875684897706151,0.0,-0.015628120596104918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008467917725686355,-0.04340516259420414,0.0,-0.0033693987806047124,0.0,0.0,0.0018567177633151462,0.0,0.0,0.0,0.0,0.0,0.0,-0.029432350762505385,0.0,0.0,0.0,-0.006115155084798937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012059173055868212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0,german,mlp,shap,0.0,0.0,0.047672043413881114,0.0,0.0,0.01568942389411739,0.0,0.0052055690326108335,0.0,0.008580171149433827,0.0,0.013211176409427296,0.0,0.0,0.0,0.008493548810033476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027386861946900008,0.0,0.0,0.004976496191208102,0.0,0.0,0.0,0.0,0.0,0.014987330279645711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025986791287769873,0.0,0.0,0.0
106,0,german,mlp,shap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013388415506548446,0.0,0.0,0.0,0.01129327488166082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00654295306647636,0.0,0.0,-0.02083736781549923,-0.008539924059549786,0.012293865699715203,-0.04819567820788338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018386718075398,0.0,0.0,0.0,0.004983625813108131,0.0,0.0,0.0,0.0,-0.01765279743970708,0.0
