instance_index,actual_default,dataset,model,explainer,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
1189,1,taiwan,lightgbm,lime,-0.04024958,-0.0020667063,-0.006732639,-0.012781869,0.011775519,0.06975115,0.010853365,0.023191735,0.026240356,0.0036727726,0.009023773,0.020826155,0.020754006,-0.03242622,0.039800514,-0.015924081,0.010808749,-0.05979866,-0.041646115,-0.03169571,-0.0021969124,-0.016657028,-0.023238102
1346,1,taiwan,lightgbm,lime,-0.033736568,-0.0048396126,-0.015035332,-0.0046014446,0.011103445,0.075676166,0.009371099,0.020664819,0.024336118,0.011658549,0.018209891,0.016823413,0.023518471,-0.022254288,0.03619307,-0.03236714,0.018205607,-0.06363036,-0.04088416,-0.028255442,-0.00081975467,-0.003454379,-0.019518616
1354,1,taiwan,lightgbm,lime,-0.039577596,-0.004901541,-0.005509903,-0.014908769,0.012600434,0.08378621,0.016771732,0.019739293,0.014947144,0.012080826,0.016391547,0.029565873,0.03258877,-0.031701412,0.03988024,-0.02694045,0.00861097,-0.06204583,-0.035816457,-0.04133435,0.0059335637,-0.011110753,-0.021926327
1434,0,taiwan,lightgbm,lime,-0.042245526,0.00085144694,-0.012580557,-0.007862394,0.0059777386,0.08313344,0.013453373,0.009391083,0.019126276,0.011676888,0.018470153,0.020509344,0.024225926,-0.03657259,0.033055395,-0.016496265,0.01725831,-0.05423127,-0.05201317,-0.03633215,0.005143422,-0.009135414,-0.022907658
1641,1,taiwan,lightgbm,lime,-0.054619696,-0.0055432525,-0.0044673486,-0.009822025,0.012586997,0.08253784,0.011660041,0.022350365,0.019165732,0.013645321,0.015151848,0.025700087,0.03385488,-0.025681477,0.03458607,-0.028604876,0.011891808,-0.049305465,-0.04533998,-0.031987466,0.0045726355,-0.013516992,-0.025512023
1726,0,taiwan,lightgbm,lime,-0.051185742,-0.010074072,-0.003656005,-0.013359209,0.023867186,0.06554352,0.006882029,0.0143467095,0.02024608,0.011323217,0.029518664,0.021461358,0.0369051,-0.029339653,0.039454892,-0.0030543532,0.016668659,-0.05032951,-0.046334196,-0.031210262,0.004799981,-0.010157644,-0.022887625
1868,0,taiwan,lightgbm,lime,-0.03961606,-0.0005455499,-0.010726336,-0.017506225,0.011210199,0.0730315,0.014084881,0.020537904,0.016050769,0.01289579,0.013983707,0.017196896,0.03153502,-0.030752577,0.036057245,-0.016034141,0.0064744926,-0.05507532,-0.042642083,-0.028018016,0.0013116356,-0.011490515,-0.01857514
1941,0,taiwan,lightgbm,lime,-0.044921305,-0.00020479984,-0.006990447,-0.009080913,0.0180473,0.07912143,0.013032145,0.02402018,0.019472223,0.010549341,0.023244955,0.016685512,0.024251897,-0.024573639,0.035437547,-0.020016868,0.011237256,-0.057474077,-0.049040828,-0.031434853,0.005416354,0.001928433,-0.02419439
1971,0,taiwan,lightgbm,lime,-0.05366238,-0.011845014,-0.012146192,-0.009853489,0.016010918,0.06719042,0.010312265,0.023310477,0.016427668,0.0025132287,0.021442216,0.021169418,0.02727661,-0.036869314,0.035484903,-0.018347098,0.021902734,-0.059322644,-0.040931873,-0.028798077,0.0015507893,-0.0027624608,-0.02621476
2104,0,taiwan,lightgbm,lime,-0.050312974,0.00047804404,-0.0116077205,-0.006851857,0.010537802,0.08078657,0.017405553,0.018240482,0.011840942,0.0071271434,0.023604542,0.024904924,0.031827096,-0.02430923,0.037817053,-0.018240128,0.004502937,-0.056671876,-0.04861308,-0.03318016,-0.00029892064,-0.005936747,-0.019083012
2163,0,taiwan,lightgbm,lime,-0.045215584,-0.008550095,-0.011736263,-0.014874653,0.011329261,0.06965835,0.006871165,0.013192095,0.013873773,0.012742366,0.019485064,0.018959107,0.027061602,-0.024014568,0.03864364,-0.020314332,0.011143455,-0.061586596,-0.03579921,-0.03504744,0.0018734484,-0.008040441,-0.008669962
2183,1,taiwan,lightgbm,lime,-0.044981197,-0.0030803084,-0.008950981,-0.0121239545,0.01210236,0.08583252,0.0091566015,0.015388847,0.010630209,0.009639688,0.010578478,0.022346213,0.026594583,-0.025565535,0.03382544,-0.020204432,0.0068517015,-0.06866856,-0.04316406,-0.03658972,0.009298989,-0.020988785,-0.019517906
2193,1,taiwan,lightgbm,lime,-0.04667611,-0.0034126125,-0.0075236103,-0.009478351,0.009359678,0.06343139,0.007326087,0.024511252,0.019881617,0.010251919,0.015490671,0.024493998,0.032400243,-0.024308966,0.033043783,-0.020614108,0.015133674,-0.0547724,-0.04588214,-0.03368483,-0.0018723784,-0.009450775,-0.024359256
2208,0,taiwan,lightgbm,lime,-0.042783555,-0.0065817004,-0.0066241594,-0.016985094,0.013324759,0.07845601,0.015355933,0.0051213875,0.011817524,0.0052293153,0.016747769,0.015899338,0.026224282,-0.020231372,0.042251986,-0.020637836,0.019480746,-0.06418822,-0.045310326,-0.036399104,0.00030475692,-0.0073893834,-0.012184285
2319,0,taiwan,lightgbm,lime,-0.041683644,-0.0052901017,-0.0079857875,-0.0055249725,0.012685684,0.08520453,0.010970556,0.019767182,0.021952765,0.011388684,0.01970822,0.016769852,0.020055847,-0.026958523,0.03179634,-0.02285481,0.009688188,-0.06382106,-0.05220733,-0.032637194,-0.0050351694,-2.3911918e-05,-0.024430364
2382,0,taiwan,lightgbm,lime,-0.031013234,-0.0072645,-0.007303145,-0.008638231,0.010638636,0.08025533,0.0066371043,0.008432824,0.0077583995,0.008861375,0.010214792,0.018665897,0.026046153,-0.03530428,0.040309608,-0.015750106,0.0055594924,-0.05913839,-0.040228236,-0.02315234,-0.011632777,-0.013388077,-0.017934866
2447,0,taiwan,lightgbm,lime,-0.0473922,-0.012058921,-0.008309471,-0.016423337,0.009445584,0.0918859,0.0059818565,0.027050117,0.013994346,0.007449589,0.005803448,0.028115923,0.024863798,-0.025772281,0.03719281,-0.024464393,0.013800739,-0.056869913,-0.04213099,-0.033235893,0.0016152213,-0.011110459,-0.026367195
2553,1,taiwan,lightgbm,lime,-0.041135926,0.0024655676,-0.004228782,-0.0106403865,-0.0012261163,0.064647704,0.005714628,0.015030155,0.00646194,0.011635359,0.013894162,0.019783538,0.02246774,-0.028949926,0.030982237,-0.010430617,0.016125962,-0.0569544,-0.048812218,-0.032466825,-0.007567192,-0.01534338,-0.01780888
2588,0,taiwan,lightgbm,lime,-0.042536903,-0.0029544376,-0.0064878576,-0.013952882,0.004993146,0.08612695,0.0061427616,0.015888873,0.02037978,0.011460874,0.029653348,0.021764845,0.028007722,-0.016092006,0.036831427,-0.014685579,0.01994182,-0.053789016,-0.038487,-0.026996763,-0.0043914607,-0.013986528,-0.025090901
2604,1,taiwan,lightgbm,lime,-0.040701594,-0.008193594,-0.007845778,-0.014754752,0.01849438,0.086384304,0.012892069,0.017045557,0.013460595,0.0112571195,0.022329722,0.027937347,0.028240785,-0.02463175,0.024327155,-0.026123533,0.012548734,-0.05215924,-0.044993024,-0.026007986,0.0008296709,-0.0056565544,-0.025686674
2611,1,taiwan,lightgbm,lime,-0.04291101,0.007285429,-0.008148211,-0.009082818,0.013305057,0.08038012,0.0010663234,0.022199258,0.021021971,0.011289439,0.014457885,0.019039536,0.024559217,-0.0139815295,0.041071225,-0.027413188,0.017856527,-0.051423457,-0.04024825,-0.042662513,-0.0019771517,-0.003093144,-0.016038138
2626,0,taiwan,lightgbm,lime,-0.03431432,-0.008136064,-0.004475081,-0.01474567,0.010389926,0.084753014,0.0034287209,0.015224657,0.018578624,0.013395429,0.010422505,0.02151266,0.024356578,-0.031502027,0.03301728,-0.022887005,0.011367895,-0.05109165,-0.04228071,-0.029772377,-0.0026026366,0.0064386115,-0.021550322
2647,0,taiwan,lightgbm,lime,-0.040175185,-0.0013418454,-0.0132728955,-0.014277208,0.01228739,0.080603704,0.01314754,0.023817284,0.025110401,0.006524191,0.015060229,0.029654162,0.037488975,-0.026494786,0.037933476,-0.016374996,0.017585315,-0.05294168,-0.034449484,-0.040981464,-0.0010873091,-0.012010779,-0.02079217
2663,0,taiwan,lightgbm,lime,-0.048560735,-0.006318865,-0.02158399,-0.016402388,0.002793295,0.07580135,0.009574806,0.013004086,0.019896084,0.011343765,0.015363641,0.018726258,0.02067167,-0.038628776,0.021540465,-0.01952795,0.00084005186,-0.050483968,-0.040506337,-0.023404185,-0.00023641982,-0.015517031,-0.018566862
2668,0,taiwan,lightgbm,lime,-0.03951164,-0.009105393,-0.017574117,-0.022200955,0.015863769,0.076732345,0.0094212815,0.017084204,0.017827565,0.006325954,0.01164223,0.0221164,0.02342075,-0.041191857,0.039101224,-0.022569068,0.0131255565,-0.051583603,-0.04681133,-0.02966393,0.004194488,-0.015703177,-0.022973215
2761,0,taiwan,lightgbm,lime,-0.04168912,-0.0013784898,-0.010927359,-0.014930858,0.01873095,0.079658784,0.014227163,0.020529445,0.006694201,0.011329356,0.024350336,0.017165678,0.026228594,-0.015887637,0.031215409,-0.022487978,0.012913512,-0.05821441,-0.055517733,-0.03558579,0.003856736,-0.007920486,-0.021447215
2775,0,taiwan,lightgbm,lime,-0.040707268,-0.008056991,-0.01082727,-0.011125784,0.010449401,0.08234627,0.0134898145,0.024529725,0.008380207,0.0108247865,0.014419956,0.020502448,0.035251074,-0.029282682,0.033027492,-0.0236264,0.008949962,-0.055944964,-0.046186086,-0.02423094,-0.00015298177,-0.005955192,-0.019015651
2799,1,taiwan,lightgbm,lime,-0.042838894,-0.006691122,-0.011104663,-0.007130106,0.011361371,0.09427986,0.013858324,0.016611196,0.02115414,0.0069832765,0.015529974,0.037358556,0.020840403,-0.028211191,0.034058925,-0.026455402,0.009497717,-0.04774806,-0.04591302,-0.033859015,-0.0012312845,-0.010552476,-0.024359187
2839,1,taiwan,lightgbm,lime,-0.039480764,-0.00077683484,-0.016994078,-0.008563472,0.012006382,0.09303316,0.0040699686,0.014398904,0.019196218,0.015767718,0.02516504,0.0143375555,0.034002464,-0.028763464,0.045721605,-0.014228259,0.017029667,-0.058003817,-0.043154232,-0.029367508,0.010732239,-0.013135149,-0.035556857
2959,0,taiwan,lightgbm,lime,-0.036936857,0.001963624,-0.024983278,-0.014077861,0.017375214,0.088451855,0.0019502778,0.009030782,0.013890574,0.008968784,0.018629117,0.015172634,0.04291833,-0.028442444,0.037169695,-0.025784839,0.02771089,-0.058769125,-0.0486739,-0.036837187,-0.0035819046,-0.011500578,-0.028557085
2960,1,taiwan,lightgbm,lime,-0.037349667,-0.008660205,-0.017588953,-0.006641171,0.0035394551,0.0824913,0.008389102,0.03246368,0.00939201,0.0058036298,0.020659558,0.030701388,0.035467442,-0.03214841,0.034932934,-0.023553185,0.011759818,-0.06019262,-0.051008184,-0.031526446,-0.0029429612,-0.00045063693,-0.030581808
3033,0,taiwan,lightgbm,lime,-0.038448077,-0.006862012,-0.014005558,-0.010977777,0.011486743,0.08219656,0.01954864,0.019490967,0.018303044,0.025530789,0.011186687,0.01578474,0.024665497,-0.029546598,0.03085392,-0.011461396,0.004592262,-0.061989706,-0.042823408,-0.0397878,-0.0032589529,-0.0038966343,-0.022650253
3108,0,taiwan,lightgbm,lime,-0.04800711,-0.019550174,-0.012372458,-0.017989932,0.003657354,0.05883147,0.008166224,0.02275638,0.020044314,0.0036113365,0.0134712,0.018576754,0.03271586,-0.03004661,0.03640564,-0.029427351,0.005438835,-0.06450263,-0.053323764,-0.036055025,0.0042690313,-0.0054180482,-0.023946319
3230,0,taiwan,lightgbm,lime,-0.03198579,-0.009829573,-0.014826474,-0.012438267,0.018789703,0.0841094,0.020997854,0.021197168,0.017622106,0.020363877,0.021716302,0.01734628,0.030818364,-0.028563581,0.033369135,-0.027088601,0.001695982,-0.05670452,-0.04381426,-0.03948975,0.00775022,-0.011150093,-0.01685322
3252,0,taiwan,lightgbm,lime,-0.03605598,-0.0018832515,-0.0052679945,-0.0033195615,0.014422515,0.07939664,-0.0062699914,0.016954849,0.01763542,0.01661888,0.021848664,0.022289418,0.035519574,-0.022442745,0.04044114,-0.024164796,0.009550689,-0.059638925,-0.040329523,-0.037814323,0.014840187,-0.01869188,-0.018980535
3287,0,taiwan,lightgbm,lime,-0.0322114,-0.0065296954,-0.008957866,-0.013937348,0.011479674,0.06960549,0.003857511,0.022665203,0.016708719,0.007444346,0.019534258,0.016846217,0.027387213,-0.016667765,0.040837046,-0.023290185,0.013933723,-0.050294787,-0.049087916,-0.03047046,-0.0013688104,-0.012348194,-0.025521828
3371,0,taiwan,lightgbm,lime,-0.04769586,-0.0058473805,-0.011732865,-0.009937126,0.008014228,0.06675181,0.018653493,0.010943755,0.009878733,0.008667703,0.015051284,0.019027185,0.03016325,-0.028612899,0.03655027,-0.017090678,0.0150855845,-0.046601404,-0.049559604,-0.03108081,-0.0044368682,-0.002865161,-0.02031611
3747,0,taiwan,lightgbm,lime,-0.03791644,-0.009418185,-0.010572133,-0.01633149,0.01643484,0.07852812,0.009560995,0.021892902,0.023304075,0.015754621,0.019115433,0.013735096,0.03243952,-0.025832003,0.035231385,-0.017261773,0.015217971,-0.06248506,-0.04116064,-0.035689287,0.005781757,-0.008792246,-0.033488262
3764,1,taiwan,lightgbm,lime,-0.049182564,-0.0019198916,-0.017903116,-0.00675098,0.014672929,0.07736909,0.0016822686,0.0046826466,0.016413817,0.011657673,0.016914783,0.018566936,0.017426085,-0.028303115,0.024799919,-0.024664821,0.02195101,-0.052043032,-0.04278562,-0.02994207,0.00234027,-0.002430795,-0.021255804
3811,1,taiwan,lightgbm,lime,-0.04296965,-0.008769393,-0.0059948927,-0.014867128,0.0068285624,0.08107855,0.020170204,0.01810823,0.020661075,0.0061052507,0.02343825,0.02438846,0.03393546,-0.015911344,0.03452937,-0.024987262,0.003319024,-0.059721056,-0.047296517,-0.030529737,-0.005588304,-0.0059653367,-0.027342098
3815,0,taiwan,lightgbm,lime,-0.050617464,-0.011176606,-0.006833931,-0.009320206,0.008948768,0.07382542,0.0097280955,0.014677238,0.026128992,0.0065324963,0.009685594,0.020837197,0.029717652,-0.015756968,0.032366324,-0.023259202,0.010859655,-0.062224846,-0.044256568,-0.033635885,0.0005366766,-0.01048454,-0.02887831
3859,0,taiwan,lightgbm,lime,-0.046386834,-0.013834459,-0.0029974878,-0.0145927295,0.022630502,0.081802316,0.0045755277,0.016161403,0.01172647,0.018124247,0.016282756,0.022249265,0.03029445,-0.022642208,0.031633623,-0.013576953,0.0057733627,-0.058160968,-0.048270997,-0.03462416,-0.008134924,-0.016310412,-0.028985685
4000,0,taiwan,lightgbm,lime,-0.038512923,-0.0028225842,-0.0134596275,-0.010563468,0.013714282,0.07984823,0.009946634,0.016601382,0.022118982,0.012592906,0.01727204,0.015650421,0.02480974,-0.023345744,0.034584414,-0.022761853,0.005957332,-0.059324834,-0.053598452,-0.032944374,0.010602712,-0.0028595962,-0.023339646
4028,0,taiwan,lightgbm,lime,-0.034919973,-0.006925331,-0.014701882,-0.0099888155,0.0117176855,0.06572139,0.0070473203,0.014479911,0.022758966,0.010621614,0.013577837,0.01413048,0.032420672,-0.024322644,0.043028012,-0.020658249,0.0059955902,-0.056288794,-0.041415486,-0.027413016,-0.002768765,-0.006514493,-0.022491364
4066,0,taiwan,lightgbm,lime,-0.038161486,-0.0038528412,-0.015339901,-0.0035285999,0.014320334,0.083501086,0.01688829,0.01908701,0.015010281,0.01212006,0.009247117,0.023892568,0.029297706,-0.021339726,0.032262817,-0.016318582,0.0072668516,-0.060813535,-0.04852981,-0.028068418,-0.0017538726,-0.00069707324,-0.0155722955
4088,0,taiwan,lightgbm,lime,-0.043212835,-0.0006839435,-0.008337796,-0.019123979,0.017019488,0.090655535,0.0057424475,0.012388934,0.013898562,0.012344416,0.014872572,0.027204277,0.0322834,-0.020011853,0.04547938,-0.020406686,0.025896344,-0.06236978,-0.041481093,-0.033368185,-0.00065431115,-0.009698532,-0.022641111
4096,1,taiwan,lightgbm,lime,-0.040843993,0.0039478964,-0.0112794945,-0.017863479,0.012487936,0.074661806,0.007036734,0.018315967,0.014615184,0.01428615,0.027951615,0.017931424,0.028854532,-0.026882943,0.040528525,-0.020130614,0.016271828,-0.060333263,-0.045594223,-0.029553037,0.004655942,-0.008540899,-0.025889086
4115,1,taiwan,lightgbm,lime,-0.041703645,-0.012870637,-0.0042365687,-0.014810731,0.013234649,0.073220335,0.0016761057,0.02011383,0.009828614,0.010835089,0.022845658,0.017146144,0.019354451,-0.026281217,0.035027727,-0.025801443,0.012131528,-0.06255995,-0.0447492,-0.03352008,0.00087828777,-0.0045939935,-0.028029751
4158,0,taiwan,lightgbm,lime,-0.040353257,-0.002864814,-0.009032169,-0.015177505,0.000961295,0.085129164,0.0057783034,0.012937198,0.019949151,0.0063407617,0.016386082,0.01784619,0.028895726,-0.02556786,0.036529716,-0.018337006,0.009371161,-0.05522491,-0.040041722,-0.037505623,-0.0018581348,-0.006051633,-0.019553367
4186,0,taiwan,lightgbm,lime,-0.044708423,-0.003880011,-0.014017813,-0.02263635,0.017473262,0.079136394,0.01621365,0.019354368,0.014928303,0.021424375,0.021780325,0.028232811,0.025047088,-0.02090773,0.04380273,-0.03264447,0.013900703,-0.060268644,-0.047601227,-0.033386488,0.002386047,-0.0068812715,-0.013345214
4238,1,taiwan,lightgbm,lime,-0.03762228,0.0041275346,0.0076990984,-0.018705547,0.016016185,0.08838846,0.024325518,0.021690855,0.012454212,0.014833533,0.028054284,0.036968164,0.03503179,-0.034032136,0.037675597,-0.02366133,0.010431081,-0.051193703,-0.053271227,-0.026136635,0.0064980504,-0.010346076,-0.025535995
4345,0,taiwan,lightgbm,lime,-0.042631216,-0.0056503685,-0.0032651844,-0.006326254,0.009742828,0.07890451,0.010466637,0.0108164605,0.015146883,-0.0005838731,0.014313938,0.026882768,0.03126918,-0.02485168,0.036683466,-0.01759655,0.009628824,-0.05937835,-0.04077664,-0.031535525,-0.0009095993,-0.017414726,-0.023910187
4424,0,taiwan,lightgbm,lime,-0.040779043,-0.0018005857,-0.013613245,-0.017453337,0.016708955,0.059567217,0.004481507,0.01377502,0.015484343,0.00054083875,0.012595137,0.018595278,0.029759338,-0.026919521,0.039014347,-0.016577475,0.010149883,-0.05817148,-0.043538824,-0.03856799,0.009154202,-0.007824616,-0.030612392
4435,0,taiwan,lightgbm,lime,-0.04110985,-0.015468866,-0.017691482,0.00063389627,0.0004654196,0.068790644,0.00941104,0.009229359,0.011177778,0.0066696634,0.0174699,0.011160317,0.03570414,-0.023837892,0.035128217,-0.022388835,0.0068753706,-0.05335652,-0.04255836,-0.025080957,-0.0052966075,-0.0037061123,-0.020960636
4496,0,taiwan,lightgbm,lime,-0.042895548,-0.0032504145,-0.008903503,-0.014749424,0.008830891,0.06796387,0.00995883,0.018685594,0.019087434,0.010361491,0.013388518,0.01908873,0.014506867,-0.028806973,0.029373102,-0.008190632,0.0020366397,-0.063460924,-0.05609755,-0.02844887,0.002939487,-0.008230242,-0.014997386
4499,1,taiwan,lightgbm,lime,-0.051032793,-0.007447666,-0.018032338,-0.009196241,0.010365017,0.0749776,0.010725092,0.016639767,0.013786359,-0.0019117561,0.020597626,0.02421942,0.029267589,-0.01954519,0.027063848,-0.016944928,0.013867761,-0.05003764,-0.047414634,-0.029019017,-0.001875529,-0.005860504,-0.023510152
4516,1,taiwan,lightgbm,lime,-0.046044126,-0.00518077,-0.0029095928,-0.009088341,0.014473475,0.08422693,0.010376812,0.016655447,0.014814078,0.017283252,0.014344771,0.020223351,0.039525267,-0.020456295,0.03698273,-0.021296905,0.0010910822,-0.056888793,-0.041140005,-0.029450519,-0.0021269836,-0.018125445,-0.033092063
4562,0,taiwan,lightgbm,lime,-0.04383616,-0.012819083,-0.016672311,-0.010644288,0.021680078,0.082833044,0.0137613015,0.027108794,0.011754276,0.007598234,0.032845877,0.029561,0.027297756,-0.026882557,0.028523913,-0.014604554,0.017316474,-0.061161794,-0.04396338,-0.026062222,0.0030939903,-0.0006663122,-0.038468488
4593,1,taiwan,lightgbm,lime,-0.032007024,-0.011550438,-0.014981961,-0.011177386,0.024507163,0.087781824,0.016458666,0.01667654,0.017308397,0.0045981547,0.013369087,0.035682004,0.02521818,-0.024032352,0.03814164,-0.018745067,0.00928835,-0.06570517,-0.038405128,-0.027994584,0.007014231,-0.009143089,-0.020912511
4625,0,taiwan,lightgbm,lime,-0.050402977,0.0043463376,-0.008127621,0.002540825,0.005710506,0.07638789,0.0027148754,0.020670218,0.01732502,0.0036723686,0.017910436,0.019230487,0.033870663,-0.022856677,0.042537943,-0.017562898,0.0042015524,-0.060718905,-0.039268706,-0.02985345,-0.0024022665,-0.013396472,-0.028557139
4644,0,taiwan,lightgbm,lime,-0.045740373,-0.010739663,-0.006786558,-0.01135329,0.004072109,0.069499336,0.008905797,0.012228972,0.012947883,0.019198967,0.016403373,0.02014057,0.03108855,-0.029512594,0.035157334,-0.015173357,0.0065899654,-0.059796408,-0.046257306,-0.02107409,-0.0022730408,-0.013501085,-0.024979947
