instance_index,actual_default,dataset,model,explainer,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
11057,1,gmsc,random_forest,lime,0.08257886,-0.0147737935,0.052844204,0.013526657,-0.007922684,0.004416385,0.092073716,0.0005848192,0.057775144,-0.0026473997
11575,0,gmsc,random_forest,lime,0.089273386,-0.022850264,0.04236613,0.019411309,-0.00022210274,0.0022282375,0.099568956,0.005637001,0.06609901,-0.004718247
11994,0,gmsc,random_forest,lime,0.07359847,-0.028787676,0.040975183,0.0058723623,0.0034900212,0.012800592,0.09209821,-0.0043514143,0.06112124,0.0023928483
12261,0,gmsc,random_forest,lime,0.08379544,-0.016323496,0.041558705,0.01177287,-0.0039770626,-0.0003765068,0.09938553,-0.009512545,0.04981415,0.0035283654
12896,0,gmsc,random_forest,lime,0.08139782,-0.016815538,0.05101741,0.012922449,-0.0006661216,-0.006253274,0.09436524,-0.004237434,0.055489518,-0.005121545
12999,0,gmsc,random_forest,lime,0.077198625,-0.022653269,0.052544378,0.016818402,-0.0025557962,0.0069230627,0.09158002,-0.0021440964,0.062365238,0.0075060534
13053,0,gmsc,random_forest,lime,0.0737151,-0.02588738,0.04651031,0.017811978,-0.0032812445,-0.0063995486,0.100860655,0.00012324151,0.056215517,-0.0005898684
13071,0,gmsc,random_forest,lime,0.07868769,-0.024407249,0.03903772,0.0051704007,-0.0014630618,0.0019310645,0.09905023,-0.00425168,0.061224435,0.0037627295
13217,0,gmsc,random_forest,lime,0.08421132,-0.029174179,0.05365571,0.022542642,-0.0062842593,0.008891448,0.09214015,0.0032058768,0.059464145,0.008783447
13293,0,gmsc,random_forest,lime,0.08171433,-0.02547825,0.0418041,0.011839216,0.009585864,0.0018949828,0.08730127,0.0046318313,0.057766415,-0.0039265133
13421,0,gmsc,random_forest,lime,0.08078399,-0.020382358,0.05682653,0.015134698,0.008139818,0.0066891788,0.0935726,-0.002016583,0.06632219,0.004152011
13428,0,gmsc,random_forest,lime,0.0794033,-0.020894812,0.043779183,0.013453292,0.0004713421,0.0002179669,0.100107096,-0.005597032,0.056408457,0.0024636458
13819,0,gmsc,random_forest,lime,0.08848745,-0.014719162,0.041800607,0.010072726,-0.0025344372,0.0013479334,0.09718017,0.0015657202,0.060106438,0.000114330665
13923,0,gmsc,random_forest,lime,0.08490575,-0.026142035,0.052324787,0.021739755,-0.0027625135,0.007415159,0.1044226,0.0014424263,0.055873014,0.0060699224
14015,0,gmsc,random_forest,lime,0.084683485,-0.03142181,0.049638122,0.014331827,-0.003248031,0.0034086371,0.10188251,-0.00026705078,0.0645858,-0.0070966375
14202,0,gmsc,random_forest,lime,0.070600174,-0.02548963,0.040829893,0.017359667,-0.005279457,0.008199985,0.097381316,-0.0075035044,0.061769832,0.0036974873
14851,0,gmsc,random_forest,lime,0.086304285,-0.03237798,0.049313474,0.011146611,-0.0033075174,-0.00089425547,0.104382634,0.0040728925,0.05547708,-0.004312636
14910,0,gmsc,random_forest,lime,0.07690789,-0.0291673,0.046740863,0.015066861,0.0042451504,0.0045860447,0.10513456,-0.0007957426,0.057460885,0.008183963
15292,0,gmsc,random_forest,lime,0.08626044,-0.027465463,0.05497336,0.012886241,-0.0021050135,0.011080475,0.10274095,0.00023771293,0.05966245,0.0068106027
15683,0,gmsc,random_forest,lime,0.076066785,-0.024082165,0.043960925,0.014411139,0.007727199,0.0064849937,0.10382303,-0.006884139,0.06366805,0.010885119
16258,0,gmsc,random_forest,lime,0.085635506,-0.03090569,0.05013703,0.0075910995,0.0023969605,-0.0029814024,0.09609147,-0.0030208216,0.066553734,0.0035868916
16307,0,gmsc,random_forest,lime,0.08397976,-0.024115913,0.0438742,0.011077084,0.004845086,0.0006848161,0.10440806,-0.003390798,0.060468238,-0.00037242236
16533,0,gmsc,random_forest,lime,0.08100687,-0.026117072,0.050169308,0.022418503,0.0053059026,0.0032843205,0.1023909,-0.006698962,0.06794829,0.001660038
16854,0,gmsc,random_forest,lime,0.08519696,-0.019383876,0.04603187,0.0064064474,0.0010613835,0.009044162,0.09167117,-0.0057845623,0.05979921,-0.002037983
18807,0,gmsc,random_forest,lime,0.08772392,-0.021095404,0.04909758,0.019930633,-0.0047486685,-0.0006648026,0.09041293,-0.0019460071,0.058658674,0.00069523597
18835,0,gmsc,random_forest,lime,0.08119528,-0.034464605,0.042505056,0.013450182,0.0004055068,-0.0008726716,0.09909565,-0.00033620113,0.06080691,0.009575935
19025,0,gmsc,random_forest,lime,0.08399608,-0.024079276,0.045476615,0.018588841,0.0021402924,0.007837456,0.099222824,-0.01031946,0.06105359,-0.004876283
19190,0,gmsc,random_forest,lime,0.081069246,-0.021972412,0.046607826,0.016640754,0.003946123,0.0007749037,0.09342682,0.006220614,0.058548603,0.0033147892
19494,0,gmsc,random_forest,lime,0.08398041,-0.024687605,0.052567143,0.019060373,-0.0026224277,0.0007812107,0.09682724,-0.008730691,0.06130991,-0.0017329403
19999,0,gmsc,random_forest,lime,0.08672014,-0.017034248,0.04335136,0.007229967,-0.008173332,0.0058006146,0.09984096,-0.001645989,0.061920557,-0.00025702865
20220,0,gmsc,random_forest,lime,0.07145455,-0.020586083,0.047235254,0.008868331,0.00044659726,-0.0003648789,0.096589066,-0.0040661097,0.05716043,-0.0058456445
20381,0,gmsc,random_forest,lime,0.08659874,-0.027516838,0.048974242,0.0119581,0.00039067215,0.0089442935,0.09815346,-0.0037945658,0.05971949,0.015644154
20390,0,gmsc,random_forest,lime,0.07612773,-0.026286786,0.042146813,0.014873082,-0.00267568,0.0041117123,0.09646733,-0.0049022785,0.055232115,0.0013440192
20494,0,gmsc,random_forest,lime,0.085390955,-0.018697223,0.045092784,0.004888473,-0.0064255795,0.003702012,0.0914038,-0.0084270835,0.066937,0.0056609907
20772,0,gmsc,random_forest,lime,0.07935335,-0.014333117,0.04863769,0.016571863,-0.006830478,2.1953783e-05,0.09908291,-0.0033775754,0.06518466,-0.0004177352
20890,0,gmsc,random_forest,lime,0.08043033,-0.02630659,0.046551194,0.015498088,-0.006766085,0.006879482,0.09888044,-0.0064682043,0.055289634,0.0005838368
20913,0,gmsc,random_forest,lime,0.082665645,-0.029764438,0.052655973,0.017162329,-0.0024425914,-0.0016495637,0.100067966,-0.0017608317,0.056858577,-0.003957767
21376,0,gmsc,random_forest,lime,0.079407,-0.014207831,0.043270886,0.013014649,-0.004588754,0.009466992,0.09158015,-0.0028409297,0.060108017,0.0018568111
21919,0,gmsc,random_forest,lime,0.083432205,-0.033792745,0.04818533,0.008540347,0.0046507656,0.0012856439,0.10008022,-0.0019512944,0.059071302,-0.003594283
22180,0,gmsc,random_forest,lime,0.083432995,-0.035126247,0.04600382,0.007099363,-0.0020571633,0.008077087,0.09547483,-0.005955809,0.06579179,0.0031618308
22224,0,gmsc,random_forest,lime,0.08418554,-0.020386351,0.052672163,0.014643628,0.0010455408,0.00017771855,0.09235183,-0.012814341,0.06364725,0.0005018444
22606,0,gmsc,random_forest,lime,0.08450403,-0.016471906,0.049475405,0.010726753,-0.00094422745,-0.00014087699,0.099424094,0.006747995,0.05372305,-0.0066989106
22667,0,gmsc,random_forest,lime,0.090119384,-0.022656484,0.048584726,0.015167626,-0.008042417,0.005141653,0.09501284,0.00063266535,0.05954373,-0.0084836
22676,0,gmsc,random_forest,lime,0.078008614,-0.015323115,0.045441467,0.010697583,7.439172e-05,0.005751874,0.09443517,-0.004492091,0.06237901,0.0014901421
22933,0,gmsc,random_forest,lime,0.085760266,-0.027239854,0.04916461,0.019648882,0.001176056,0.004114458,0.10401903,-0.0114863515,0.063727275,-0.0007333312
23049,0,gmsc,random_forest,lime,0.08568781,-0.014772316,0.04448046,0.011617909,0.0048802425,0.0046396623,0.08782858,0.0013170446,0.05947145,0.0007297623
23218,0,gmsc,random_forest,lime,0.07890788,-0.026246034,0.048299957,0.016540902,-0.008821421,-0.0012749018,0.09715162,-0.009846637,0.053716276,-0.0010068582
23293,0,gmsc,random_forest,lime,0.08327952,-0.03200409,0.04894244,0.01729243,0.0067766937,0.008250205,0.099844314,0.00036069434,0.068201944,-0.00041331974
23420,0,gmsc,random_forest,lime,0.08166291,-0.028106384,0.04904602,0.012266613,-0.0026512784,0.0056263465,0.09455514,-0.00052243733,0.05374299,0.0072650798
23751,0,gmsc,random_forest,lime,0.084754,-0.022582052,0.04145715,0.010514395,-0.008133647,-0.0041017737,0.096906036,0.0021787318,0.05865439,-0.0018419642
24039,0,gmsc,random_forest,lime,0.07996826,-0.030740492,0.05630571,0.012066067,0.00040797854,0.0009472596,0.10398878,0.0011175376,0.058105372,0.0007498233
24524,0,gmsc,random_forest,lime,0.08188161,-0.01765218,0.044084672,0.022775484,0.0044905627,0.0044603343,0.09446104,-0.00085375,0.054177035,-0.002046882
24677,0,gmsc,random_forest,lime,0.078480005,-0.034623373,0.05488405,0.014369918,-0.0032971853,0.0022283904,0.09296761,0.0010352305,0.06281611,0.0030314182
24858,0,gmsc,random_forest,lime,0.08364255,-0.030761488,0.04891103,0.01128699,0.002578586,0.0035457818,0.09530503,-0.0028184631,0.06417172,0.0103854425
24866,0,gmsc,random_forest,lime,0.07561043,-0.024454976,0.043489207,0.00971308,-0.008344238,0.0023677244,0.09831292,0.003757958,0.05819139,0.0028914756
25022,0,gmsc,random_forest,lime,0.08059028,-0.030137591,0.053437594,0.02075524,-0.0067149596,0.00043738238,0.10294978,-0.014188043,0.06093255,-0.0052543003
25143,0,gmsc,random_forest,lime,0.082549684,-0.02077154,0.04077103,0.011685183,-0.008042642,0.008745576,0.095523395,-0.0020892848,0.058302898,0.006045727
25573,0,gmsc,random_forest,lime,0.08535877,-0.019030077,0.0428982,0.016072875,0.001359232,-0.0013376086,0.10042416,-0.007693905,0.063429706,0.011226034
25590,0,gmsc,random_forest,lime,0.088524744,-0.021844216,0.052601688,0.010685647,-0.0033390233,0.009824616,0.09421373,-0.00047710686,0.06258989,0.0011593198
26471,0,gmsc,random_forest,lime,0.082883276,-0.027018778,0.044066593,0.016650537,0.0005163132,-0.0038351547,0.098935165,0.00067147915,0.060290754,0.0006214517
26639,1,gmsc,random_forest,lime,0.07653366,-0.039895926,0.046097137,0.009572414,7.780842e-06,0.0011678615,0.10605442,0.008858366,0.06229208,0.0022520663
26829,0,gmsc,random_forest,lime,0.08304596,-0.023918236,0.047083236,0.014828828,-0.0038271549,0.0018433252,0.08856576,0.00084924145,0.05368114,0.0044728625
27026,0,gmsc,random_forest,lime,0.07194856,-0.038279988,0.043531213,0.008060255,-0.0041446965,0.0019872955,0.099645756,-0.010480032,0.05566211,0.005091383
27528,0,gmsc,random_forest,lime,0.082740195,-0.0234867,0.047590844,0.011189008,0.0005371475,-0.009443076,0.10231294,-0.0009016577,0.05939301,0.0006431123
27620,0,gmsc,random_forest,lime,0.08454903,-0.0401254,0.04545009,0.019609675,0.0038310345,0.0068179467,0.099295884,7.615513e-05,0.056141555,-0.00024224797
28077,0,gmsc,random_forest,lime,0.07989914,-0.02548127,0.04016587,0.010866263,-0.00054627424,-0.003623833,0.09753113,-0.0025930475,0.059992164,8.291229e-05
28873,0,gmsc,random_forest,lime,0.07757045,-0.023207402,0.044448536,0.012568843,0.0011925739,0.0043544695,0.08754062,0.0021886823,0.049871437,-0.004629684
28951,0,gmsc,random_forest,lime,0.07960871,-0.017903754,0.04529704,0.01240215,0.009857769,-0.0041225594,0.102900445,0.0010828609,0.052784804,0.0015843816
29064,0,gmsc,random_forest,lime,0.07760235,-0.023721835,0.04926187,0.012920911,0.00021122234,0.0022785675,0.08826333,0.009063371,0.056710415,-0.0021478273
29856,0,gmsc,random_forest,lime,0.07938242,-0.019464793,0.044853438,0.008712193,0.001870155,0.0039889254,0.09647567,-0.004140059,0.058127336,-0.0010960178
