instance_index,actual_default,dataset,model,explainer,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
9724,0,gmsc,lightgbm,shap,-0.9544531726117279,-0.7102689332188042,-0.2106975847075923,-0.025024967290614545,0.1370939584525638,-0.3780974658529211,-0.09380181330274298,-0.05294794187326863,-0.06207297101476416,0.07312903415379877
9858,0,gmsc,lightgbm,shap,1.305221237227818,-0.05205817194578204,-0.21691544131918533,0.019269860178572473,0.1808425595502914,-0.11915658565999218,-0.15780890137729056,0.07598005746018043,-0.06433682101724528,-0.010990336131847385
10573,0,gmsc,lightgbm,shap,1.532019494951548,0.24868776324274774,-0.18216908492243836,-0.15692242262119685,-0.04837516346758533,-0.19491881125725682,-0.14822662422564836,-0.06322079598552985,-0.07075563711496641,-0.020862070405294517
10856,0,gmsc,lightgbm,shap,-0.749401508614731,-0.10496405590205411,-0.18534692101854963,-0.07404972681703725,0.2488341668933588,0.28089347990367936,-0.09098598945152923,0.06553707721176119,-0.05470771307282274,-0.026948437942614954
10941,0,gmsc,lightgbm,shap,-0.3724717194876837,0.3139660744333837,-0.16472989060922258,-0.0070013452427888645,0.009161672338442072,0.23933181917873306,-0.07062171919087036,-0.11669423195792769,-0.0518812630795276,0.12590763235588331
11050,0,gmsc,lightgbm,shap,-0.7951351831278146,-0.5144480435405471,-0.19797020903073606,-0.0637259073664636,-0.21820757629153398,0.2957148314056805,-0.09055381859720939,0.11679391911499835,-0.057999789536002454,0.00042542171618791224
11057,1,gmsc,lightgbm,shap,-0.5361522832700281,0.4125439508447477,-0.1642750190541174,0.09095316588106703,0.197371374249244,0.27642495737232947,-0.08282430080364239,-0.1130404190766207,-0.04600421014240225,-0.02577031825306617
11575,0,gmsc,lightgbm,shap,-0.6484965086062547,0.21104406298279307,-0.189379809301908,0.23206406451706685,-0.004547605248227384,-0.11864929151789934,-0.08886326917140602,-0.007014600559221387,-0.047150226369822766,0.0812868292158197
11994,0,gmsc,lightgbm,shap,-0.29474587941031355,-0.0036898433153633435,-0.1911396025785395,0.07355988973433362,0.08075292919993686,-0.23664370813342114,-0.08486875300681498,-0.11112726691286236,-0.056038291406258225,-0.007207417646882994
12261,0,gmsc,lightgbm,shap,-0.8837344768483013,-0.2285047538209731,-0.1849809404158067,0.025126828278070678,-0.007819944149756177,0.21324323801447242,-0.0892936118080617,-0.03279224253158527,-0.057980063652505714,-0.03895125658415651
12896,0,gmsc,lightgbm,shap,0.6751016576538927,0.21824043540170182,0.7068935465007603,0.024306706393951008,-0.07141748602705321,0.06926512865485533,-0.14302843801421125,-0.02110344266071016,-0.0661629780763167,-0.013901725384119497
12999,0,gmsc,lightgbm,shap,-0.06916688813716339,0.307619457672667,1.5013032358315992,0.3528101232518443,0.112491874075678,0.12407163407652044,-0.08817609380164668,0.04069264203455896,-0.041983801845204116,-0.01974437500760332
13053,0,gmsc,lightgbm,shap,1.226124210826154,-0.7065314849973917,-0.23130895503421844,-0.08931051893963887,0.034550434349158075,-0.22228549363004008,-0.16836364640583817,-0.10266951347828346,-0.07546202353341291,-0.007972019463249722
13071,0,gmsc,lightgbm,shap,1.3002491831456116,0.3593721092909005,-0.19994254121792052,-0.31139079574372047,-0.019917764471398834,-0.30935881889750416,-0.1377684819993403,-0.12257710276624148,-0.07349531147045685,-0.016028359288305344
13217,0,gmsc,lightgbm,shap,0.4655006870214539,-0.37134423665006544,-0.19810013550849412,0.22010877286864336,-0.03076113578163286,-0.141828012558813,-0.12712099589279327,0.2069828747532446,-0.06333144017721376,0.0018609400406801116
13293,0,gmsc,lightgbm,shap,-0.3867657121688811,0.4027976885550405,-0.159258527410367,0.28674570467485205,0.12251928302334568,0.4124312540335757,-0.08351358861197891,-0.1666195602365045,-0.04133132822749254,0.05047029681512949
13421,0,gmsc,lightgbm,shap,-0.22648991419655534,0.15891919153734796,-0.184159991978831,0.21764884125933834,-0.16769699582945055,-0.18659976068512316,-0.0870976820187189,-0.09769956220509966,-0.0557558099447862,-0.024232772542919626
13428,0,gmsc,lightgbm,shap,-0.9879249708255753,0.1585667087631815,-0.1608843477848285,0.2859003991229624,-0.012087420826106393,0.48823348150828644,-0.08556117836791133,-0.1475727428763239,-0.04612686566350541,-0.005464682907654477
13819,0,gmsc,lightgbm,shap,-0.49226559788814234,0.32144784545270244,-0.1897453744534762,-0.1611535416685636,0.08810310138918737,-0.16390080233842985,-0.08718031907158963,-0.11331625477058942,-0.050387569236839756,-0.020729039053707078
13923,0,gmsc,lightgbm,shap,0.5470266308060445,0.7455361922103119,-0.17931444369360686,0.29967164102055255,0.0016738445858660064,-0.04874859538851105,-0.1138973317629053,-0.06057102754800017,-0.05812509753772203,-0.025862292436464342
14015,0,gmsc,lightgbm,shap,-0.5788218117934607,0.18230424008819449,-0.1891224920151625,-0.166067528470089,0.006097031525551952,-0.1270276249589934,-0.08954032044697456,-0.1312525536485693,-0.0538401652769128,-0.003361455080925335
14202,0,gmsc,lightgbm,shap,-0.780582600937131,-0.4525538560717276,-0.17262501532014082,0.03450638661990007,0.05066477778563532,0.30298142139996254,-0.09392287680945594,0.3305108978859141,-0.05541981746000903,-0.005936543500847485
14851,0,gmsc,lightgbm,shap,0.9406051300839258,-0.4270879320143443,-0.22863572847381103,0.2520319783947651,-0.05692843186291165,-0.2251763376570798,-0.15885927351336707,-0.12287112428976227,-0.07408539060765816,-0.002872616551322204
14910,0,gmsc,lightgbm,shap,-0.4878241358352656,-0.5401979902832303,-0.21594926653644692,-0.07347298179633602,0.1468974725077677,-0.17184360444783894,-0.0942587018256146,-0.15734680301472925,-0.0584861854845647,-0.006135200406008233
15292,0,gmsc,lightgbm,shap,-0.6292811447972452,0.16647791585609928,-0.20112517738265323,-0.16933532845659555,-0.02884567669943336,-0.2159669037165535,-0.09050650861326308,-0.12642271861381418,-0.051949676316254245,-0.010703633451928546
15683,0,gmsc,lightgbm,shap,-0.9999806404834931,-0.7143294825712972,-0.20085912794146568,-0.09620342153915086,0.12819148725527693,-0.18505006499106913,-0.08566670060451739,-0.09744808859117136,-0.06130043219000184,-0.04688487691907129
16258,0,gmsc,lightgbm,shap,-0.3267845416047576,-0.05563636281427201,-0.20358178904099597,-0.0504269261975634,0.1854073467719115,-0.15356652989341363,-0.08678489913373627,0.09407584874464589,-0.05671000897374666,-0.0151139581368353
16307,0,gmsc,lightgbm,shap,-0.01708920549337954,0.0953790839607337,-0.16388918131911728,-0.2515231168369366,-0.04166877923998296,0.37057493676226094,-0.08745833351266967,0.02560343576884917,-0.05500340486273381,0.0064867754976796555
16533,0,gmsc,lightgbm,shap,-0.852154614129738,-0.23239449138244875,-0.214490859187358,-0.24850399827510816,-0.08964426892748299,-0.12357009257891584,-0.09757855680925188,-0.15788468315444107,-0.057745204853187744,-0.014695024653333635
16854,0,gmsc,lightgbm,shap,0.7833550349406387,0.2015372711397246,0.9495577442153438,0.13878430172028114,0.09224690693273821,-0.14142531908460704,-0.11127839045051299,-0.14578253889091583,0.999848782712436,-0.04427626695647071
18807,0,gmsc,lightgbm,shap,1.6419720196971033,0.19388778123777115,1.2038690089582724,0.2213731798966991,-0.2641391292856433,-0.04155899304984634,-0.07472215051577022,0.04451858707319776,1.277147906505104,-0.043324122684574
18835,0,gmsc,lightgbm,shap,-0.8549285656776832,-0.27438564642484153,-0.19341809330399648,-0.3586813075653335,-0.10175398999420325,0.22005611047172027,-0.09423049030988331,-0.1552582002188264,-0.05518573644719899,-0.007939031294631287
19025,0,gmsc,lightgbm,shap,-0.3462655728586215,0.14531652367328862,-0.1877535989547372,0.06519576523633003,0.08590464087568206,-0.11598040686244249,-0.0851824573649882,-0.09688555048404196,-0.053496220056842694,-0.003431421825608724
19190,0,gmsc,lightgbm,shap,1.3851920796774126,0.508239588157419,-0.18988437639482228,0.016732967820032075,0.15205026119320622,-0.2876158867395238,-0.1461551376697833,0.02339216625071429,-0.06748629331161712,-0.029509008165536827
19494,0,gmsc,lightgbm,shap,0.7593722748119875,-0.24220231615237847,-0.16900176257759286,-0.029629667895006203,0.07125967073953683,-0.20133782392779126,1.8370522927888264,0.0054483789874194945,-0.07556922256017629,-0.030965421152360287
19999,0,gmsc,lightgbm,shap,1.3261775268097666,0.17850276063294762,-0.17534945552975278,0.3199799621771248,-0.004320983043393035,0.12508744183961218,-0.14508622265204124,-0.12271111360060132,-0.0670238190831252,0.023413216209800646
20220,0,gmsc,lightgbm,shap,-0.3566260282823455,0.27559454670380734,-0.1911918673706841,-0.05634579281101038,0.042676831700713305,-0.15837157646097672,-0.08411589155889901,0.11471041061199506,-0.05228251833029118,0.09316510348736128
20381,0,gmsc,lightgbm,shap,-0.10938126289226917,0.2894236719396671,-0.15105687110585359,0.26019775660860966,-0.029646114006807035,0.19187138810254875,-0.08630729868798513,-0.02542102793842835,-0.049738128947918424,0.030740809402666762
20390,0,gmsc,lightgbm,shap,1.3154404257616794,0.20988100037427884,-0.1923370751175955,0.07734541292182573,-0.004504459786738865,-0.12321035322337685,-0.1555549725117873,-0.041369749155799586,-0.07399468901433481,-0.004375019954705995
20494,0,gmsc,lightgbm,shap,-0.5123411537334037,0.18364002678851257,-0.18791077377307666,-0.1592907800151058,-0.26613130001705776,-0.21338947932130412,-0.09238364686958528,-0.10967366615503524,-0.056133148097243415,-0.011647675737993027
20772,0,gmsc,lightgbm,shap,-0.2551860021955155,-0.04405860305447853,-0.1510163224685402,-0.058967054108772975,-0.057589373093708845,0.1665993712720373,-0.08196669429290639,0.5832464000319912,-0.053318497482184944,0.0057914561841676026
20890,0,gmsc,lightgbm,shap,-0.6993507890012589,0.056997426997158936,1.8318828428485918,-0.1177253581253969,-0.1086567077768616,-0.1437490415598035,-0.09772351738509365,-0.10377146728232643,-0.04902694417371241,0.0035963842033221367
20913,0,gmsc,lightgbm,shap,-0.06088312045365391,-0.1891722722425299,-0.19121145034765233,-0.008234081569554316,0.09889695846832193,-0.1423465738649014,-0.09804570630948077,-0.1255306213084553,-0.054089769670745705,-0.004669287419938037
21376,0,gmsc,lightgbm,shap,1.0122721984730343,0.323328329348056,-0.19284073247706937,-0.050223106549932076,0.10939828113386575,-0.22279660486408825,-0.15703237945167275,-0.10440593539249071,-0.06670930385671174,0.05177318879799937
21919,0,gmsc,lightgbm,shap,-0.35209428706221413,0.17858332384103873,-0.1887356876566773,0.15268981212728153,-0.2966146364697475,-0.22735046854523785,-0.09230128809132761,-0.08424447398328824,-0.05547019964584906,0.004014816942703087
22180,0,gmsc,lightgbm,shap,-0.1756352499350637,0.12892059453256288,-0.14414113743543472,0.534565902067735,0.09413914476595547,0.146633511904773,-0.07436472502676868,0.8004765892559841,-0.04457798828722143,0.0026643065551463256
22224,0,gmsc,lightgbm,shap,-0.7756432873178838,0.19546287888735583,1.017270839212875,-0.02390973731099399,0.09772802941551204,0.3041611004279839,-0.10296778976577092,0.10349486138138275,-0.055975772468321666,-0.03684537272495364
22606,0,gmsc,lightgbm,shap,-0.728471711472509,0.3147163001888328,-0.14715869832144868,0.09108826805450254,-0.3917655645916547,-0.14368942455688402,-0.09259264815067332,0.004415134420915483,-0.04292484286481225,0.11781177025868576
22667,0,gmsc,lightgbm,shap,-0.7133610970733849,0.12431094440218031,-0.16565765939596097,0.2858468465531335,0.09429075018730255,0.2324164799338068,-0.08901955167372591,-0.16655492678062975,-0.04946418494086421,-0.00352768606439091
22676,0,gmsc,lightgbm,shap,0.4361122764046001,0.38111436317842734,-0.16524883675512736,-0.014864798043884462,0.09053412333926296,0.1433840196154007,-0.11587211821903376,0.009438073620917366,-0.053877288006581446,-0.018331807222282247
22933,0,gmsc,lightgbm,shap,-0.2532486966714715,0.35762341694781236,-0.17949914158511854,0.06876130453197368,0.13120147737208035,-0.27848310794831393,-0.07635771555972144,0.040230215328444646,-0.05036440989607781,-0.05953495048569494
23049,0,gmsc,lightgbm,shap,0.9535981577904347,0.6238498612526392,-0.1907824532881434,0.32609204481930737,0.01505157249567745,-0.2686814270374793,-0.1421007337549348,-0.06209044305584188,-0.06686397335648538,-0.03167238230672851
23218,0,gmsc,lightgbm,shap,-0.7581181083123615,-0.26393665844222597,-0.18500533464497987,-0.035599861357909324,0.08724108510615948,0.40354854875606444,-0.085132172442836,0.12679266437924852,-0.056692029738806056,0.04127945104451127
23293,0,gmsc,lightgbm,shap,-0.8932722300233469,-0.3428592893042183,-0.22576751045045354,0.1806248862063597,-0.05394238035928616,-0.11934225224957176,-0.09559732080109445,0.014902616185076737,-0.057989622548045835,-0.02067833719859199
23420,0,gmsc,lightgbm,shap,-0.7585329723950297,-0.006200299154155657,-0.2113922156825099,-0.18668870192536222,-0.07316442292947804,-0.1321357497295511,-0.09349695635633214,-0.15270575627980737,-0.056184417332269386,-0.015381711571420017
23751,0,gmsc,lightgbm,shap,0.46910001247202854,0.3038799274486988,-0.18648771825671326,0.03736431572580542,0.14650414323980027,-0.23894420575061942,-0.1189019471584406,-0.09366686373854244,-0.05742928217315068,-0.023838187737205925
24039,0,gmsc,lightgbm,shap,0.8618387060818367,-0.5916715361188044,-0.2376669164493898,-0.2652002133926892,-0.10594647632610787,-0.13861509882840897,-0.15984083975730862,-0.1419926782025904,-0.07903740923848081,0.0029714205967936963
24524,0,gmsc,lightgbm,shap,-0.5710864777051808,0.35725917421423486,-0.19008674995115557,-0.03558605021893672,0.15089012546894903,-0.16701136486095972,-0.08730264906804028,-0.011404793700331385,-0.04948993527362756,-0.027207587345435217
24677,0,gmsc,lightgbm,shap,0.8663197937481653,0.1511653240609512,-0.18152220119896237,0.018584501220072307,-0.06717740223485548,0.10388736644116058,-0.14610583931678522,-0.09279756157460031,-0.0662882747454427,0.0010888500352017297
24858,0,gmsc,lightgbm,shap,-0.8713464745566513,-0.507240343118103,-0.19109503224194183,-0.1452536897087337,0.06228410193700335,0.3783849600758766,-0.09296121963589192,-0.1256404408393597,-0.05574410192375112,0.03468161367902755
24866,0,gmsc,lightgbm,shap,1.3657360292002436,0.18538693505865164,-0.18121459000592996,0.18555513542641672,0.13392899395233748,0.15067722572418726,-0.14816230841388603,-0.028360084934843245,-0.07136328753517493,0.03359148190284716
25022,0,gmsc,lightgbm,shap,-0.7920195701690119,-0.39211786856534314,-0.20875331990440973,0.07804855164260249,0.044850944674021044,-0.14993204910292368,-0.09761062488897593,0.0035230161165001723,-0.06024362474812238,-0.00929458484504463
25143,0,gmsc,lightgbm,shap,-1.0969777176269477,0.26527723405997117,-0.18869134296367077,0.00044339219897557427,0.15071435273507372,-0.0822774599344104,-0.08615663787271668,0.1153197800886617,-0.05078125147277202,-0.05706357929762124
25573,0,gmsc,lightgbm,shap,-0.9458227633340021,0.3926592380065101,-0.19078252626853723,0.1910292800663225,-0.012341224718801494,-0.3325215690498961,-0.09107548958463899,-0.08018530455556741,-0.047584368116601834,-0.05456534460323066
25590,0,gmsc,lightgbm,shap,-0.35538491664107763,0.3165550786233454,-0.19285465906891988,-0.21980869987631255,-0.023994754869895437,-0.1539500301515834,-0.08348682183454882,-0.13943091778236863,-0.041418340023983834,-0.01909113686970115
26471,0,gmsc,lightgbm,shap,0.8620536570347611,0.27144124438721723,-0.19579677585425853,-0.01934892245980553,-0.008254611134592058,-0.19688334721231873,-0.14960521371148075,-0.09495295186041701,-0.0658457189308765,0.007402076943688223
26639,1,gmsc,lightgbm,shap,-0.9291084902363862,-0.5826836075781523,-0.21924288307450435,-0.01942688523974808,-0.09518199500211275,-0.0956428426067215,-0.09604124294917042,0.0009379137668986934,-0.05974393476876076,-0.035327541212076076
26829,0,gmsc,lightgbm,shap,-0.7955607257862262,0.1433075571168846,-0.1645205469231095,-0.0007106431674946459,0.004027140557141078,0.3235070390036099,-0.08330889465191955,-0.10118545083479415,-0.05034219546095227,0.038361382531373084
27026,0,gmsc,lightgbm,shap,-1.1790873743587127,-0.1024403692600036,-0.2009188218971924,0.19173119222021856,0.001762739411069287,-0.11699165865524162,-0.08367471109734886,-0.060986722959497634,-0.05412321514146419,-0.04460204163159337
27528,0,gmsc,lightgbm,shap,-0.7949552346407757,-0.2876942706760189,-0.18691321216045778,-0.26422660502430684,-0.09668772063814833,0.44961975210740934,-0.09246791819617992,0.03758065324355465,-0.052277806524958524,0.101679854519295
27620,0,gmsc,lightgbm,shap,-0.8878093408059597,-0.13832781352697848,-0.20185019573036456,-0.009796285507237601,0.2588936090591554,0.4318781631846032,-0.0893190889453829,0.12178367718248093,-0.057096636870281325,-0.017484749117579503
28077,0,gmsc,lightgbm,shap,-0.6906209072928358,0.4442464826305655,-0.181201758463211,0.30919743034647124,0.039508440292578294,-0.15164911553994323,-0.09153420528314551,0.05528198612317106,-0.04668366626660946,0.06266185802009666
28873,0,gmsc,lightgbm,shap,-0.38876470570861604,0.1409764862703329,-0.18407820690314067,-0.13304189823444063,-0.010189507943175607,-0.1841364834675492,-0.08902012211197634,-0.1338446498374674,-0.05819687955349674,0.0007363427578893597
28951,0,gmsc,lightgbm,shap,-0.8712510480613272,0.13985314867324572,-0.17162557630165262,-0.0351924285842899,-0.04906862840117207,0.19084184439899166,-0.08899806759892923,-0.14398146145614601,-0.04985487051579143,-0.012136864002876346
29064,0,gmsc,lightgbm,shap,0.15381915147533448,0.14007113701136356,-0.15791818393513762,0.4170750975680963,0.0539265491393714,0.08900421371137004,-0.10283800012372037,0.007795626026319317,-0.053245904466202774,0.0884895374794765
29856,0,gmsc,lightgbm,shap,0.9078582585492887,0.0781301020591103,0.8981654834655357,0.24423157937528336,0.09320253595453895,0.1628399416516469,-0.10021299675073686,0.0410180010192684,0.9645594633326838,-0.013035453307365354
