instance_index,actual_default,dataset,model,explainer,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
13428,0,gmsc,lightgbm,lime,0.057366777,-0.020155607,0.036154073,-0.01485284,0.015314369,-0.0018855621,0.11303252,0.0034675545,0.093603276,-0.0040258383
13819,0,gmsc,lightgbm,lime,0.056542113,-0.018397912,0.027134236,-0.010388914,0.021200322,0.0015258676,0.10814378,-0.001665151,0.08406002,-0.0031759564
13923,0,gmsc,lightgbm,lime,0.05629755,-0.027616149,0.045189716,-0.0005127947,0.021951836,0.019555936,0.122425646,0.006422312,0.08854391,-0.0048851823
14015,0,gmsc,lightgbm,lime,0.05901678,-0.02469257,0.046241183,-0.017145883,0.018186728,0.0026327001,0.12218515,0.0076752002,0.09857642,-0.005977131
14202,0,gmsc,lightgbm,lime,0.04038184,-0.01824385,0.028623635,-0.005792446,0.020376693,0.0075015044,0.12277532,0.0023726423,0.08960039,0.012783312
14851,0,gmsc,lightgbm,lime,0.058538646,-0.03155879,0.040610917,-0.020697478,0.023940412,0.0035414686,0.1241766,0.010730667,0.08898465,0.0008924603
14910,0,gmsc,lightgbm,lime,0.046324994,-0.02473964,0.03775825,-0.018146258,0.0244744,0.0039456696,0.122747794,0.0009822752,0.08152793,0.008753472
15292,0,gmsc,lightgbm,lime,0.053970553,-0.020272413,0.045412544,-0.022024661,0.013761652,0.013750223,0.12203572,0.013972984,0.09081214,0.0066122753
15683,0,gmsc,lightgbm,lime,0.043189548,-0.0190729,0.027155684,-0.021303767,0.021070443,0.011467038,0.12727618,-0.0071217827,0.096565366,0.0044304426
16258,0,gmsc,lightgbm,lime,0.057632886,-0.027601173,0.04472634,-0.0190611,0.0282235,0.005206142,0.11698376,0.0062860013,0.08709896,-0.00027843213
16307,0,gmsc,lightgbm,lime,0.043137576,-0.01629189,0.033945683,-0.0115720965,0.019960273,-0.002551601,0.12693743,-0.0026546954,0.08040604,-0.0052949297
16533,0,gmsc,lightgbm,lime,0.047477797,-0.020187909,0.04715901,-0.001024382,0.028265636,0.0070909103,0.12712581,-0.0044502458,0.09470411,-0.008416874
16854,0,gmsc,lightgbm,lime,0.05366661,-0.013507235,0.039876226,-0.021835474,0.023191225,0.011148037,0.103580214,0.0059038796,0.0807475,-0.012168466
18807,0,gmsc,lightgbm,lime,0.058620095,-0.023302386,0.036937714,-0.012374846,0.020713035,0.0020907081,0.10195011,0.0007153488,0.083580345,0.0032612658
18835,0,gmsc,lightgbm,lime,0.048944175,-0.033238173,0.03161058,-0.01415685,0.026987538,0.0019382291,0.12332539,0.0049904753,0.0867519,0.00321751
19025,0,gmsc,lightgbm,lime,0.06030618,-0.023303086,0.04086595,-0.01820972,0.029073918,0.0063779033,0.11689442,-0.0011420933,0.08727314,-0.0069512893
19190,0,gmsc,lightgbm,lime,0.058324527,-0.02158095,0.023398347,-0.011468795,0.024855588,0.004661664,0.113862924,0.014908427,0.09182098,0.0017736325
19494,0,gmsc,lightgbm,lime,0.059317894,-0.0250524,0.050455276,-0.011646168,0.017359056,0.0064846203,0.123702146,-0.008076426,0.08869706,-0.0071794107
19999,0,gmsc,lightgbm,lime,0.053189382,-0.018386437,0.03214082,-0.015756669,0.013535121,0.009199457,0.12248757,0.016821431,0.08663977,-0.004253189
20220,0,gmsc,lightgbm,lime,0.040731296,-0.021116002,0.039296515,-0.02360378,0.016281191,-0.0032269715,0.10758844,0.0033353649,0.087620854,-0.0051421826
20381,0,gmsc,lightgbm,lime,0.05729645,-0.029252328,0.039778136,-0.016464993,0.022153998,0.0064641163,0.11864452,0.0012766187,0.09005461,0.008720213
20390,0,gmsc,lightgbm,lime,0.046282437,-0.014122553,0.028392466,-0.00863634,0.020576756,0.008361333,0.11044845,0.006408435,0.074509345,0.011417683
20494,0,gmsc,lightgbm,lime,0.049079765,-0.021385172,0.04936753,-0.026332824,0.004615219,0.0057703634,0.11505742,0.007978979,0.08394877,-0.0024014383
20772,0,gmsc,lightgbm,lime,0.04286974,-0.018677915,0.042315993,-0.01891519,0.008496268,0.008463613,0.116206035,0.004796344,0.09012637,0.001206821
20890,0,gmsc,lightgbm,lime,0.050625384,-0.024826257,0.04817644,-0.009980772,0.02381484,0.00910429,0.12070448,0.0009412762,0.08436073,-0.013457328
20913,0,gmsc,lightgbm,lime,0.052729473,-0.019845288,0.0477942,-0.007550682,0.021249052,0.003404734,0.11816002,0.011227868,0.09369426,-0.0022200502
21376,0,gmsc,lightgbm,lime,0.043542217,-0.0058270106,0.040321928,-0.020125428,0.020349305,0.01211656,0.11532199,0.01567286,0.081713185,-0.010349651
21919,0,gmsc,lightgbm,lime,0.05624213,-0.031366378,0.045289434,-0.006401417,0.01757035,0.0036658617,0.122239955,0.007590806,0.08667077,-0.008603811
22180,0,gmsc,lightgbm,lime,0.04539239,-0.022898395,0.031485017,-0.018507617,0.015704019,0.016505858,0.111163475,0.0063228644,0.08612213,0.0016595445
22224,0,gmsc,lightgbm,lime,0.047666825,-0.017732395,0.04374455,-0.021229425,0.018090414,-0.004794812,0.11537465,-0.0077329446,0.08823219,-0.0013465653
22606,0,gmsc,lightgbm,lime,0.055672623,-0.019651439,0.0378796,-0.016957339,0.022090985,0.0026119372,0.11375068,0.018089676,0.08926184,-0.01826118
22667,0,gmsc,lightgbm,lime,0.05640024,-0.021651983,0.04217491,-0.011892176,0.017584192,0.013241926,0.11174592,0.009276957,0.091992006,-0.010272682
22676,0,gmsc,lightgbm,lime,0.054162752,-0.014777947,0.032349043,-0.019414773,0.017772354,0.007239009,0.115597725,0.002251642,0.07969323,0.00082748476
22933,0,gmsc,lightgbm,lime,0.06217784,-0.027106272,0.040073067,-0.013069801,0.030264247,0.008479017,0.12487619,0.005352114,0.09398401,0.0016265785
23049,0,gmsc,lightgbm,lime,0.054264918,-0.025136001,0.03931534,-0.010271259,0.027775204,0.008539705,0.107984126,0.012284126,0.085960515,0.0052945847
23218,0,gmsc,lightgbm,lime,0.05146701,-0.017195808,0.04492159,-0.012359838,0.012629368,-0.004719837,0.11930364,0.0065554315,0.07725232,-0.0068561425
23293,0,gmsc,lightgbm,lime,0.04311944,-0.0357883,0.050151493,-0.017018866,0.020039573,0.007643121,0.115901805,0.0057981866,0.105405346,0.0013842613
23420,0,gmsc,lightgbm,lime,0.051325988,-0.028575305,0.04011616,-0.010673006,0.005333078,0.009794502,0.1129682,0.007358812,0.09190003,0.007292453
23751,0,gmsc,lightgbm,lime,0.05502488,-0.030081082,0.034497473,-0.012117382,0.0234312,-0.0009660461,0.11426291,0.010435864,0.07805267,0.0001502904
24039,0,gmsc,lightgbm,lime,0.04283362,-0.03014593,0.049092367,-0.0075112316,0.02635213,0.014629421,0.12513801,0.0032897966,0.084863864,-0.01034678
24524,0,gmsc,lightgbm,lime,0.05326662,-0.018344153,0.03503303,-0.004217323,0.0248904,0.011224722,0.12029086,-0.001211781,0.081625104,-0.0024202182
24677,0,gmsc,lightgbm,lime,0.050044082,-0.024947252,0.05041774,-0.00810315,0.0167364,0.0026039355,0.11766907,0.012723053,0.10152811,0.004501715
24858,0,gmsc,lightgbm,lime,0.05274209,-0.026305785,0.03349807,-0.01094812,0.019832892,0.016410932,0.11429312,0.0043948214,0.09660913,0.001353727
24866,0,gmsc,lightgbm,lime,0.04626595,-0.021310825,0.041513387,-0.012754423,0.009698104,0.0074479794,0.1235999,0.0077264495,0.085818484,-0.002235536
25022,0,gmsc,lightgbm,lime,0.047135368,-0.026153224,0.04187091,-0.006791024,0.014868492,0.011501567,0.12958169,-0.008855155,0.09119986,-0.010349942
25143,0,gmsc,lightgbm,lime,0.059879728,-0.023106314,0.03257056,-0.018430548,0.012002382,0.017351614,0.11522779,0.0020891642,0.08548542,0.002718299
25573,0,gmsc,lightgbm,lime,0.059041265,-0.016297072,0.04027083,-0.020714223,0.024167074,0.0057691215,0.11799106,-0.0034799099,0.09576811,0.012058008
25590,0,gmsc,lightgbm,lime,0.051753,-0.021091277,0.044922605,-0.019312818,0.0072054956,0.01162774,0.1072662,0.016163303,0.09503962,-0.0062710936
26471,0,gmsc,lightgbm,lime,0.050165914,-0.023819711,0.043209687,-0.016026825,0.0065069,0.004367219,0.11881992,0.011902383,0.083893284,-0.0036876572
26639,1,gmsc,lightgbm,lime,0.044350643,-0.029810289,0.031370323,-0.018219652,0.019033417,0.0049923477,0.12592575,0.0032185707,0.09194638,0.006603447
26829,0,gmsc,lightgbm,lime,0.050418466,-0.018429555,0.042627305,-0.012093694,0.01651268,0.002942651,0.10834818,0.010475015,0.07857091,-0.0006544578
27026,0,gmsc,lightgbm,lime,0.043367654,-0.03590837,0.042125087,-0.011101866,0.015387502,0.012116113,0.11581405,-0.0061912597,0.08606357,0.0058600614
27528,0,gmsc,lightgbm,lime,0.044988118,-0.018678455,0.04089766,-0.0102533875,0.026053403,-0.005891766,0.11759553,0.004234816,0.08159175,-0.0025410382
27620,0,gmsc,lightgbm,lime,0.05778228,-0.024322884,0.043087237,-0.009946184,0.019262865,0.0071028774,0.12239025,0.011030131,0.092546515,-0.008423535
28077,0,gmsc,lightgbm,lime,0.04399034,-0.027458467,0.039426982,-0.0296424,0.020572208,-0.0037295066,0.114357665,0.0055140853,0.085538946,0.007469392
28873,0,gmsc,lightgbm,lime,0.044542022,-0.028915033,0.03233588,-0.0121516595,0.02697891,0.004813677,0.11256762,0.010662276,0.08027957,0.00023878836
28951,0,gmsc,lightgbm,lime,0.055710867,-0.014792334,0.036201153,-0.014794572,0.040247116,0.0021199642,0.12454215,0.012229506,0.095708765,-0.01168338
29064,0,gmsc,lightgbm,lime,0.033813603,-0.026052136,0.035207745,-0.022095563,0.016200908,0.007789411,0.102155454,0.01723098,0.07574109,-0.013991437
29856,0,gmsc,lightgbm,lime,0.043967076,-0.025920352,0.029015783,-0.021664493,0.020764107,0.007468684,0.1115436,-0.0013193644,0.08319054,-0.009064331
