instance_index,actual_default,dataset,model,explainer,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
775,1,taiwan,random_forest,shap,0.015749253806176287,3.522877201731687e-05,0.00014486864501302862,0.001223797819421542,-0.00011264311873355116,0.17796662742983343,0.07549866555879646,0.04853130888140248,0.05152500017732781,-0.008005618645415073,-0.007878514277573224,-0.003846026685872211,-0.0033190398325744046,-0.0015327281878654221,-0.002369632641669965,-0.004837447086039463,-0.0036920985170049115,-0.0023666941980590526,0.006310547470264845,0.009673183404363796,0.0022643945476829635,-0.0032304997399207986,0.0047765279967160405
837,0,taiwan,random_forest,shap,-0.002205051177612372,-0.0008614348043310197,-0.0005404757978542519,0.0014981595822170246,-0.0012076688699742344,-0.04724431961933338,-0.028101283625740808,-0.014993829869852017,-0.012857997863388187,-0.00953099796207941,-0.006238277153289689,0.014308582324982224,-0.0009214566483669044,0.0013013909645565886,0.0013458091065225045,0.006435975916676647,0.0015604233284547432,0.04384354069700064,0.022651583189709626,0.023989965108483537,0.01927076631210286,0.008817001568909376,-0.004417920366163979
918,1,taiwan,random_forest,shap,0.008687887944550597,-0.0015194253002410972,9.834568431435271e-05,0.00012128604878153338,-0.000539255316365454,0.027229492755773136,0.08037625596789272,0.05146611908897211,0.05300800365014239,0.04790998500769677,0.04632146817413195,-0.0024861235071814447,-0.0010757250072489092,-0.0006162094275575766,-0.002061528263796742,-0.002663760780360218,-0.00019618154963837789,-0.0009471737347396468,0.013168124502250881,-0.005066150007785305,0.0003414902514743784,0.008997224250114491,0.0003666665097505873
960,0,taiwan,random_forest,shap,-0.041817378636795174,0.0008985646552882934,-0.0011433291330132343,-0.00016028979168004025,-0.003118853416972073,-0.07556162656019286,-0.03402243097551008,0.08114900965034712,-0.00939755375508989,-0.005956076173035258,-0.00818216333110686,0.0013680398886002508,0.0010760435078397872,0.0028352039407443267,-0.0022760011833464345,-0.003713722495975725,0.0005802138867877956,-0.02122160153050176,-0.007824134260770636,-0.02134472628665697,-0.019020849819657924,-0.019249387650393364,-0.021027156885032025
980,0,taiwan,random_forest,shap,-0.026746042498606074,-0.0006158359889561099,0.0006538727995004939,0.0016503910559854161,0.0006954779629363615,-0.051962378181385195,-0.03144725962365123,-0.019818622304853786,-0.015846383639800305,-0.013538910172063151,-0.01049516894081467,-0.006052851883254343,4.956468823100071e-05,-0.001462685811911806,0.00038682484988728264,-0.008236437438931488,-0.003400285247895746,-0.003180215305684424,0.01068701560859179,0.0075097003043375484,-0.023646925528566624,-0.0009732354595012199,0.006820322790812234
1079,1,taiwan,random_forest,shap,-0.01315990840254279,-0.00048255597337134665,0.002430943150566629,0.0005455582499675857,0.0013094108055208067,0.30664784086515756,-0.00794736829537969,-0.0041024799374949385,-0.0025041277773130586,-0.003648180074658413,-0.00549490193916028,0.01879324030194344,0.015885938508810295,0.007115475625148032,0.005403625125404194,0.012751919883241489,0.0005342313110460924,-0.010443205260663342,-0.014370872214182245,-0.007201232645976774,-0.003471578522515245,-0.004866672713214148,-0.0017928226274062944
1130,0,taiwan,random_forest,shap,-0.02688496396766465,-0.0005969234399093097,0.0006369180049698606,0.0008565499380957768,-0.0016001025774571658,-0.053018520777493534,-0.025477133821142004,-0.012675189500022421,-0.010022822444210194,-0.008375841494403036,-0.008000113387967082,0.010984700272368595,-0.003126995539275241,-0.010768400997119995,-0.006963614303113496,0.0020256828604059726,-0.0019950410088041496,-0.0110940776626908,-0.052022872652551504,-0.015333459230878975,0.007575218752554906,0.005243615845281175,0.00798209643284413
1157,1,taiwan,random_forest,shap,0.013812622795930334,-0.0005304682200633912,-0.0033940682916944955,-0.00200066805145147,9.289911870943554e-05,0.13701908485874184,0.073417898704995,0.0431980255127386,0.03933333816427945,-0.006593691335877235,-0.0067600683568354355,-0.004925907781356213,-9.945156849548029e-05,-0.002133690988160378,-0.004207663884183662,-0.006754459890868008,-0.004813776496122426,0.008777721105354963,0.008792655917171835,0.003592072932210752,0.0006345051793495361,0.0011634121301790743,0.001090487544410908
1189,1,taiwan,random_forest,shap,0.025770913860706807,-0.001245678524853723,0.0002633087891743081,-0.0005506061388993465,0.000980686709926157,-0.06174117817782589,-0.02769060013714175,0.06456850941874526,0.07938570298992292,0.05375856512315488,0.04296317732656102,0.008585724580181607,0.0025793245247099856,0.000369409877203992,-0.0037575080991793055,-0.001737990073112429,-0.003860109447661326,0.0006370295879035449,0.009330160998737205,0.0015897127605771792,0.02022168262809626,0.006815166679232306,0.006709678939037836
1346,1,taiwan,random_forest,shap,0.03300778889379622,0.0011267094497389768,0.0009930578668620922,-0.0012018750339888211,-0.0014019707905196985,-0.07115378567525653,-0.025079400071367636,-0.011938369412901472,-0.010649486413996259,-0.007764487854945309,-0.007537416831613758,-0.01348248080010601,-0.003962160429660114,-0.002154659764506404,-0.0019912747735601247,-0.0034148626838599438,-0.0025650932546332147,-0.00819345615387346,0.0074492390754969315,0.009037636122265198,0.007536866935859854,0.006915410167211595,0.009493119616878758
1354,1,taiwan,random_forest,shap,0.010003802666906791,-0.0004697980102235484,-0.0017283642072042466,0.0010933677453798085,0.002339140505410818,0.14270844808528785,0.06695033525213424,0.04257990757245684,0.047279919983772206,0.04128667553382913,0.03825733731414986,-0.0008899084307905606,0.004869110889705071,0.0005394933460786503,-0.00233854651900409,-0.003096121702900239,-0.0012323608749612136,0.007364688390670732,-0.000616036645098662,-0.0005390943963591059,0.0018807816681711657,0.0013677031776567763,0.004602810391678618
1434,0,taiwan,random_forest,shap,-0.03479775882041045,0.0007264352037713713,-0.0016921625024165937,0.0007457614300637246,-0.0006675590980803238,-0.07074082134282857,-0.020819590945266774,-0.011299502547835235,-0.012797528254510838,-0.009173161048217431,-0.008736488746213062,-0.011205349019098141,-0.007874113323435033,-0.005974957076948479,-0.004315203641543772,-0.005566354677471966,-0.004574034517418178,-0.029923479470149627,-0.032605320031338425,-0.020497154597273644,-0.018797199564844515,-0.013052602324623094,-0.017363300170417578
1641,1,taiwan,random_forest,shap,0.02054533717404177,-0.0006637427239200199,-0.0021903317566581643,0.0005667877998809944,0.0002279609487092688,0.18928412205468279,0.07947107442783212,0.055359829621033814,-0.008027597874048567,-0.004124485836638546,-0.0064882314817590785,0.0020991712307542204,0.002506256743403502,0.0022455269279906564,-0.0020822248980179835,-0.0052739548438838525,-0.010492661278941327,-0.002257386755249406,0.01622558210011372,0.00022759975829024056,0.0003787813554139893,0.0030560103598055322,-0.0015868796856088488
1726,0,taiwan,random_forest,shap,0.04731490970736887,0.0013691004755408205,0.001257510347553938,0.0008899017294025704,-0.0007840919974614642,-0.07357717994732918,-0.024601116853964204,-0.012585651416193193,-0.010004954257851424,-0.009270156619371313,-0.00873709138040222,-0.008541421784405222,-0.0034864472038454095,-0.003177479423356005,-0.002466944774827817,-0.0024770161001363552,-0.0024443479039115523,-0.006596547221279671,-0.008089478615869224,-0.014083344277777504,-0.013647435936909135,-0.012271680947987636,0.004669253662042867
1868,0,taiwan,random_forest,shap,-0.02564539288463094,-0.0007954562614952001,-0.0004271954604890875,0.0017770794551585818,0.0030297602527003258,-0.03168655099124533,-0.02131719708681034,-0.01368803129217776,-0.008532604505266021,-0.006081919355939936,-0.00528206191328738,0.022984539923300924,0.005155657805494755,0.0033653832501757386,0.004965246567495849,0.008169256319257521,0.0007507535614324732,0.016858943411878716,0.025830040985031683,0.016375501519278066,0.015201453751900589,0.008285683568564125,0.014036304691402985
1941,0,taiwan,random_forest,shap,-0.035712271436398435,-0.0006824329274637084,0.0010033566424294887,0.0007253208646282793,-0.00019080361646481964,-0.06966945007194035,-0.02061308059282613,-0.010604955798808434,-0.012653444133894055,-0.009339264611116588,-0.010267514383510054,-0.011210036337008192,-0.007138546730519822,-0.005473616580029467,-0.004663050094935211,-0.0063013919210128935,-0.004813239412940768,-0.02948190988542042,-0.033853424811681535,-0.019441071656349673,-0.01778826463828526,-0.013173610568887282,-0.01745451761068958
1971,0,taiwan,random_forest,shap,0.04370014552449245,0.0017515101374593945,0.001014990051973439,0.0009013833107988458,3.81531808311503e-05,-0.07427854654293456,-0.025174625410300328,-0.015757802019934947,-0.012971575059080195,0.06106512570686187,-0.01012124394926749,-0.005437590278750149,-0.0009980023183623296,-0.002505496494465981,-0.0035712222793346264,-0.004977410124429436,-0.006115212729372323,-0.012679953984519933,0.011596680616541538,0.005233958420039878,0.012454659641997759,0.0034800374861158607,0.0013059042854134872
2104,0,taiwan,random_forest,shap,0.0017183210159303307,-0.0015166087835179157,0.00037400379661725624,0.001208997783945106,0.0007008102801970971,-0.07507926303326234,-0.026721229443015793,-0.012632676013639477,-0.010878403508924684,-0.008328311260983939,-0.00840585421387825,-0.003909364225845935,0.001615228044719948,-0.0020467615590755443,-0.0018790252679413394,-0.004198852718863929,-0.004136833691526943,-0.01874215618951345,-0.008707584516920228,0.002666500072966818,-0.010743238485248318,-0.01057394775804139,-0.009202560419515077
2163,0,taiwan,random_forest,shap,-0.03353900317827352,-0.001492711826408435,0.0002908215286130525,0.0008037496379403968,0.0007372074005842182,-0.07700812417300788,-0.023945972057224398,-0.013137405231425002,-0.011608387565960578,-0.007619844821241878,-0.008739097062808824,-0.01021865287169007,-0.0022380018762287682,-0.0035820942852425766,-0.0014650674160651591,-0.0064732323191387395,-0.0009900248449914654,-0.025585732133325073,-0.021628956877737252,-0.019606452525527552,0.01868401479957744,-0.010136382422267122,0.010741929006340828
2183,1,taiwan,random_forest,shap,0.007826983245635587,-0.0012801823722709477,-0.0010180529609470433,-0.001176608066530932,-0.003627633151980567,0.05472081178437032,-0.03131258809850506,-0.01489846407071748,-0.011420886861763513,-0.00626928802593833,-0.005448405508150198,0.004569886831558777,-0.0036828863165404018,0.0016361957672073732,0.0012636358051468807,0.005583939280858738,0.0016932608757892643,0.03746218601353566,0.02254288958634527,0.022137905090776906,0.020038572134253873,0.0109450335256771,0.014596672524176938
2193,1,taiwan,random_forest,shap,0.039141271890822074,0.0013088345021995298,-0.003569338048119238,-0.0011806339020972072,-0.001647291911849564,-0.05687155457205195,-0.030463987148700168,-0.012200141297604845,-0.008623238369116973,-0.009721676693750814,-0.008600774088025157,-0.0019365788386994014,-0.002979334042587961,-0.001967602355210711,-0.00271099960354235,-0.004935142968970479,-0.0038557991277732985,-0.016646140358724203,-0.00872214289623008,-0.010488151861417125,-0.020766129356614163,-0.008651181024590894,-0.022993390181769664
2208,0,taiwan,random_forest,shap,-0.04452169699467832,0.0013888732690571196,0.0011456025341155544,-0.0006615216630645921,-0.0016641363957579616,-0.0775647833380521,-0.025929133208470897,-0.01444390499874611,-0.010530116917183276,-0.008414455628631464,-0.008651896817340039,-0.011408509902359736,-0.005716972487392724,-0.0044669141591713235,-0.0034466110438919353,-0.005741749579014967,-0.003145718154849164,-0.010455434003133625,-0.007818207652842791,-0.004218155511577291,-0.007005593076621178,-0.004078174499986715,-0.004032017636421802
2319,0,taiwan,random_forest,shap,-0.026729348448321793,-0.0004693594828595665,0.0008418305971853857,-0.0008669866833569237,-0.002033903636907842,-0.07374711158227647,-0.023661968406802306,-0.01294964554112106,-0.00961976673771883,-0.006824955880942651,-0.009762586297079136,-0.011838525493255312,-0.006579204212712628,-0.005214494710138035,-0.004197137731977757,-0.005391774585150684,-0.004219629157576743,-0.030572458435888152,-0.04547854362517204,-0.015436706166935089,-0.01774799068925925,-0.009402086681843834,0.013000527021772429
2382,0,taiwan,random_forest,shap,-0.021210741522282982,-0.0007822660507662804,-0.0015613007391112766,-0.0010306565654545075,-0.0026171492292912896,-0.042858383338114266,-0.025859431010608124,-0.015464591013231919,-0.012750031689107563,-0.009070019734250073,-0.006803873678518969,0.015234372230153241,-0.00011431199759189245,0.0009667463288049847,-0.0016330462791737256,0.004424034522396197,-0.0031184843757058253,-0.015131712427429863,0.015288862435992076,-0.006896182305677138,0.004921881234187651,0.002036594868906922,0.004700410968322117
2447,0,taiwan,random_forest,shap,-0.013469463180568152,0.002315412918014065,0.000157734735522955,0.001293922706766995,0.002789949276796347,0.026971314286528755,-0.03956066715604349,-0.017784494376700526,-0.015820108593300245,-0.006320590301518187,-0.007902728897393898,-0.00046999994281586425,-0.010012538941073162,-0.004649491989847043,-0.004856504112643977,-0.0004544656555995194,0.00035376261387067237,0.0293663918078364,0.006368999347149472,-0.015254844180852618,0.006917987612050714,0.00969643585100376,-0.03716358351806343
2553,1,taiwan,random_forest,shap,-0.01780608944510111,-0.0010627165489661206,0.0003469598039086364,-0.0015291283703224056,-0.006590143924641693,-0.04493242204043514,-0.02631454366595918,-0.012949320497032927,-0.011500386504328091,-0.008089836155534033,-0.005228564469449123,0.020665313069896076,0.003015023944579479,0.0021266809207598405,0.003380245858887744,0.006418273854081547,0.001266040628029525,0.04858504329821887,0.025730045521284838,0.025885340583443738,0.019347919412719503,0.010218600277245816,0.016327335736033344
2588,0,taiwan,random_forest,shap,-0.0031582302888990338,0.0015088520120349076,0.0007510779587339907,4.0029447306609856e-05,-0.001165213586786515,0.038913560183186806,0.1253160916654462,0.07820583820557261,-0.004657253337283281,-0.006544386825144883,-0.007406364965132039,0.002555483525850491,0.0034984764546985955,0.0018541104172147575,0.0015085133003890309,0.0005068209411745601,0.0017265739838040407,-0.01617898603764711,0.02677825197667833,-0.010251838612325417,-0.01337430045041157,-0.007375549754966891,-0.008230392467517507
2604,1,taiwan,random_forest,shap,0.024822413263692496,0.0006746037757824146,3.279944962663677e-05,-0.000658779555972006,-0.0019468923969587406,0.03778301060445262,0.08881848538989622,0.06430721437398339,0.057940439867095135,-0.005972136032077144,-0.00717894832635529,-0.002679322388327075,0.003085587267388848,-0.0005123950906588904,-0.0011916388149927429,-0.003179496200982204,-0.0032027133828033453,-0.004173463111536615,0.009003626514113763,0.014047256447506118,0.0044973873892110465,0.00346975091790629,0.007494131308911114
2611,1,taiwan,random_forest,shap,-0.03490419528440175,0.0002981359009109377,-0.0006381496530637171,-0.0016806174853033437,0.0005667838915477667,0.024563579075846047,-0.034574068847470066,0.049245608469843626,0.0596776616849418,-0.012478308436449871,-0.010280165431485121,0.0017880730558422259,-0.0034196805785300034,-0.014029852957130827,-0.00431958047035154,-0.00037703639620681847,-0.0039894961088727515,-0.005753308480214442,0.019841430718908197,0.02104086187292991,0.005458982396837511,0.0029089989925223892,0.005895198329449116
2626,0,taiwan,random_forest,shap,-0.031647260758703284,-0.0006880077900501034,0.000874086084711697,0.0007027400098003879,0.0006875302359735971,-0.058722006324039476,-0.03022889543753605,-0.018840726337151153,-0.013983335251296043,-0.009685598660712854,-0.011535758464853814,-0.00885988893812521,-0.00612646063039321,-0.005574885024419055,-0.003802401182533868,-0.006721579489007686,-0.004618610955054789,-0.024667473487045975,-0.028367969784976705,-0.02421108511063246,-0.01803930606370157,-0.007110389658387389,-0.019373150604040414
2647,0,taiwan,random_forest,shap,0.006626653501996195,0.001721197132510316,0.0012417039110961495,-0.0009157829636061578,-0.0017524491105773293,-0.07900292259701036,-0.026198315104934446,-0.01508855957527521,-0.010566754717810148,-0.009616020351633576,-0.010289496274967681,-0.007076337479723109,-0.0010799257169040396,-0.001781754736557576,-0.0011431412409910642,-0.0046159688292762195,-0.000593439485242008,-0.018166638715080966,-0.020058377409440577,-0.015222183065436443,-0.016210936521828,-0.012620257207099785,-0.012415051081099554
2663,0,taiwan,random_forest,shap,-0.029823355024433427,-0.0005975031070031443,-0.00237117553858745,-0.0011697865352182297,-0.0027924832202719536,-0.07176093280968975,-0.02116053225793913,-0.01311238695416516,-0.007416248835737391,-0.007219274783653807,-0.00842587354267689,0.0144095923628322,0.019578065488028863,0.011954448742164473,0.004377021584719795,-0.004149929845942282,-0.001524066700078576,-0.02079049998165553,-0.025023562923457556,-0.00977353983748591,-0.011419569129158735,-0.005982333566986857,-0.009925987202285871
2668,0,taiwan,random_forest,shap,0.04342840704864774,0.0016732485519968955,0.0007511959741183923,0.001182907222680397,0.0009313281825642728,-0.07165140128049477,-0.02501632541047552,-0.01468171068083656,-0.012449353439068387,0.056873310729644876,-0.010578708885990223,0.003762003869067132,0.00020762900850288674,-0.0009346422260161659,-0.0031919784107367825,-0.004511915665647549,-0.0034254805794434956,-0.0018743064287712343,0.014443059474841861,-0.004428565629106575,0.01450108110279553,0.0033576638641524634,0.007392218036022718
2761,0,taiwan,random_forest,shap,-0.019513514020161393,0.0014404968175632492,-0.0018702552980143052,-0.000902372388927957,-0.0014335848324904005,-0.07735489413714662,-0.024478909687988246,-0.015198017197559385,-0.011373559339963603,-0.008882413211850916,-0.011063050861840038,-0.002593650713679819,0.002086401325196543,0.0004585420256236039,0.0009644930152084543,-0.0034299282705512906,-0.000238265035112285,-0.021116089564791756,-0.021191899236357448,-0.013931456496690838,-0.01623457696079236,-0.01085935853941059,-0.014257557130125185
2775,0,taiwan,random_forest,shap,-0.040000281954671764,-0.0011371450677809501,-0.0023757345428472272,-0.0007993147559752775,-0.0018600867544859758,-0.07965056700269722,-0.02628295834934144,-0.015140852146394379,-0.01170783437516403,-0.008565293085680771,-0.00805394447299185,-0.011028594706484823,-0.005305647865668612,-0.004725633998369021,-0.002628769001528242,-0.007336267483129848,-0.0034468066704085734,-0.01113352371836555,-0.010367767000251556,-0.005368657355376829,-0.01295175387806623,-0.00514922605790984,-0.009283599885147662
2799,1,taiwan,random_forest,shap,0.020151368597589085,0.0005809866348055854,0.00043436511113286526,-0.0010483441266945295,-0.0005886064828974171,0.17491737087786183,0.08550690449213791,0.05443044180763334,-0.007646078965666889,-0.00468711412792353,-0.006355640012889434,0.004335431651813486,0.003365552246139239,0.0032228402628714614,-0.003561350788413157,-0.00258863532235127,-0.007829082419832593,-0.0023165424053691827,0.015672920055026174,0.0013689307049986848,-0.006395912796267321,0.005383241925298612,0.007814986351578733
2839,1,taiwan,random_forest,shap,0.004175174869293246,-0.0002976409410847534,0.0002113835677917206,-0.0015294288204389043,-0.0019867779125683637,0.17576209544761212,0.06900586626703706,0.047442365873423424,0.044469760781828994,0.03928660864626408,0.038298768781404424,-0.00045668056815625815,0.00019131863723117484,-0.00044468964726910974,-0.00015098400298424128,-0.0012462926721327787,0.0010434256561588687,-0.004253790086666771,-0.006355927845573586,-0.004255614957466981,-0.009458691947496796,0.00416675563708214,-0.008130502378400673
2959,0,taiwan,random_forest,shap,-0.018324082689208116,0.001466737511792684,0.001149582921506338,-0.0008706812869028719,-0.0018924711437572877,-0.07434108607292582,-0.02493228401033443,-0.013999767149922205,-0.010609938348546137,-0.008060834885711812,-0.009661739905860329,-0.0017981409890465469,0.0014419376384980237,-0.0031807688225880025,-0.0024222238553727737,-0.005595367097374726,-0.000754973608901875,-0.021555071729641048,-0.019292439801823737,-0.0123217699947302,-0.014135289708406303,-0.01942674762367209,-0.013283451491251085
2960,1,taiwan,random_forest,shap,0.008673311054552815,-0.00029221254432403856,-0.0028760935486546618,-0.002043701628426701,-0.002578432026914387,0.18120925065565094,0.07144922053875875,0.05297994693869848,0.050641840802126525,0.04095077341409454,-0.010737009266291111,-0.0014526614722890408,0.0018937832779647164,-0.001247013447016113,-0.0002014015473018124,-0.0031979622538243005,-0.0006647139337409593,-0.004384214610698099,-0.007177303686896533,-0.003507679754301305,0.007355741530284244,-0.0013469554025814464,-0.002352410417158809
3033,0,taiwan,random_forest,shap,0.032780618543706765,0.001255169801690418,0.0007938978702646022,0.00029226657880902015,0.0018660088115711056,0.041607231352986454,0.11193381926833869,-0.006178009283816367,-0.005157807029852674,-0.007402722627929482,-0.007326586953344044,-0.0003099738230791541,0.008303950385077972,0.001513208543376843,-0.0015667315866001816,-0.0008541068016803989,-0.0037792268564009347,0.03875041721142602,0.012326423587017568,0.00028271557906946274,0.005386520083970276,0.003469408516949371,-0.0017096606512340385
3108,0,taiwan,random_forest,shap,-0.017376788538213714,0.0013824902837235107,-0.0002942629089530002,0.0014418768480759959,0.003460524950928464,-0.04577214906868723,-0.02484055497567863,-0.012804329585958897,-0.01081031578645115,-0.008099510995357901,-0.005246647131360707,0.02256129977026007,0.004412948476142407,0.002883050887679056,0.003939083567797128,0.006295695300620574,0.0017154891219043544,0.0502845834364209,0.02633942981410421,0.027106156241531336,0.019486758940259998,0.011080900863922891,0.017207676456363983
3230,0,taiwan,random_forest,shap,-0.04082622618409671,0.0008110390747861674,0.0010243750664730917,-0.0007486733154500698,0.00036440949764771926,-0.07467676109598155,-0.022970353409089664,-0.01342719326345725,-0.010100948322605198,-0.007426067654943635,-0.009551246492815458,-0.00966573290477888,-0.005403687808625067,-0.003768256257496353,-0.003245838914835316,-0.005232770863164843,-0.0036629125136881475,-0.007572673285419374,-0.02039077906180448,-0.015120268651357903,-0.01743174461847313,-0.01327199164386218,-0.0177475555671271
3252,0,taiwan,random_forest,shap,-0.017897562145429622,0.0012120229782620854,-0.0010341419946199018,-0.001271225692903871,-0.0045489379993771135,-0.03603332293233567,-0.023963466227886764,-0.01597757131887151,-0.011743018479076486,-0.006358877399262426,-0.0062870303006123075,0.01492084589662919,0.0019643570728977823,-0.00038663491724449326,-0.010066773571512111,0.002387311005609115,-0.0020268853491565856,0.005920386011387152,0.024412113373991018,-0.03475888982843706,0.005730220125819167,0.01061749021606647,-0.010668434124218683
3287,0,taiwan,random_forest,shap,-0.030497665196287854,-0.0007727489163348223,0.0008300569637605148,0.0007502305075579465,0.001088890668891807,-0.052707531880591865,-0.03219343863044873,-0.02123577886607752,-0.013379122972177276,-0.014757424276864916,-0.011154995210832927,0.0006932201124713334,-0.0053151698353903565,-0.002354185030745251,-0.003012404578761819,0.006903547821374127,-0.004981468341157711,-0.026582597044179798,0.013687596008613695,-0.010829697970779062,0.011740918841939627,-0.014530981976922142,-0.01128806040117526
3371,0,taiwan,random_forest,shap,0.017170909315323144,-0.0014124387660392522,-0.00040641298273492305,-0.0006472951023043914,0.002893311679816043,-0.06106177821755389,0.11877315297625192,-0.027070629523517874,-0.005028494291004968,-0.0076539176395261106,-0.008867075036514377,-0.002365870061184455,-0.003944985583825725,-0.0037866550727380537,-0.00374021765033313,-0.0037838769849169304,-0.0063355437801486045,0.04321398857521358,-0.06817249764632062,-0.006902447262620007,-0.018080545903059575,-0.00019747143135878686,2.7423872965209358e-05
