instance_index,actual_default,dataset,model,explainer,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
9329,0,gmsc,mlp,shap,-0.0004106946101003701,0.004658737135766679,-0.02702940212821299,0.001250154500800537,-0.012413302782529953,-0.009448608855329417,-0.015030585421892421,0.0005081008476275628,-0.00758468629579033,-0.0006691102306156624
9724,0,gmsc,mlp,shap,-0.00036201355053080405,-0.025957242137637525,-0.028874890364396912,0.0022260623487202844,0.004566754323123766,-0.001160658619946059,-0.01330366607227631,0.00011750711839035181,-0.007759242217871311,0.00011347581211193503
9858,0,gmsc,mlp,shap,0.0014579978916839803,0.0013470439650850666,-0.0323322495834352,0.003170776433259178,0.008956585632742289,-0.0035286945718358913,-0.014212399245207544,0.003979048354777002,-0.010431304087738739,-0.0029889779524014206
10573,0,gmsc,mlp,shap,0.002049303169676048,0.006605952914187057,-0.03158222355150819,0.0020207582547221844,-0.0017091827854996795,-0.005913964092002062,-0.014608760343645878,0.002146383524963481,-0.010486031651827033,-0.0010893783670851004
10856,0,gmsc,mlp,shap,-0.0006360230395657321,-0.0020734519041509672,-0.03132820611421723,0.002335503354885357,0.0057662148987091336,0.0010753450276506477,-0.01504347296038945,0.00487401858553138,-0.01005247609460548,-0.0017226397484619185
10941,0,gmsc,mlp,shap,-0.0011426704727564262,0.018898371175008588,-0.026068841263291093,0.0029755390163530983,-0.007290457518689994,0.05107788211106002,-0.017232216647093467,0.0018383268245488736,-0.01079447946978656,-0.0015296821018349674
11050,0,gmsc,mlp,shap,-0.0001321159610933237,-0.013889431450459094,-0.027628470318036107,0.0010653075716272338,-0.00842912362198911,-0.0041187989114378175,-0.014171407541730085,-0.0005688477570223227,-0.008117026662498727,0.0004338087837484489
11057,1,gmsc,mlp,shap,-0.0008404498101008516,0.015936739272012546,-0.028632350742304077,0.0027153636875023894,0.0070862251358356,0.0011874617272715354,-0.013999385965898217,-0.006748728614898763,-0.008711138627093584,-0.0036510747951801117
11575,0,gmsc,mlp,shap,-0.0005797125204425737,0.005131926823784656,-0.0314368867267611,-0.001974132181717567,-0.0026400198557442094,-0.0045978089631103555,-0.015872380952723256,0.004079287938626461,-0.009128211498250762,0.0006198536143480898
11994,0,gmsc,mlp,shap,-0.0005483852675268255,0.0029773949095041993,-0.03033798952012824,0.0025637230196892875,0.003345466221436349,0.0032265903933660074,-0.01602974787479672,-0.0059162820631934706,-0.01164750145208498,-0.0031567551090154323
12261,0,gmsc,mlp,shap,-0.0003355677853630751,-0.012317347044874931,-0.027233624506236485,0.0023869079703848686,-0.003940590934153429,-0.0024064810954094705,-0.014409050115118421,0.002813761005284031,-0.009566220496267118,-0.0013937044204362866
12896,0,gmsc,mlp,shap,0.0013148044726261662,0.010106388200237456,0.02652732387156343,0.002730597371394121,-0.006588681324504196,-0.007513222264719485,-0.015311034330001784,0.003984674086361222,-0.00830858185128716,-0.003490898463661189
12999,0,gmsc,mlp,shap,0.0006331574702647946,0.021556403671478663,0.10507367099145797,0.0056057377541646565,0.004327961315546017,-0.0010178071048189909,-0.018142009324926163,0.010637705273028545,-0.0090290825341632,-0.0024459216371129876
13053,0,gmsc,mlp,shap,0.0006509257322361989,-0.015026907353412057,-0.026221946909657234,0.0013549849832790023,-0.000125995354710742,-0.0012754913786203986,-0.013757995061973605,-0.0039021575334931453,-0.010388691425654054,-0.0024452780228403667
13071,0,gmsc,mlp,shap,0.0016943728975500755,0.010282803485000784,-0.02754925317630615,-0.007161825953194702,-0.0022221853170309347,-0.0010274710209129108,-0.01704741704559227,-0.0059435983859100995,-0.013519410629316143,-0.00182711736356273
13217,0,gmsc,mlp,shap,0.0001428817127023252,-0.01396434330084484,-0.024374473373714484,0.0017023100255013452,-0.019540550217425196,-0.004934630049543479,-0.013774708340085701,0.01188538393667442,-0.010102622462425406,0.0002065441358394188
13293,0,gmsc,mlp,shap,0.00010549802614956416,0.014025536507570024,-0.02922702142316067,0.0038373216887729916,0.00921880048555482,-0.002425563530194205,-0.015610314254287596,-0.007487192662212025,-0.0088557616250818,0.005692446591013121
13421,0,gmsc,mlp,shap,-0.0014011432965730722,0.007716221674850908,-0.029957192104573458,0.0034342924337928023,-0.011276431922332127,0.008597828943659024,-0.019674887999328195,-0.005351773887368093,-0.013316008673934678,0.0020052623344336733
13428,0,gmsc,mlp,shap,-0.0007829633497172826,0.005909600640894415,-0.02895448438346142,0.00329434676629023,0.009335004374044012,-0.0006732500728139634,-0.014722822212029519,-0.004625096422211053,-0.00941137969578747,-0.0011732543385221447
13819,0,gmsc,mlp,shap,-0.00035305081203400416,0.009707325319490858,-0.029112916356164007,0.0016317413219896063,0.0006529355677260401,-0.007728002567990341,-0.014532972280439168,-0.007388130450856915,-0.009264465622694769,-0.0025245419724834544
13923,0,gmsc,mlp,shap,-0.00016308879762171028,0.03348641961458751,-0.03113284783528785,-0.00036268499665249437,-0.0025408436747240914,-0.009395754009441292,-0.01542245628971124,0.0005705558592828119,-0.00973074008775361,-0.005010692061731369
14015,0,gmsc,mlp,shap,-0.0013144044183224298,0.004434917018070862,-0.029639812936888364,0.0020064060207155487,-0.005248359838417662,-0.006912388226370716,-0.014388275409755883,-0.005948233545484964,-0.007939799863009418,-0.00014640657266376533
14202,0,gmsc,mlp,shap,-0.001039191041866859,-0.015116060269647147,-0.02433566361747665,0.003976503614224752,0.002397463741746754,0.0009745826491535471,-0.01769177613594094,0.01868975343718656,-0.012337309550894293,-0.0014958542513615939
14851,0,gmsc,mlp,shap,0.000987991196070001,-0.013896171654749774,-0.025529734681691337,-0.002094110165762598,-0.001081146844501886,-0.0010523497137361556,-0.013815973704390493,-0.005042877654913779,-0.009994635972230102,-0.0019613583994237643
14910,0,gmsc,mlp,shap,-0.00024847258537169514,-0.016825909144459934,-0.02577515801045952,0.002830622241619836,0.006961092938145348,-0.003168068164624254,-0.01516864569847156,-0.003685311823494482,-0.009823361007918967,-0.0017287651948269102
15292,0,gmsc,mlp,shap,-0.0001636706441254937,0.0027780606473300517,-0.02917523174121631,-0.006380504850221785,-0.0012569761663045694,-0.0007850062955696409,-0.016054226319933012,-0.005721084128028979,-0.011734060611089366,-0.0014669766501584057
15683,0,gmsc,mlp,shap,-0.00035208497210038187,-0.0350859079994263,-0.026853650645491903,0.0033098603803154276,0.0020599976633958305,0.02981124321405353,-0.013944545622802118,0.0011970218144715025,-0.011320726014714245,-0.0017180203106829104
16258,0,gmsc,mlp,shap,-0.0004610566580679487,-0.001627125126965954,-0.032271075824734846,0.0029900999060167776,0.008941286927751932,-0.0037251236337398374,-0.014020772014020574,0.0033511760879871865,-0.009989043609390917,-0.00351204230757347
16307,0,gmsc,mlp,shap,0.00020820466022844128,-0.0012529600914304017,-0.025290241402092427,-0.013014559703945373,-3.864524846590445e-05,-0.0026259343579421806,-0.012443770317062538,-0.0012642673398248095,-0.008246529137245436,-0.0017975905525249203
16533,0,gmsc,mlp,shap,-7.392398466604666e-05,-0.005353798408434812,-0.026061575376626067,-0.006501322428745536,-0.0013395536922257358,-0.004202225644883722,-0.013891430437602024,-0.005158880629522554,-0.009252688821849646,-0.001122288521480321
16854,0,gmsc,mlp,shap,0.0032427121504120682,0.010403187100201812,0.10498586912927693,-0.0002761999309158769,-0.0018105266116648783,0.020708912809935746,-0.017602193654073,-0.012211985543080239,0.11318031736405733,-0.00872593074973171
18807,0,gmsc,mlp,shap,-0.001111352238360508,0.0029171257936962073,0.12632937930182508,0.001919740115067704,0.01979801164138339,-0.013762175702117418,-0.011397936588343581,-0.026197837122954752,0.18732038097087275,-0.01786115795140777
18835,0,gmsc,mlp,shap,-0.0006640636569636222,-0.011149015764238093,-0.023729928850810714,-0.009184515484725927,-0.0007003182233379766,-0.0017457684647802657,-0.012659035150057259,-0.005405902053971196,-0.008642709817026518,-0.00041800018319719523
19025,0,gmsc,mlp,shap,-0.000760495222560123,0.006907813395777755,-0.031189168145632783,0.00216866354105479,0.003783881579807734,-0.007015053528779793,-0.013445497051231927,-0.006098538925612841,-0.009325802530977362,-0.0016051116309853477
19190,0,gmsc,mlp,shap,0.0016960236693218732,0.023880755884972363,-0.027641212791593636,-0.00023877852267464514,0.006290333802508237,0.000779464405722022,-0.015247653410118918,0.0017720827539617699,-0.014550973148954698,-0.007949924926727655
19494,0,gmsc,mlp,shap,-0.0004735025422511202,-0.025394871589332613,-0.029945805425108805,0.005368812217706584,0.0009205893752703281,-0.0077669249845873775,0.1605043732096891,-0.003138066853686289,-0.0137870987559286,-0.008091791126133252
19999,0,gmsc,mlp,shap,0.0004988451553606041,0.005505470919302691,-0.027321649013779183,0.0022994402146073235,-0.0037706820644245404,-0.005233982229437329,-0.014389404924750883,-0.007068188777381296,-0.00859731514667702,0.0016343781757384554
20220,0,gmsc,mlp,shap,-0.0004936424917749288,0.010562769046774171,-0.03157685506076991,0.0023102102640459774,-0.0013218790830125332,-0.0009143364286937874,-0.01770882480040721,0.001065875942999896,-0.01069011088524158,0.0039433705332802375
20381,0,gmsc,mlp,shap,-0.0007982298470643884,0.011089139438689367,-0.029651293380485486,0.003503644904991946,-0.0023372013907436437,-0.0030163139836595666,-0.014815241025862699,0.0062476396376092555,-0.007946624442945244,0.004433546337037983
20390,0,gmsc,mlp,shap,0.0019216200441290086,0.009906591330001269,-0.0282943078885557,0.0012064810440591575,-0.012567520721447272,-0.010250064962691083,-0.01463601665006996,0.003283181438923454,-0.009733161692935876,-0.0005764250949952254
20494,0,gmsc,mlp,shap,-0.00023847919765469794,0.004208504282691877,-0.02648440491332848,-0.0001038741197331165,-0.015324637714046503,-0.0047691004504513655,-0.014928833076263155,-0.005123153171584978,-0.00708465626173415,-0.0015062089887930888
20772,0,gmsc,mlp,shap,-6.738017125187262e-05,0.0011999132414033616,-0.023461323756783368,0.0026374123923696173,-0.016840038950097794,0.00037172376143187807,-0.014133590622056753,0.0312496316244797,-0.00913913895113125,-0.0018331464871606598
20890,0,gmsc,mlp,shap,0.0006334889752028089,-0.0007542697465130444,0.12133976426203857,0.005383122222285388,-0.01441188199224001,0.021418194723311808,-0.016947706805073695,-0.010332296361172609,-0.008634194560489881,0.013611172626442021
20913,0,gmsc,mlp,shap,0.00045434071559319333,-0.003941769250495943,-0.028828697610572714,0.0023759673203965835,0.0029938138250984302,-0.005488058096043337,-0.014043335603871065,-0.005296904201002744,-0.010029308827444081,-0.0027157813970022553
21376,0,gmsc,mlp,shap,0.0024315434456014906,0.015187591652724179,-0.03458345604342095,0.002597412920789327,0.004448298890501777,0.0064450531902111585,-0.02247100358953422,-0.00880638704804762,-0.014251373312622209,0.012391403702085035
21919,0,gmsc,mlp,shap,-0.0006406970644801676,0.005087799848365771,-0.027156198608811574,0.0019182631609565345,-0.013895922902975817,7.333135737803975e-05,-0.016095639314007412,-0.006041038688490108,-0.00995208359291782,-0.002383323646123629
22180,0,gmsc,mlp,shap,0.00033025739907672526,0.007555073909489408,-0.029588789977005297,0.004174537581399185,0.0013595352015145542,-0.0007190612361339954,-0.01448049846056344,0.04633707393555603,-0.009262866662144702,0.006021155021438343
22224,0,gmsc,mlp,shap,0.00019974573085678946,0.004981664696233064,0.03591933691060296,-0.0008256939347007615,0.0023143630781843052,-0.005087550952546061,-0.014116184358506312,0.004645415765190018,-0.009011609018922265,-0.002646986001070986
22606,0,gmsc,mlp,shap,0.0005551219889295255,0.017328171383803884,-0.032621026658527764,0.0029517035563000806,0.017544920572733772,-0.006261604267754008,-0.019526654250104716,0.005753143535844466,-0.010851415609226351,0.015675252122649558
22667,0,gmsc,mlp,shap,-0.0010744767604609004,0.0037154331281716736,-0.03182664256143306,0.0032222873312690217,0.009236788059918922,-0.0005787945328675594,-0.01557910130967885,-0.005860931409348394,-0.010541526362118683,-0.0004335612598367483
22676,0,gmsc,mlp,shap,0.000387063078058169,0.01883986934272724,-0.03065867241206589,0.0032072008383623677,0.0002786669259048427,-0.0074961877017642375,-0.01519415286027127,0.005961647832427719,-0.010565724011599897,-0.002019408880710013
22933,0,gmsc,mlp,shap,-8.656063556161664e-05,0.017965458649259067,-0.03257704035003775,0.0019774085848193322,0.008997046605102532,-0.004505144460432266,-0.016926875783174446,-0.0026234135822634777,-0.012215901993856157,-0.007081392239229586
23049,0,gmsc,mlp,shap,0.001497606126389292,0.026470979082215396,-0.028531381108604932,0.0010587758235303044,-0.0022790569392310976,0.003817962465776578,-0.021342577465621952,0.0042373393488917286,-0.0122202293384528,-0.005407475521615078
23218,0,gmsc,mlp,shap,-0.00041408917261644834,-0.012199822518088462,-0.02727755001972908,0.0008846474474533658,-0.008305585005907683,0.0013032619752739224,-0.012891609642473566,0.003339289505415304,-0.007843126707728264,0.00355651033364987
23293,0,gmsc,mlp,shap,-0.0007539412097217942,-0.01607853584002803,-0.027840785509545836,0.0024035348638811746,-0.0011409960000092773,-0.003764367442965717,-0.013622997688338566,-0.0018971908978851202,-0.008783671565914235,-0.0005650626436825568
23420,0,gmsc,mlp,shap,-0.0010166774761381037,0.0005634299235894591,-0.027410386957675257,-0.0077011647383612705,-0.0008786004890524792,-0.005205056108815481,-0.013898584726243479,-0.005692104262417297,-0.009670278738354672,-0.0008611261131570349
23751,0,gmsc,mlp,shap,0.0013506076528001093,0.017036030090455005,-0.030583831635824843,0.001464085155464529,0.004183199691211332,-0.012496084774794539,-0.0166442985144629,-0.007414693814067331,-0.009915739067008869,-0.0033040286288830312
24039,0,gmsc,mlp,shap,0.0009750089508106128,-0.016454398370179882,-0.0219078267520898,-0.010430894337652236,0.00044419273286500083,-0.0035640758229316194,-0.011984769619785077,-0.0028966530134585944,-0.008173022419328635,-0.0022415126579456127
24524,0,gmsc,mlp,shap,-0.0006529402356463057,0.023364878622142548,-0.03323083964972595,0.0020953589135085183,0.006054834192329393,-0.012221340095707977,-0.016349015241384934,0.007240970617007804,-0.011559593444812034,-0.0033218967805482597
24677,0,gmsc,mlp,shap,0.0008880738184881692,0.005315426424624182,-0.02703168823961787,0.0016079744972541392,-0.00819003719897329,-0.00533945168016804,-0.014457135163710161,-0.00591966301470158,-0.009076857684400074,-0.0003225715767253411
24858,0,gmsc,mlp,shap,-0.0004445394491448401,-0.01936709422323876,-0.023771296916391682,0.0027012975707956456,0.002040544536606188,0.0006429749941043013,-0.016339739375736358,-0.0047491134533572945,-0.008815305161707575,0.001158319660840978
24866,0,gmsc,mlp,shap,0.0020639952972573935,0.0027048892691796957,-0.030384004122102213,0.003775951542857335,0.00373484407941708,-0.0072841201567804175,-0.016092699998359168,0.0029665695194843332,-0.009932460289536194,0.0009510290310211292
25022,0,gmsc,mlp,shap,-7.893704665001833e-05,-0.016028479564621417,-0.024533304189826546,0.0021203253048170025,0.0016282379854922152,-0.004120003042498119,-0.014427665291521735,0.003336623867897033,-0.010809606658639826,-0.0029137526012026536
25143,0,gmsc,mlp,shap,-0.0012669596909168884,0.011119842361665319,-0.030390689754093377,0.002137019146656064,0.008331883975736105,-0.004916901308951419,-0.014141286292530857,0.0005639608997380502,-0.009005406156261594,-0.004819198214449219
25573,0,gmsc,mlp,shap,0.000493196640106254,0.01252661112884256,-0.031095972643526686,-0.0022701488020361615,-0.0021826553064795166,-0.010131229098789035,-0.014589283432882688,0.002639099178669572,-0.009738659194822408,-0.00438043190533319
25590,0,gmsc,mlp,shap,-0.0007268366268606691,0.007525212185895802,-0.02778879746638055,-0.006417021175456009,-0.00115675138088619,-0.007839282200668214,-0.014114999786216845,-0.006659787015973589,-0.009436432518478574,-0.0012357437590453562
26471,0,gmsc,mlp,shap,0.0005597038637098622,0.00932090939215295,-0.031422464879487425,0.002708481346238845,-0.004433598526147104,0.0061624290956663556,-0.018772726959989192,-0.005200557081650416,-0.01235272374008245,0.00296724735646458
26639,1,gmsc,mlp,shap,-0.00021638687958890068,-0.019054585299501485,-0.026366174307747944,-0.004348359508896492,-0.00222396875740873,-0.00436115165574115,-0.013385663050310597,0.0034145946708162653,-0.009030351041467832,-0.0009110305432683402
26829,0,gmsc,mlp,shap,-0.0003131204742565002,0.0041314515352380045,-0.025785508701632025,-0.00032488456875191113,-0.0092065652743178,-0.0008287868942246798,-0.012875624626151697,-0.004980285919013754,-0.007653642022098425,0.0015436247478948797
27026,0,gmsc,mlp,shap,0.0001821600802989591,-0.001297962349764691,-0.027432327338467555,0.0033149897100000535,-0.001616474573451704,0.045587359086635366,-0.015186383685807388,-0.001654574456027242,-0.012729857585670478,-0.0031570330210085556
27528,0,gmsc,mlp,shap,-0.0010781024813776973,-0.008912385472715077,-0.022688978751699968,-0.015851164081629447,-0.0012691597199887778,-0.0003510049116448033,-0.012820389700255404,-0.0007641373199574334,-0.009679367064567592,0.004071806265267302
27620,0,gmsc,mlp,shap,-0.0010325720972934385,-0.02132157484855824,-0.027530896998401933,0.0038453818747184246,0.0046359305253386,-0.0012082216677467357,-0.014109886017767368,-0.0023016544769797684,-0.008856984440055771,0.0007758983311051959
28077,0,gmsc,mlp,shap,-0.0010386297231228612,0.01556302866561947,-0.026675279548664468,0.0007332497273178052,-0.016450718499321296,-0.012386087282928664,-0.013393096298638704,0.00017865834303328054,-0.008323174888606823,0.001549078165117918
28873,0,gmsc,mlp,shap,-0.0003076630378335693,0.0049596284319822995,-0.028270553402951978,0.001521890557952895,-0.00726749634633556,0.007923455984502779,-0.017405739924347,-0.0050641239817240885,-0.012106242975197594,-0.0002649081252435759
28951,0,gmsc,mlp,shap,-0.0005058878555229103,0.004990300385426398,-0.02862579503851829,-0.0063350394487297875,-0.001065247445994479,-0.0032011421283337175,-0.014197461354418793,-0.0057609593956283196,-0.009455237134035966,-3.78614646625447e-05
29064,0,gmsc,mlp,shap,-0.0004437344670792792,0.0025938273974626665,-0.03071403983972226,0.0030408347940965082,-0.0058280190138091095,-0.009025937840722172,-0.015844928577632426,0.002493266668754121,-0.00925021465416996,0.002796297818430558
29856,0,gmsc,mlp,shap,0.0029515951200707125,0.006508558763772604,0.11372051922882646,-0.002416375860620818,0.0071348721471793716,-0.01598966326809909,-0.015441521169972959,0.015398605079243299,0.10679387240477145,-0.0019045581226809216
