instance_index,actual_default,dataset,model,explainer,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
13217,0,gmsc,xgboost,lime,0.055271313,-0.026933644,0.084790275,0.043634597,0.023764996,0.006738295,0.11957334,-0.0054469137,0.10642057,0.0058801826
13293,0,gmsc,xgboost,lime,0.06725878,-0.03855911,0.060589246,0.024227293,0.035093326,0.007949531,0.121871,0.0021981045,0.09910267,-0.008077891
13421,0,gmsc,xgboost,lime,0.05742972,-0.031201575,0.07433006,0.021726679,0.038478695,0.010561501,0.12608345,-0.013751075,0.10497147,-0.0009338297
13428,0,gmsc,xgboost,lime,0.06434653,-0.04125216,0.059911415,0.027686164,0.024506344,0.006117166,0.116773196,-0.0035915733,0.10015864,0.0058440617
13819,0,gmsc,xgboost,lime,0.07150256,-0.032665987,0.059130125,0.025127454,0.03956331,0.012606158,0.12004449,-0.010503667,0.09954456,-0.002652946
13923,0,gmsc,xgboost,lime,0.066503,-0.041563526,0.074329324,0.037783507,0.035932034,0.013951901,0.13290678,-0.008566441,0.09380226,0.017379586
14015,0,gmsc,xgboost,lime,0.06523368,-0.035066072,0.07195008,0.018294098,0.02775374,0.010660564,0.12816788,0.0039580413,0.11001322,-0.0026971952
14202,0,gmsc,xgboost,lime,0.05405188,-0.039663013,0.054334685,0.045390304,0.018248875,0.011687486,0.13025796,-0.025279911,0.10826659,0.01224601
14851,0,gmsc,xgboost,lime,0.063933395,-0.049981214,0.06879772,0.030875258,0.026919225,0.00926719,0.12828328,-0.006549101,0.090826735,0.0023945682
14910,0,gmsc,xgboost,lime,0.068158716,-0.039359648,0.060286533,0.04893881,0.03655542,0.011108567,0.13410251,-0.009133594,0.09205406,0.007997957
15292,0,gmsc,xgboost,lime,0.05306186,-0.042931825,0.06738839,0.030226873,0.020581529,0.019435707,0.13114305,0.00038743624,0.11421293,0.0061995876
15683,0,gmsc,xgboost,lime,0.050234918,-0.03897164,0.06196855,0.032997884,0.037239853,0.013727329,0.13620557,-0.021648826,0.10595796,0.007019937
16258,0,gmsc,xgboost,lime,0.06925981,-0.043270588,0.06805054,0.025285613,0.03313246,0.006069426,0.12549771,-0.012409887,0.10494578,0.003503201
16307,0,gmsc,xgboost,lime,0.057181586,-0.025507063,0.06402566,0.026412023,0.029076433,0.0144787375,0.143437,-0.0153888455,0.09564128,-0.0013672546
16533,0,gmsc,xgboost,lime,0.051386718,-0.03647303,0.073978044,0.048726898,0.031516057,0.0050178478,0.13507146,-0.01223279,0.1055551,-0.010578993
16854,0,gmsc,xgboost,lime,0.065932505,-0.029511087,0.063131034,0.02153401,0.034584906,0.015849305,0.11016664,-0.017057175,0.099074416,0.00039235895
18807,0,gmsc,xgboost,lime,0.06630519,-0.028402891,0.0703521,0.031829122,0.029262949,0.0071687982,0.107629895,-0.008217389,0.09944474,0.0056635533
18835,0,gmsc,xgboost,lime,0.06242937,-0.04598075,0.0599381,0.018332275,0.031622782,0.0066109425,0.13298099,-0.01890914,0.0995863,0.009961752
19025,0,gmsc,xgboost,lime,0.07014632,-0.04631305,0.061372798,0.025205502,0.035342865,0.009112868,0.116773225,-0.021916354,0.104071155,-0.015733816
19190,0,gmsc,xgboost,lime,0.06057363,-0.026202098,0.063630216,0.029888785,0.04632696,0.014210102,0.12607281,-0.005786979,0.11045122,0.0037152625
19494,0,gmsc,xgboost,lime,0.06835684,-0.038474675,0.0753435,0.028701441,0.033559624,0.00721228,0.13137516,-0.018521158,0.09300483,-0.0017587926
19999,0,gmsc,xgboost,lime,0.06320089,-0.028902207,0.05849437,0.024986994,0.021092504,0.023135427,0.12299561,-0.0006002362,0.1036162,-0.0053912234
20220,0,gmsc,xgboost,lime,0.054514308,-0.033934258,0.055519346,0.023188768,0.031957068,0.005620627,0.124307565,-0.014674983,0.10211391,-0.007187683
20381,0,gmsc,xgboost,lime,0.058686454,-0.041086216,0.065344445,0.02716075,0.034418505,0.018906247,0.124310754,-0.012391643,0.103339374,0.025966963
20390,0,gmsc,xgboost,lime,0.05858188,-0.023359882,0.059576984,0.028654147,0.029524647,0.01894432,0.12425481,-0.011678905,0.09318319,0.006450381
20494,0,gmsc,xgboost,lime,0.063490376,-0.038243335,0.06649951,0.013256474,0.022717731,0.008449642,0.12825316,-0.015899537,0.103803985,0.010333841
20772,0,gmsc,xgboost,lime,0.05580052,-0.026627546,0.06530356,0.026575172,0.010287113,0.0074895113,0.12006872,-0.007908316,0.11073129,-0.01127199
20890,0,gmsc,xgboost,lime,0.05453371,-0.03851866,0.066293776,0.034091786,0.02879434,0.01586819,0.12697904,-0.012586277,0.09607799,0.0009903659
20913,0,gmsc,xgboost,lime,0.059554182,-0.03837071,0.0655796,0.034577772,0.030621408,0.006034763,0.12151039,-0.012975627,0.10719766,0.002805611
21376,0,gmsc,xgboost,lime,0.049708586,-0.023458622,0.059768617,0.025609994,0.028265774,0.0065236874,0.12982102,-0.005035863,0.09310204,-0.0040429174
21919,0,gmsc,xgboost,lime,0.067217775,-0.051359836,0.070217185,0.02938689,0.027690697,0.012607988,0.13236332,-0.012621516,0.10074564,-0.00022705171
22180,0,gmsc,xgboost,lime,0.058420654,-0.042034175,0.06656387,0.02688428,0.023801602,0.023706071,0.12574403,-0.015593954,0.104103714,0.0041476027
22224,0,gmsc,xgboost,lime,0.05791416,-0.027312707,0.07158042,0.023531679,0.023073364,0.0046056234,0.12730658,-0.022224434,0.10140806,0.0023387491
22606,0,gmsc,xgboost,lime,0.06003015,-0.028507007,0.063006416,0.03713961,0.0339937,0.0077950284,0.13083583,0.0072457953,0.09990799,0.0034206677
22667,0,gmsc,xgboost,lime,0.07122038,-0.037528686,0.0686239,0.031521272,0.025779445,0.017482616,0.11426161,-0.0046578194,0.10303298,-0.010118928
22676,0,gmsc,xgboost,lime,0.0593574,-0.016444163,0.05601771,0.032967944,0.027392145,0.024247557,0.1146359,-0.019734051,0.098273516,0.0056669638
22933,0,gmsc,xgboost,lime,0.05689648,-0.0365239,0.066076,0.0251107,0.033611126,0.016153734,0.1298112,-0.017288381,0.09895966,0.006630189
23049,0,gmsc,xgboost,lime,0.0645574,-0.028690964,0.06381981,0.033809606,0.041699562,0.013368004,0.1276116,-0.006188606,0.09476325,-0.00010866176
23218,0,gmsc,xgboost,lime,0.060974374,-0.041428912,0.07235226,0.025040919,0.014308736,0.006974153,0.12683062,-0.013266564,0.090457104,-0.007427127
23293,0,gmsc,xgboost,lime,0.068641335,-0.048224512,0.0647477,0.03933831,0.045075174,0.015906243,0.1259181,-0.014715197,0.10974847,0.0019451441
23420,0,gmsc,xgboost,lime,0.05789801,-0.044666458,0.063742064,0.037336063,0.020039799,0.015989602,0.12286115,-0.009039028,0.102655254,0.00046209758
23751,0,gmsc,xgboost,lime,0.057592392,-0.0348812,0.053173244,0.023709876,0.03533355,0.00745526,0.11962315,-0.007013826,0.09391361,0.0053926697
24039,0,gmsc,xgboost,lime,0.0512197,-0.047109593,0.08132246,0.030828169,0.027436063,0.012347567,0.13668339,-0.009113635,0.09227193,-0.00715356
24524,0,gmsc,xgboost,lime,0.06813232,-0.032968003,0.06697622,0.05139074,0.040685583,0.0082690045,0.12238921,-0.012053275,0.09568459,0.0075977826
24677,0,gmsc,xgboost,lime,0.06664269,-0.045115236,0.07035893,0.034366217,0.029366808,0.012122072,0.11993404,0.0010038579,0.10874315,0.011578341
24858,0,gmsc,xgboost,lime,0.06366482,-0.044265665,0.068522096,0.023918828,0.03058446,0.006820913,0.12110916,-0.010943048,0.11212215,0.0060227476
24866,0,gmsc,xgboost,lime,0.046618637,-0.029776383,0.068576425,0.026782125,0.017406791,0.013625818,0.13500611,3.4192633e-06,0.1004882,0.0013572167
25022,0,gmsc,xgboost,lime,0.054053344,-0.030474342,0.07356791,0.042476267,0.021594655,0.0131506575,0.13559918,-0.020001378,0.10066436,-0.0014796372
25143,0,gmsc,xgboost,lime,0.06222616,-0.03235482,0.059518263,0.030888202,0.028461725,0.02486005,0.13022977,0.0025373308,0.094677985,-0.0025866576
25573,0,gmsc,xgboost,lime,0.06286285,-0.022880804,0.06501653,0.026016608,0.025980424,0.01083246,0.12984082,-0.01734351,0.09381311,0.007328607
25590,0,gmsc,xgboost,lime,0.06509216,-0.039545335,0.06832711,0.02074714,0.019923786,0.019766103,0.12301184,-0.0049120737,0.10476696,-0.005766412
26471,0,gmsc,xgboost,lime,0.059973497,-0.04498664,0.06422813,0.021736108,0.021009132,0.011632692,0.13133411,-0.015644766,0.09689465,-0.0064707194
26639,1,gmsc,xgboost,lime,0.057990633,-0.05623232,0.06179821,0.022871887,0.02457785,0.015832817,0.13292888,-0.006104236,0.096416906,0.0026842891
26829,0,gmsc,xgboost,lime,0.072069004,-0.021389756,0.065020874,0.029084038,0.02289416,0.017010352,0.12088988,-0.009888136,0.09075026,0.005212578
27026,0,gmsc,xgboost,lime,0.05177597,-0.05189357,0.06738693,0.028811127,0.028936697,0.010945624,0.1349039,-0.012839954,0.09498108,0.00511183
27528,0,gmsc,xgboost,lime,0.044131707,-0.025528973,0.06437808,0.027205803,0.022305163,0.004960184,0.12668099,-0.0061799507,0.10124299,-0.0030621863
27620,0,gmsc,xgboost,lime,0.062450152,-0.056219827,0.06509249,0.03729579,0.026400672,0.01672812,0.1313446,-0.00511344,0.09986473,-0.008924435
28077,0,gmsc,xgboost,lime,0.058255572,-0.033969786,0.062549375,0.017357709,0.029003602,0.0091486415,0.13071772,0.0010667028,0.1022315,0.0027471222
28873,0,gmsc,xgboost,lime,0.058021244,-0.038657732,0.065479666,0.03260894,0.034379624,0.0191324,0.118723914,-0.0090319235,0.08806247,-0.0056614173
28951,0,gmsc,xgboost,lime,0.04923529,-0.026563654,0.059237346,0.0326231,0.04714916,0.0047261175,0.1296247,-0.0046562715,0.10476405,-0.0107521815
29064,0,gmsc,xgboost,lime,0.045792483,-0.041852977,0.06789382,0.026663411,0.032351863,0.011723429,0.115798056,0.005450842,0.09950564,-0.0037837625
29856,0,gmsc,xgboost,lime,0.06107683,-0.041991744,0.06925081,0.033891123,0.028080223,0.0147748655,0.12155031,-0.021302257,0.097486034,-0.011078572
