instance_index,actual_default,dataset,model,explainer,duration,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,checking_status_A12,checking_status_A13,checking_status_A14,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_status_A62,savings_status_A63,savings_status_A64,savings_status_A65,employment_A72,employment_A73,employment_A74,employment_A75,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A102,other_parties_A103,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A142,other_payment_plans_A143,housing_A152,housing_A153,job_A172,job_A173,job_A174,own_telephone_A192,foreign_worker_A202
24,0,german,mlp,lime,0.016318854,0.030269545,0.02177104,-0.0014343659,-0.005096681,0.008642905,0.00082531566,0.0062718024,0.0003482744,-0.01632778,0.009236802,0.027842013,0.013904235,-0.009308231,-0.006293043,0.014940151,0.003296095,-0.016450733,0.013116069,0.0014093551,0.010278036,2.7695945e-05,0.007789641,-0.009178624,-0.012190997,-0.012427541,-0.024315627,0.022146871,-0.011871452,-0.015921721,-0.0076787136,0.007339964,-0.00943598,0.00796664,0.0068192566,0.0038928268,-0.0015521857,0.015489869,0.0053543514,0.00066776574,-0.0023022685,0.002946858,0.012593603,-0.010508006,-0.010567586,0.0046852604,-0.018362686,-0.013981353
27,0,german,mlp,lime,0.019640826,0.025104903,0.016995464,-0.0016865882,-0.008111551,0.0060896566,0.0010854431,0.002085364,-0.0011068454,-0.020023903,0.005664309,0.02426911,0.016366733,-0.0037962492,-0.004634247,0.018051196,0.0054681767,-0.014993974,0.008204899,0.0023814752,0.016162004,-0.0005685596,0.009152324,-0.0075135324,-0.013156215,-0.015852086,-0.028988926,0.022959305,-0.014286457,-0.015523828,-0.008619737,0.0037987714,-0.015774712,0.012901562,0.0071233166,0.009382041,-0.0034320143,0.015323376,0.009599118,-0.0014514623,-0.0050470065,0.0063844267,0.013786212,-0.011466824,-0.00983,0.0074175345,-0.02209238,-0.01079427
29,0,german,mlp,lime,0.016065888,0.031846136,0.02243124,-0.0009941359,-0.00914803,0.0056200265,0.001966911,0.0032538457,-0.00032962603,-0.019906895,0.0068577947,0.02434441,0.015053561,-0.008931919,-0.008964181,0.013309139,0.0021376098,-0.012809658,0.014185664,0.0008852848,0.012458675,0.0015832931,0.0050134375,-0.0067595993,-0.011956143,-0.009759149,-0.023335114,0.020354664,-0.011570483,-0.015447304,-0.006426174,0.0049598785,-0.01364823,0.010419045,0.008453422,0.009237878,9.0834874e-05,0.014504114,0.011822925,0.004182963,-0.006168529,0.0015455381,0.013061841,-0.007894971,-0.014942873,0.0028165027,-0.018024126,-0.009255219
32,0,german,mlp,lime,0.015324203,0.02456235,0.022674289,0.0028630714,-0.008527567,0.008886269,0.00045584768,0.0053625163,-0.0019515567,-0.017878717,0.011480189,0.025922697,0.015799941,-0.01229625,-0.004657978,0.016556496,0.0011006242,-0.016928162,0.011130975,-0.0003954923,0.013500122,0.0011456608,0.006377067,-0.0124767115,-0.011774219,-0.006688667,-0.027698848,0.023210054,-0.013876445,-0.01655679,-0.005611862,0.0076453476,-0.0056675593,0.0077885543,0.010868503,0.0055157132,0.00030509898,0.014294988,0.011631259,0.0031100498,-0.0052658417,-0.0008756879,0.016881073,-0.008218815,-0.017409686,0.0065190834,-0.020843092,-0.015531903
38,0,german,mlp,lime,0.016902624,0.030782312,0.020371452,0.0030907008,-0.0069855032,0.005840473,-0.0005775242,0.0023758702,-0.0006219723,-0.02103206,0.007458398,0.018709598,0.015126034,-0.00940424,-0.0014416673,0.016130112,0.0057532745,-0.018958107,0.010811131,0.0026074622,0.013139792,-1.6815626e-05,0.0063672997,-0.013392352,-0.01688611,-0.013472646,-0.024426656,0.023299746,-0.0122119775,-0.013947046,-0.009526304,0.007540171,-0.008266365,0.008637816,0.0056463815,0.0071828123,-0.0029394897,0.014260742,0.010508977,-0.0012338746,-0.00506873,0.0054896926,0.015105297,-0.004314478,-0.014328285,0.0014688683,-0.020610547,-0.011586819
40,1,german,mlp,lime,0.01508409,0.027062245,0.02060639,0.0016154244,-0.009136374,0.008588124,0.0006617024,0.00520224,-0.0045280643,-0.023109982,0.006362422,0.020375755,0.013105199,-0.003042982,-0.009505152,0.015473706,0.0016028805,-0.013842516,0.007917761,0.0023317838,0.01010183,0.0011641462,0.0063959593,-0.010346998,-0.008228543,-0.008235347,-0.024760159,0.023609668,-0.01482386,-0.016678339,-0.006769462,0.0076057445,-0.013162529,0.009675966,0.0057265223,0.00931357,-0.0013656395,0.0128109725,0.012370379,0.0032893496,-0.006353992,0.0035423692,0.016744198,-0.003831432,-0.013317188,0.0031047761,-0.019207368,-0.013309748
45,0,german,mlp,lime,0.016796812,0.027770225,0.02135059,-0.0019423738,-0.005843368,0.008326835,0.0030871024,0.0041518677,-0.0032189335,-0.01815152,0.009570038,0.023706304,0.018085126,-0.01010551,-0.009958668,0.0151151875,0.0026604377,-0.017070223,0.010512634,0.0021698507,0.0116270175,-0.00157944,0.0063260477,-0.010151252,-0.010699377,-0.0134437615,-0.025597634,0.023690427,-0.014333754,-0.014935425,-0.00801244,0.0045828917,-0.010154321,0.007142824,0.009021806,0.012988072,-0.006485867,0.014413933,0.00797755,0.0023804328,-0.0071403664,0.0011788955,0.01721173,-0.005057287,-0.011947689,0.0053401194,-0.016790185,-0.015243323
47,1,german,mlp,lime,0.015452184,0.026611792,0.02266081,0.002173852,-0.0040139826,0.011477596,0.004226413,0.00041940025,0.0015097519,-0.01760494,0.007958472,0.025142318,0.015835328,-0.009962332,-0.0021094233,0.018287143,-0.0008248958,-0.019210365,0.008335212,0.002313217,0.014816194,0.0012300465,0.0025396454,-0.011064267,-0.012351576,-0.011069935,-0.022587087,0.022070093,-0.01520734,-0.015587009,-0.009649235,0.00743356,-0.014920853,0.005135083,0.009668845,0.011757567,0.0036895063,0.015557093,0.0066971956,0.0025150187,-0.0021367935,0.004036785,0.012231372,-0.010110218,-0.00952573,0.0029182732,-0.020888673,-0.0076834285
51,0,german,mlp,lime,0.018168077,0.026046308,0.020773813,-0.000976599,-0.0038681987,0.0096156,0.0055621318,0.0051668636,-0.004157463,-0.021108853,0.009391182,0.022668457,0.015596314,-0.011569717,-0.008666337,0.015616932,0.0010115515,-0.01442177,0.01357321,0.0011333396,0.014582632,0.004877113,0.007715884,-0.011001216,-0.010852575,-0.011450187,-0.025195893,0.019977184,-0.013166292,-0.013228732,-0.0075367996,0.005716216,-0.014156085,0.009646284,0.008924321,0.003905181,-0.0037096748,0.012422735,0.0066549834,0.004233965,-0.00289322,0.0011310681,0.013339146,-0.010231377,-0.01209416,0.0045026327,-0.021408215,-0.010236025
54,1,german,mlp,lime,0.020341808,0.02631045,0.022731695,-0.0019116821,-0.005442115,0.008085991,0.0010399001,0.0021018954,-0.0040698815,-0.01858636,0.007817524,0.024531757,0.01647878,-0.007729552,-0.0032277615,0.015010991,0.00095282396,-0.014408776,0.010810569,0.0009815991,0.012058532,0.0045327726,0.007967875,-0.009727665,-0.013131239,-0.011516446,-0.028161684,0.020898825,-0.014332781,-0.018062003,-0.010310899,0.0095267845,-0.01085621,0.008569832,0.0021583142,0.010481756,0.000997501,0.014879583,0.007881384,0.0011872004,-0.007258349,0.0029420569,0.019597825,-0.0071169715,-0.012810153,0.0005823052,-0.017326677,-0.015342699
55,1,german,mlp,lime,0.018703954,0.024504595,0.022783658,0.00038994502,-0.0067652087,0.005820937,0.0024351855,0.0025568486,2.1097741e-05,-0.02047224,0.008707444,0.021311723,0.012630301,-0.0042096176,-0.010539324,0.016990624,0.001640405,-0.013771232,0.012226954,0.0028045243,0.012196897,0.001048986,0.0074477387,-0.009938336,-0.012050401,-0.009932231,-0.030554088,0.021377442,-0.014738709,-0.019268796,-0.006993786,0.0066921595,-0.0142249055,0.007075555,0.0036768178,0.01137713,-0.0036378377,0.017781962,0.00975602,0.0019349817,-0.005074999,0.0037195776,0.015872926,-0.004163418,-0.012203905,0.00464255,-0.019930724,-0.009302025
56,0,german,mlp,lime,0.0128323315,0.023721157,0.020589564,0.0014538706,-0.0071103815,0.011493105,0.002595232,0.0032664484,-0.0039234697,-0.018485975,0.010186762,0.017371627,0.015830558,-0.005959244,-0.007224669,0.012148519,0.0028044262,-0.016656525,0.012087122,0.0009992645,0.013551289,-0.0014022763,0.007541394,-0.001760834,-0.010433736,-0.013295404,-0.026576048,0.020096432,-0.010316917,-0.020392403,-0.0054607694,0.0111476965,-0.014214152,0.0057559344,0.0068962197,0.006999924,-0.00010081852,0.01193288,0.006718914,0.0015140619,-0.006289784,0.00155518,0.0149221225,-0.0023681654,-0.011616459,0.0037318303,-0.018027263,-0.012826011
57,0,german,mlp,lime,0.014716845,0.029331477,0.020203933,-0.0010055854,-0.010089939,0.009627211,-0.0029997039,0.0059589883,-0.0048137796,-0.0200052,0.008809128,0.026033651,0.017521223,-0.0067259073,-0.006527025,0.010549205,0.00024275426,-0.017569704,0.0128025105,-0.0006282471,0.008335343,0.0010204053,0.0035121567,-0.011160605,-0.011610964,-0.008293559,-0.024798583,0.020634746,-0.011230684,-0.017978655,-0.008312024,0.009020368,-0.0061422614,0.011094204,0.0038418423,0.005959634,-0.002562031,0.009732928,0.013181267,-0.00038471824,-0.0074967053,0.004621224,0.016462814,-0.0070590265,-0.009173329,0.0020065603,-0.019369297,-0.011510496
58,1,german,mlp,lime,0.024072118,0.021414949,0.022020608,0.0021867633,-0.008872616,0.0051526255,0.003770564,0.0063740006,-0.0010238084,-0.020271428,0.008166501,0.02400042,0.014177048,-0.005300976,-0.006556463,0.015301203,0.005092735,-0.013341451,0.010834285,0.00366132,0.010533717,0.0049651084,0.008106681,-0.009775193,-0.012710325,-0.013605479,-0.028154142,0.0237123,-0.015912872,-0.011202701,-0.008272382,0.007340114,-0.011731918,0.0103884,0.005834756,0.008991118,-0.003450955,0.013198679,0.009065696,0.0043186,-0.00617424,0.0041083423,0.014091273,-0.006371992,-0.012041437,0.009052713,-0.021696486,-0.005329182
59,1,german,mlp,lime,0.01539646,0.02601593,0.02199979,0.0021556527,-0.00513108,0.0077975304,0.0011721607,0.003992597,-0.0051820586,-0.019932866,0.007672662,0.029455744,0.016395958,-0.009663394,-0.0046442966,0.013098042,0.0013368187,-0.01740107,0.011200995,0.0011734349,0.010390656,0.004325228,0.0018261477,-0.0084646735,-0.016709808,-0.01598039,-0.029755453,0.022651134,-0.014461418,-0.020979095,-0.010581082,0.009392045,-0.013704773,0.0096906405,0.0029641904,0.0067164972,0.0051733353,0.017186632,0.008200047,0.002578034,-0.0062235813,0.003909486,0.016954161,-0.005814735,-0.012143668,0.002535764,-0.019066168,-0.010184853
60,1,german,mlp,lime,0.02317496,0.02820743,0.022348247,0.003824889,-0.0077918023,0.0064578988,0.0037700366,0.0043832953,-0.00481469,-0.017047426,0.012631851,0.02321076,0.011832033,-0.005853503,-0.00795847,0.015612288,0.0023616613,-0.015596874,0.010621743,0.0031240778,0.013597277,0.0022803217,0.0061807386,-0.00885262,-0.011801464,-0.013949372,-0.026720291,0.024353405,-0.014711922,-0.018377392,-0.0083087515,0.0059282524,-0.011491444,0.010701266,0.0053002606,0.009828976,0.0029617068,0.015591193,0.009034414,0.00405251,-0.008645812,0.002346724,0.0134418,-0.0077876863,-0.008237636,0.005403537,-0.018943997,-0.012804135
62,0,german,mlp,lime,0.017485116,0.0289641,0.020350672,0.0019014381,-0.007857801,0.009032053,0.00355296,0.00063905935,-0.0030409384,-0.018307043,0.010617322,0.026961403,0.019052062,-0.010388893,-0.005943528,0.017617153,-0.0007153385,-0.012438218,0.013754072,0.0013654123,0.018661069,0.0010641016,0.0032250122,-0.012262583,-0.015888998,-0.0069879,-0.024999741,0.0233651,-0.012541094,-0.016863763,-0.0104699405,0.00886713,-0.013878361,0.0066055045,0.009030193,0.0068344264,-0.0027846927,0.014574664,0.009286092,0.004433636,-0.0066221664,0.0010192725,0.017316071,-0.010230789,-0.008921198,0.00427757,-0.022192579,-0.014381237
65,0,german,mlp,lime,0.015584494,0.02916647,0.020235186,0.00205513,-0.00980156,0.008934564,0.0022603702,0.004151582,-0.00303397,-0.02009017,0.008459741,0.025427746,0.017291447,-0.008479138,-0.005211854,0.0153419785,0.004061567,-0.017601484,0.012497732,-0.0012248347,0.015363571,0.0075073545,0.010249047,-0.007995064,-0.0094989,-0.006707193,-0.028137019,0.01940139,-0.010882746,-0.013672356,-0.008643785,0.011598559,-0.0111194635,0.00926845,0.0103498725,0.009269944,-2.1098043e-05,0.01507801,0.010373899,0.0014050978,-0.008209341,0.0021339697,0.01593827,-0.009835372,-0.013685449,0.006295728,-0.02014158,-0.012419442
67,0,german,mlp,lime,0.016893357,0.025202202,0.024609154,-0.0021710643,-0.0070559736,0.005445487,0.003952445,0.00083580357,-0.0047290265,-0.019901901,0.008564727,0.02293436,0.014346511,-0.008107816,-0.007618151,0.014794232,0.002267152,-0.009677904,0.0057120584,0.0022337793,0.014417475,0.0011163533,0.0016571303,-0.00897119,-0.00963039,-0.011996041,-0.025253017,0.02784845,-0.015517369,-0.015790375,-0.006404093,0.008078066,-0.011619752,0.00880755,0.004686901,0.00944057,-0.0007945275,0.013388967,0.009715074,0.0009304389,-0.006287896,0.0017455226,0.017008746,-0.01082138,-0.008933707,0.005645361,-0.016942376,-0.010766737
70,1,german,mlp,lime,0.019141644,0.02841696,0.022799943,9.114513e-05,-0.0118087325,0.008824989,0.003098663,0.0038302278,-0.0011514092,-0.018061383,0.008759919,0.020772198,0.018729446,-0.0067552575,-0.004555585,0.010574295,-0.0019264548,-0.01755113,0.008470445,0.0009353124,0.011285431,0.0007030247,0.0070384936,-0.0076481616,-0.011007346,-0.012707299,-0.025808936,0.02244109,-0.011861467,-0.01731473,-0.007478039,0.008690362,-0.008863813,0.008878345,0.0035051727,0.0056767645,-0.0031298527,0.017347507,0.0070334664,0.0026691176,-0.0074296365,0.0013432102,0.016365351,-0.0022884933,-0.0140979225,0.0040730783,-0.021460561,-0.010900026
71,0,german,mlp,lime,0.013115695,0.03030286,0.022886107,-0.0018061094,-0.0063951933,0.0075533334,0.0023668949,0.0012764923,-0.0024014665,-0.017127825,0.008743375,0.018625025,0.012728522,-0.008296697,-0.005794136,0.0140708955,0.004092499,-0.01190187,0.014234179,-0.0006212235,0.0130073605,0.0039672423,0.006722223,-0.008609677,-0.009656051,-0.008535693,-0.024271257,0.021316992,-0.01569655,-0.014342678,-0.0068497276,0.011561283,-0.010374322,0.011308628,0.0026698925,0.011770267,-0.002054592,0.0123875365,0.007016737,0.0038388164,-0.0054050665,-0.0010127,0.021618165,-0.0035950136,-0.010820457,0.0027732397,-0.020059517,-0.014462168
74,1,german,mlp,lime,0.014603461,0.0283182,0.020845165,-0.0011201976,-0.008304867,0.007980341,0.004846623,0.0051963157,-0.0058263135,-0.021854334,0.011501458,0.020914774,0.01859038,-0.008792334,-0.009084661,0.013788593,0.0018534653,-0.014421337,0.010013979,0.0019985836,0.012860087,0.0023908245,0.008841101,-0.009861288,-0.009471732,-0.0085159615,-0.024768893,0.024205616,-0.015869694,-0.01524659,-0.008297683,0.0061970702,-0.010427365,0.008292767,0.005712102,0.005079518,-0.0021764063,0.016545463,0.010449615,0.0022826006,-0.004251041,0.004420879,0.013925347,-0.0072536804,-0.016321335,0.0070690373,-0.019615212,-0.014378742
75,0,german,mlp,lime,0.019516952,0.027103668,0.01948291,0.0042700428,-0.008641169,0.0121301245,0.0006399626,0.0015278098,-0.004552331,-0.015638312,0.013182164,0.023595402,0.014688524,-0.009456031,-0.006504422,0.01892202,0.0024788366,-0.016449321,0.012629623,0.0036466785,0.010448575,0.0019130905,0.008066859,-0.010414017,-0.014543701,-0.011813722,-0.026874516,0.020895235,-0.015480916,-0.020416548,-0.00567299,0.009508888,-0.012499963,0.008027837,0.005488483,0.006691395,-0.0014615161,0.012334133,0.010258375,0.0026066243,-0.006393921,0.0030597432,0.016740859,-0.0051605045,-0.014022415,0.0037166579,-0.022445738,-0.011049511
77,1,german,mlp,lime,0.016467035,0.026371693,0.0181113,-0.0004941605,-0.0075065116,0.0062306486,0.0024825397,0.003607983,-0.00061695656,-0.019564366,0.0076073604,0.022824496,0.015578338,-0.0073900917,-0.0061227875,0.016457226,0.0023848517,-0.016684348,0.010647931,0.0036956142,0.013314544,0.00088130834,0.004813149,-0.009119195,-0.012926335,-0.013473624,-0.025388476,0.021634944,-0.01769295,-0.015883548,-0.0046240026,0.0057919454,-0.009260878,0.009605112,0.006356155,0.011619923,-0.0030909695,0.015724672,0.006076996,0.0023160302,-0.0046141716,0.0022368052,0.015630908,-0.01071235,-0.01183402,0.0059131393,-0.019846253,-0.011825352
78,1,german,mlp,lime,0.012909919,0.02743644,0.024052214,0.0013473813,-0.007005713,0.010083192,0.002132766,0.00011494235,-0.0017359307,-0.020068895,0.013538411,0.02405561,0.017768906,-0.0060340078,-0.008033128,0.0215684,-0.0002128112,-0.017704967,0.007838477,-0.0007149418,0.010663811,0.001934002,0.004675565,-0.0076324213,-0.011158668,-0.012868877,-0.022285031,0.020214971,-0.014612883,-0.016383959,-0.003711015,0.010258553,-0.010024217,0.010673235,0.0045042457,0.0037802563,-0.002203689,0.013408873,0.0111569865,0.005085461,-0.0048499033,0.0041447156,0.016272258,-0.011026715,-0.01715807,0.008656099,-0.022510171,-0.009974449
79,0,german,mlp,lime,0.01444811,0.027665602,0.022281539,-0.0017850578,-0.008932126,0.010067916,0.0011540321,0.005656545,-0.0031968283,-0.017862724,0.009202359,0.021873252,0.013718442,-0.0096552055,-0.0043878793,0.015476443,0.00068334414,-0.015050184,0.008376133,0.0041803904,0.01361038,0.0017767523,0.005358405,-0.0067084865,-0.011130063,-0.014517531,-0.030620284,0.019618377,-0.014723575,-0.015930893,-0.009150327,0.008906034,-0.013335786,0.005377421,0.0068072407,0.0050634197,-0.0015012354,0.014026271,0.010022397,0.0049989843,-0.005446494,-0.0009767887,0.013266486,-0.006999952,-0.013279783,0.0048366734,-0.019347558,-0.011358398
80,1,german,mlp,lime,0.014847207,0.027326645,0.01933899,0.0035276674,-0.0042345678,0.0035441855,0.001363805,0.005346427,-0.0030223639,-0.02252863,0.011231318,0.02459643,0.016019927,-0.0067413365,-0.002985044,0.018547507,0.002514883,-0.018741932,0.010292423,0.0042315433,0.014950249,-0.0010970637,0.0066594724,-0.008498352,-0.010425384,-0.010289317,-0.026006715,0.020785913,-0.012918403,-0.017347751,-0.006390051,0.008208408,-0.008948882,0.007590766,0.006083286,0.006292491,-0.002705969,0.011909762,0.008747984,0.0024405979,-0.0061068335,0.0018167341,0.014495167,-0.008017359,-0.014014563,0.004241081,-0.019341864,-0.014665074
81,0,german,mlp,lime,0.01828332,0.024401883,0.021410918,-0.0027791185,-0.004637896,0.0054699485,-0.0021470205,0.0046301503,-0.0017943704,-0.018471934,0.009447664,0.024686065,0.015137932,-0.0074509587,-0.006262066,0.019271621,0.004179585,-0.014758537,0.009681735,0.0015848207,0.015065129,0.0022584095,0.010268073,-0.0089929085,-0.013037653,-0.011608993,-0.031261586,0.026675884,-0.00988905,-0.015734855,-0.011651508,0.011156574,-0.015214489,0.009094662,0.0060406104,0.006899185,-0.002343507,0.018026505,0.008490277,0.0030524074,-0.00710795,0.003234562,0.01749779,-0.010730587,-0.014190073,0.006749779,-0.016159544,-0.0140920095
82,1,german,mlp,lime,0.020361254,0.025419824,0.019558325,-0.00012110448,-0.009336371,0.006556725,0.0033157666,0.004965297,-0.0011430299,-0.020667104,0.012653376,0.022295047,0.012963152,-0.009050215,-0.0033336338,0.013400975,-0.0011609527,-0.015305572,0.01136642,0.0012719636,0.011718932,0.0039988863,0.010539782,-0.011656358,-0.011863907,-0.011531688,-0.02790611,0.019433262,-0.017254451,-0.018634062,-0.006028859,0.0033927495,-0.015058129,0.008841012,0.0073077325,0.004411709,0.00065186084,0.014235095,0.010693017,8.046399e-05,-0.008358561,0.0027655994,0.012713391,-0.008352669,-0.012097392,0.0027750363,-0.019245552,-0.0063225958
