instance_index,actual_default,dataset,model,explainer,duration,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,checking_status_A12,checking_status_A13,checking_status_A14,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_status_A62,savings_status_A63,savings_status_A64,savings_status_A65,employment_A72,employment_A73,employment_A74,employment_A75,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A102,other_parties_A103,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A142,other_payment_plans_A143,housing_A152,housing_A153,job_A172,job_A173,job_A174,own_telephone_A192,foreign_worker_A202
24,0,german,xgboost,lime,0.14365287,0.041374076,0.03532751,0.018163476,-0.00502846,-0.007475882,0.004037629,-0.008920851,0.006146649,-0.04105453,-0.00152483,-0.0058460142,-7.08296e-05,-0.030072618,0.00085282,0.008345245,0.010228833,-0.004242494,0.0008698275,-0.004267451,0.0021787921,-0.00913962,0.0017213947,-0.0002861467,0.007919095,-0.005318524,-0.009309534,0.007171429,-0.016292054,-0.0016491855,0.0044019115,-0.0035914734,-0.01390059,-0.0050725276,-0.0003958805,-0.01111459,-0.0021144236,-0.009415682,-0.0011875365,0.0035017466,-0.021262517,-0.019320637,0.005115985,-0.01467392,-0.0073297797,0.0021721672,-0.015335924,0.0021585869
27,0,german,xgboost,lime,0.13562833,0.047949128,0.037942503,0.01437208,-0.008081395,0.010038425,-0.011864589,-0.0043598353,-0.005314982,-0.045658432,-0.004811441,-0.0033213035,0.0028989024,-0.005895315,-0.010594219,0.006130462,0.009090596,-0.00097338506,-0.002967059,0.0017621486,0.006171446,-0.0066596204,0.00054207316,-0.0004491772,-0.01054993,0.001895198,-0.007880212,0.0046196706,-0.0018254728,-0.011154497,0.0043457737,0.0023477478,-0.01384541,0.0033535722,0.0023428372,-0.0021525007,0.0049782074,-0.011216453,0.01421045,-0.00437271,-0.01679215,-0.011789038,0.009185587,-0.0013956566,-0.00012590367,-0.0027075787,-0.003925595,-0.005567359
29,0,german,xgboost,lime,0.13137965,0.051149737,0.045914058,0.011625585,0.0034417587,0.0063333367,-0.007216044,-0.00585923,-0.0084673865,-0.050414912,-0.0034211366,-0.0020083808,-0.0036680687,-0.021935096,-0.005529033,-0.0016553104,0.0064722174,-0.004819187,0.00038637666,0.0068767294,-0.0017288257,0.0034053859,-0.0058236686,-0.0007760819,-0.0005399708,-0.0023852566,-0.014112123,-0.009278281,-0.020362426,-0.008424621,-0.010924958,-0.005265973,-0.01314664,0.013014279,0.004305078,-0.012832907,0.0076355664,-0.0039994465,0.009619845,0.0001758264,-0.030528855,-0.019617293,0.0059812665,0.005083781,0.002418341,-0.012858159,-0.015297662,0.0012346228
32,0,german,xgboost,lime,0.13823447,0.049132545,0.033570927,0.023370134,0.0007430179,-0.0048013157,0.0057535707,-0.013034036,-0.00018940541,-0.06494992,-0.0071218535,-0.0058320398,0.00039854023,-0.020673908,-0.0010553877,-0.013053582,-0.011209197,-0.012690123,0.0027963317,-0.0031486242,-0.0025231226,-0.0031913249,0.011415386,-0.008077339,0.0048734155,0.0012316765,-0.0025135805,0.0048750998,-0.0145365875,-0.013028257,-0.005816104,0.0054835854,-0.012444221,-0.006830968,0.007514154,0.0006914612,-0.002428016,-0.0052123624,0.0008173058,-0.016980156,-0.03134114,-0.021346578,-0.00047941116,-0.007942516,-0.0023496028,-0.006670601,-0.0043311706,-0.0011686833
38,0,german,xgboost,lime,0.12431549,0.042810954,0.031356514,0.009449053,-0.003927149,0.012243729,-0.004832708,-0.007202813,0.010278615,-0.05141584,-0.002678526,0.0010334022,-0.011243952,-0.018565113,0.0062358817,0.0038333798,-0.004595259,-0.016839122,-0.008692776,0.005248344,0.012628291,0.007357451,0.011245863,-0.0027200484,-0.0022048755,0.0025320286,-0.0023842074,0.010641446,-0.009965283,-0.005714488,-0.0042243213,0.0015161686,-0.019412756,-0.0022593825,-0.0008834786,-0.0025373092,0.0075951046,0.004960207,0.002918747,0.005509165,-0.026698569,-0.007928094,-0.005807129,-0.0042042797,-3.605658e-05,-0.0008040087,0.0029809156,-0.0010986716
40,1,german,xgboost,lime,0.12412347,0.04791324,0.039441578,0.014900577,0.009580542,0.004077742,-0.00039430673,-0.0065760887,0.0029894733,-0.046970446,0.00073858467,-0.003795547,0.005077607,-0.0104087675,0.0018951443,0.0055893995,0.011456551,-0.01783636,-0.0035937843,-0.0029372014,-0.0036573785,-0.0041332725,0.008781151,0.0075216624,0.0030043575,-0.0066741635,-0.001630559,-0.0067381873,-0.015760474,0.00057092455,0.006082649,0.0031125124,-0.015744219,-0.0036964687,-0.0001179168,0.00054377405,-0.00024227217,0.0052988147,-0.0003055188,-0.0016504782,-0.03150195,-0.02242327,0.00016423584,0.005606963,-0.010791219,-0.0069760946,-0.004864668,0.00038290682
45,0,german,xgboost,lime,0.12653339,0.051422644,0.03568801,0.007125768,-0.0126976995,-0.0006464623,-0.0070895767,0.001252669,0.007604839,-0.05527702,0.003980236,-0.0008132814,-0.0023251853,-0.03142267,0.0029082343,0.008582812,-0.0059355153,-0.012572269,-0.001930448,0.0017881563,-0.012415695,0.006820148,-0.0028379103,-0.0011722302,-0.0027789983,0.0066598533,-0.006719546,0.010719017,-0.0006161712,-0.013083931,-0.00027726026,-0.006616236,-0.011995712,-0.007587252,0.00986634,-0.0018278906,-0.012191628,0.009105181,0.002565682,0.0005249772,-0.03429282,-0.02788943,0.0034330382,-0.0014860497,-0.007471064,-0.011962214,0.00057785714,0.0051955893
47,1,german,xgboost,lime,0.13308688,0.0425144,0.046853263,0.013977229,0.0111685805,0.010376267,-0.0014879903,0.0050860257,0.0033800334,-0.037297256,0.0012138505,-0.0040236986,-0.0029187934,-0.026064688,0.0026889734,-0.0037209273,0.0029208297,-0.014423279,0.006756541,0.005968051,0.0023944413,0.005817699,-0.0006410026,-0.0033344019,-0.0013537051,-0.009007963,-0.00667496,-0.0016823024,-0.0034839886,-0.005699585,0.00014542558,-0.011129814,-0.016266264,-0.007961261,-0.000577604,0.0019499749,0.0019449899,-0.0013831942,-0.0045452765,-0.0036155784,-0.029726973,-0.019964436,0.003662916,0.00957875,0.0022841007,0.0053033894,-0.0034398392,0.0019612024
51,0,german,xgboost,lime,0.12910213,0.052029148,0.04802541,0.01588681,0.006779405,0.009173204,0.0104187615,-0.0019288756,-0.0074739237,-0.0565373,0.0076378444,0.0007366793,0.001517181,-0.015597062,0.0034769184,-0.00058372586,-0.00217955,-0.022708494,0.005025939,0.003689015,-0.015584745,-0.0044335886,-0.00480442,-0.0070005436,0.0046184533,0.009214985,-0.0016033375,0.0023711382,-0.011823646,-0.008563043,-0.0064978288,-0.0052786297,-0.00023973177,-0.00090367795,-0.0018937364,-0.01192514,-0.0037726914,-0.011442766,-0.0036753106,0.010958498,-0.039279092,-0.023074869,-0.009691085,-0.0029324826,-0.005661688,0.005177889,-0.0022233278,0.00093276356
54,1,german,xgboost,lime,0.121379524,0.0456846,0.04125234,0.019429084,0.008052371,0.0038476747,0.008055486,-0.0038346755,0.003726288,-0.051002804,0.005811248,-0.014737879,-0.011258201,-0.009425745,-0.007360764,-0.009851693,0.0016171065,-0.009124183,-0.003828145,-0.0040467656,-0.010713964,-0.01284579,0.0105193425,0.0026965775,-0.001682559,-0.0064882175,-0.012670249,-0.0031290983,-0.00472412,0.001231715,-0.0075049433,0.0023598908,-0.005999933,0.0021913876,-0.0046816166,-0.0040008943,0.0034549562,-0.008363635,0.0017525953,0.004834046,-0.027923184,-0.022051943,-0.0068688993,-0.0034863548,-0.00073839445,0.010517704,-0.0031586813,-0.0012643891
55,1,german,xgboost,lime,0.12438282,0.043375757,0.041199606,0.0110665765,-0.0025457381,0.00067455525,-0.0018971423,-0.0018260113,0.008535397,-0.046018217,0.005021225,-0.0049463343,-0.0019222075,-0.017162196,-0.022221358,-0.011204336,-0.00833193,-0.00076051627,0.010357293,-0.003012666,0.009310806,0.006248353,0.004515971,0.0054924856,0.0016405735,0.00670528,-0.011411986,-0.009505903,0.0067779035,0.0069565554,-0.0045251246,0.010387469,-0.012813596,0.0024405788,0.00083623914,1.294508e-05,-0.006338596,0.006787841,-0.0016088046,-0.00071427453,-0.03150645,-0.018037764,-0.005671177,-0.008747461,-0.010564333,-0.0019490517,-0.011572364,0.0039879302
56,0,german,xgboost,lime,0.12180617,0.04743752,0.023268748,0.01413233,-0.016242797,0.008489662,-0.0023488775,-0.00226499,-0.00079513446,-0.051078185,0.010616852,-0.017868131,-0.0067175324,-0.011139099,0.0034676858,0.0036808753,-0.0047250483,-0.00942192,0.0062339506,7.228124e-05,0.0009978795,-0.027964367,-0.0016825508,-0.008674591,-0.007004327,-0.0047026444,-0.011256375,0.00088939146,0.0011427762,-0.010486001,0.003411723,0.00350844,-0.008713947,-0.015620088,0.0046307626,-0.000417651,-0.008384602,0.00325884,-0.0012260056,-0.0015023577,-0.02044174,-0.019608678,-0.006261819,0.0019101694,0.0008361321,-0.0020677315,-0.017490393,-0.0083622215
57,0,german,xgboost,lime,0.13114364,0.03907897,0.033442132,0.014068799,0.0032493132,0.0063126837,-0.008162463,-0.009739817,-0.006980204,-0.04180207,0.017827388,-0.007736415,0.006306833,-0.028477214,-0.0033073477,-0.0029799645,0.0019545057,-0.0024004374,-0.007481998,0.0010291168,0.0012980925,-0.006649392,0.011715592,0.005579134,0.0056014657,-0.01038054,-0.020192256,-0.0042823125,0.0015524187,-0.01838596,-0.004259502,-0.011476527,-0.0047431844,-0.00593255,0.0064393044,-0.022805404,-0.0106196925,-0.0048744427,0.00059051474,0.002709656,-0.027475834,-0.009255745,0.0070343036,-0.008588702,-0.008556731,0.0056997244,-0.016065992,0.0012461523
58,1,german,xgboost,lime,0.12708281,0.047242768,0.042313393,0.012744184,-0.008146347,0.017946463,-0.0033036994,-0.008056972,0.007747536,-0.050938122,-0.0059304903,-0.00036998873,-0.0037445026,-0.032795615,-0.0011623789,0.00038787682,-0.0059125945,-0.016580613,0.0014707288,-0.0050264704,0.001205122,-0.00983358,0.0056105703,-0.008021051,0.0101562925,0.00038349937,-0.016470306,-0.0051595215,-0.004278674,-0.0037831175,0.0026123556,0.014089752,-0.016997552,-0.012191333,0.0071448595,-0.008653161,-0.009843902,-0.005168207,0.003804804,-0.007157494,-0.023229733,-0.0125815235,-0.0015256834,-0.009848876,0.009546093,0.0043612695,0.0008172999,-0.004111448
59,1,german,xgboost,lime,0.116298586,0.03354325,0.044410124,0.0159475,0.010856121,0.011977847,-0.0037971158,-0.0066432767,-0.0013770501,-0.043667134,0.0064371577,-0.00020675396,0.0033638948,-0.020417359,0.0022658333,0.00044621987,-0.001377788,-0.007832534,-0.0010236283,0.0040600905,0.00066657306,0.0039853975,-0.004117393,-0.0032825244,0.010782908,0.008962614,-0.009422042,0.0063228616,0.0034589162,-0.010292208,0.0117250085,0.0075046886,-0.011584396,-0.0041204826,0.0037467126,0.0063305665,0.0009554941,-0.0024874099,0.0059652864,-0.0062183887,-0.037838764,-0.017616779,-0.011056643,-0.00563203,0.00663776,0.009363217,0.0006179276,0.0042575398
60,1,german,xgboost,lime,0.15029962,0.05371317,0.03899456,0.019426757,-0.004782203,-0.008272102,-0.0011456163,0.00037634608,-0.0022378913,-0.044427883,0.020161783,-0.005734824,0.008349885,-0.029295072,-0.010457332,0.006696134,-0.009680221,-0.0075740707,0.0023754027,0.0005097663,0.0005199357,0.00875785,-0.0030147505,0.0011238283,-0.0003534206,-0.0038978495,-0.004820656,0.0038329265,-0.01357946,-0.00073141354,0.003625954,0.0008447499,-0.015958367,0.0024431155,0.00054065895,-0.00881271,-0.0077917324,-0.0053458964,-0.005049444,0.0025240816,-0.0358655,-0.02324187,0.0011725608,-0.0028754345,0.0016280013,0.009314282,-0.0017492722,0.0013109351
62,0,german,xgboost,lime,0.14386491,0.03739661,0.0418337,0.015769448,0.007387374,0.011642564,0.009385524,0.000814612,0.007607416,-0.038572636,0.004234819,-0.0014981765,0.0032074968,-0.033967406,-0.008073959,-0.0028086093,-0.0006064868,-0.005720226,-0.0062689804,-0.0046416,0.0038994194,-0.008318267,4.6063928e-05,-0.002038068,0.012720541,0.0023232994,-0.0138102835,0.001577855,0.0065981676,-0.0047376514,0.013259216,0.0027594434,-0.012563355,-0.017883915,-0.0033263043,0.0008168894,0.0016904719,-0.0051463717,-0.0028957522,0.0027384749,-0.03269393,-0.019787872,-0.0031766177,-0.00022728878,-0.004203712,-0.004986805,-0.0031768533,-0.0016907345
65,0,german,xgboost,lime,0.13813773,0.04733464,0.038516495,0.0300317,0.009391685,0.0049810503,0.004120335,0.00051184534,0.007499171,-0.05225556,-0.0027764118,-0.0039110333,-0.0017215795,-0.002819526,-0.00480114,0.0053011337,-0.001966272,-0.016834838,-0.0003253026,-0.0119126495,0.00306696,0.004257403,0.0038526785,0.00037698488,-0.0071319854,-0.0038047368,-0.0044990494,0.003740121,0.0022589907,0.003784777,-0.007016038,-0.0016342045,-0.028430237,0.0012249497,0.0057755727,0.00085282105,0.0015232521,0.005936111,0.004269699,0.0037124215,-0.019322092,-0.019678753,-0.004696769,-0.0011855472,0.0040561324,-0.008569098,-0.009783692,0.006594356
67,0,german,xgboost,lime,0.12954956,0.049027223,0.03555791,0.02066086,0.003066776,0.007966848,0.010253471,0.011163628,-0.0061655734,-0.052536115,0.0066065323,0.0015480994,0.0037002654,-0.027613161,-0.011829137,-0.008069582,-0.009212954,-0.010848773,-0.008129745,-0.0021397327,-0.0052264887,-0.00023716917,0.0024465753,-0.0040860465,-0.0040657474,0.0012468871,-0.022865312,0.0028307424,0.0036508949,0.0017728225,0.0064496365,-0.0032499977,0.0006077915,0.0030262165,-0.009782983,-0.008744165,-0.005582815,-0.0010462445,-0.009540578,0.004633479,-0.028203065,-0.01900234,-0.008528847,-0.003989332,0.0043273293,-0.0022961532,-0.0077576144,-0.018343031
70,1,german,xgboost,lime,0.1356967,0.04427244,0.038820636,0.02795654,0.00045556197,0.01461258,-0.0077037415,-0.008569394,-0.00424593,-0.04432432,-0.001969033,-0.0012390775,0.0021636318,-0.009828175,0.0037582577,-0.0006201541,0.0066297106,-0.017112529,0.001546183,0.004431111,0.012424962,-0.002385082,0.0050477595,-1.738121e-05,0.0028849354,-0.0034982893,-0.010580846,-0.011239175,-0.00221189,-0.004011221,0.0009348724,0.013496293,-0.02085667,-0.005991923,-0.0029818986,0.00071665127,0.0018916246,-3.5815687e-05,0.001293955,-0.007069138,-0.025916519,-0.012092314,0.0026499443,-0.0013472002,0.0029635583,0.0059041693,0.00047665444,0.0016030653
71,0,german,xgboost,lime,0.13124815,0.05001674,0.034370493,0.02420094,0.0013701102,0.020698996,0.0033727814,-0.010530759,-0.001061185,-0.04531308,0.0043120184,-0.01000446,0.0044535236,-0.014316059,-0.0053750873,-0.009753014,0.004895452,-0.006937871,0.006467223,0.0024262099,0.00465772,0.0056477673,0.0020383124,0.0020751716,-0.009466827,0.015428089,0.00043233673,-0.006369543,-0.0118071595,-0.00990196,0.0027013207,0.0062135053,-0.00749513,-0.009025453,-0.00310554,-0.010328095,-0.012412701,0.0010122752,-0.00047460865,-0.011759985,-0.028675353,-0.009664006,0.012911467,-0.006382005,-0.0013793209,0.003261817,0.008896835,-0.008104101
74,1,german,xgboost,lime,0.13730374,0.045056943,0.0415369,0.019519245,0.0006899918,0.015184193,0.0062252115,0.0064894673,-0.00012783101,-0.052724604,0.004357694,0.0082391715,-0.0018526433,-0.0152448565,-0.009267674,0.004774502,0.0024822503,-0.018629946,-0.0044516437,0.0005941577,-0.0026924016,0.004911774,-0.0025013343,0.0052874475,0.0056634783,0.00044643573,-0.0023167396,-0.0046134433,-0.0015429205,-0.0060919807,0.00551703,-0.0035022416,-0.019593824,-0.0057590664,0.0061733266,-0.007416546,0.0033229038,-0.0018852465,0.00909918,-0.0046936846,-0.01257209,-0.0144174965,0.008179747,-0.008694614,-0.005087187,0.0032946737,-0.0041762455,-0.011859508
75,0,german,xgboost,lime,0.13385244,0.04448649,0.045519557,0.018128965,0.0025485521,0.00047016528,-0.0031972525,-0.0025092715,-0.0042060367,-0.044980455,-0.0003643164,-0.00974076,0.0040260092,-0.02241503,0.00088309875,-0.0063993614,0.0018487482,-0.0056761596,-0.00059103715,-0.0037081898,0.0005949311,-0.0072739744,-0.0025650528,0.004029906,-0.013529837,-0.006829457,-0.009800682,-0.004763064,-0.012416728,0.0025501493,-0.0032994435,0.0029575748,-0.026441341,-0.004105929,-0.003625043,-0.0058380533,-0.0060247844,8.325927e-05,0.0029259336,-0.0032159197,-0.023763176,-0.024022888,0.0012087356,-0.0026254973,0.0024221225,-0.0010829836,-0.016144207,-0.0024531418
77,1,german,xgboost,lime,0.1388618,0.05189465,0.048518848,0.020281848,0.0013200683,0.014124223,0.0077720783,-0.009664928,0.0020029503,-0.072791845,0.0003620587,-0.014445749,0.008414555,-0.007492496,-0.0041252137,-0.00545827,-0.006796358,-0.00807853,0.0064211194,0.0013227726,-0.0049165115,0.00057069655,-0.008396813,-0.0056754765,0.0053480766,-0.004080676,0.005043836,-0.002891176,-0.014242755,0.0021607613,0.005939739,-0.0016483313,-0.01738225,-0.0008340875,-0.007180643,-0.0042789937,-0.0040298104,-0.014472152,0.0032212338,0.0024717154,-0.029246043,-0.020150833,-9.310619e-05,0.010799036,-0.00885633,-0.004518087,0.00090288697,-0.0051444503
78,1,german,xgboost,lime,0.12795332,0.037566293,0.03145575,0.027147895,-0.0064859777,0.008256927,-0.0024495292,-0.010911068,0.0035792447,-0.042151272,0.011332314,0.0051243957,-0.0098359175,-0.019792885,0.0019211909,0.003337599,-0.0011990718,-0.015574564,-0.0011689462,-0.011609317,0.002913589,-0.0038305582,-0.0043131663,-0.007269283,-0.0023948636,0.0036079532,-0.0032943469,0.0010896903,-0.0049343864,-0.008979016,-0.0040411013,0.0035757867,-0.017015487,0.01255778,0.0021938623,0.0099263415,0.01074903,-0.011491833,-0.00345645,0.009563379,-0.027588306,-0.03101669,0.0029716687,0.005828499,0.0029268148,0.00079282216,0.004765298,-0.0007461384
79,0,german,xgboost,lime,0.123933926,0.04406155,0.043897152,0.022631802,-0.0016762589,5.894988e-05,-0.006017785,-0.0054302383,-0.0019429134,-0.059955508,9.809805e-05,-0.008487967,-0.004763798,-0.0064930134,-0.00679761,-0.006602062,-0.010807157,-0.0038634085,0.012032027,-0.0042419992,0.0038321172,0.008688958,0.003013822,-0.00056115846,0.003878856,-9.213048e-05,-0.0033113884,0.008296659,0.0012345788,-0.00047537257,-0.0074020857,-0.0017763826,-0.017913826,-0.018023973,0.010269585,0.0029766187,-0.004492814,0.010573005,0.0011812722,-0.0014731211,-0.031344492,-0.005499144,-0.00085167197,-0.0008031973,-0.0065805316,-0.007266176,-0.008749147,0.0020099247
80,1,german,xgboost,lime,0.10717078,0.03579645,0.04153847,0.022425149,0.006469653,0.00035647253,0.0038644753,-0.007330906,0.00076120737,-0.053822648,-0.0021902218,-0.0004638702,-0.008057059,-0.016406884,-0.0039905724,0.0047760704,-0.010477491,-0.005941959,-0.0033259052,0.0074195894,-0.0009807346,-0.0013931725,0.0029330133,-0.00018538516,-0.0034186095,0.0032573855,-0.0050577153,-0.014195435,-0.011235125,-0.0048412224,0.0006342969,0.011459588,-0.015588166,0.0009405796,0.0055924077,-0.011122908,-0.0022348312,-0.0061320784,-0.0024775995,0.0020147087,-0.028717756,-0.02733918,-0.005826019,0.004747299,0.002963716,2.2833457e-05,-0.0033407386,-0.002757299
