dataset,model,instance_id,feature,perturbation,magnitude,original_value,perturbed_value,original_probability,perturbed_probability,probability_change,absolute_probability_change,original_prediction,perturbed_prediction,prediction_changed,true_label
taiwan,lightgbm,54,LIMIT_BAL,relative_minus_5,-0.05,60000.0,63000.0,0.4550002980373805,0.4550002980373805,0.0,0.0,0,0,0,-1
taiwan,lightgbm,55,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.351321517222431,0.351321517222431,0.0,0.0,0,0,0,-1
taiwan,lightgbm,56,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.255527762249561,0.2653665344734838,0.00983877222392282,0.00983877222392282,0,0,0,-1
taiwan,lightgbm,57,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.9234899375593917,0.9234899375593917,0.0,0.0,1,1,0,-1
taiwan,lightgbm,58,LIMIT_BAL,relative_minus_5,-0.05,280000.0,294000.0,0.171919063221436,0.171919063221436,0.0,0.0,0,0,0,-1
taiwan,lightgbm,59,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.24866982125434783,0.20935486455858984,-0.03931495669575799,0.03931495669575799,0,0,0,-1
taiwan,lightgbm,60,LIMIT_BAL,relative_minus_5,-0.05,40000.0,42000.0,0.7164256366506255,0.7164256366506255,0.0,0.0,1,1,0,-1
taiwan,lightgbm,61,LIMIT_BAL,relative_minus_5,-0.05,180000.0,189000.0,0.34795506723253133,0.34795506723253133,0.0,0.0,0,0,0,-1
taiwan,lightgbm,62,LIMIT_BAL,relative_minus_5,-0.05,230000.0,241500.0,0.10382896139449158,0.1039656565193792,0.00013669512488762026,0.00013669512488762026,0,0,0,-1
taiwan,lightgbm,63,LIMIT_BAL,relative_minus_5,-0.05,310000.0,325500.0,0.13685080448874845,0.13685080448874845,0.0,0.0,0,0,0,-1
taiwan,lightgbm,64,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.5863183549268945,0.5863183549268945,0.0,0.0,1,1,0,-1
taiwan,lightgbm,65,LIMIT_BAL,relative_minus_5,-0.05,360000.0,378000.0,0.6556477471019654,0.6556477471019654,0.0,0.0,1,1,0,-1
taiwan,lightgbm,66,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.12444009297017547,0.12444009297017547,0.0,0.0,0,0,0,-1
taiwan,lightgbm,67,LIMIT_BAL,relative_minus_5,-0.05,90000.0,94500.0,0.797527095810316,0.797527095810316,0.0,0.0,1,1,0,-1
taiwan,lightgbm,68,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.8479893805248413,0.8479893805248413,0.0,0.0,1,1,0,-1
taiwan,lightgbm,69,LIMIT_BAL,relative_minus_5,-0.05,270000.0,283500.0,0.24853242449873572,0.24853242449873572,0.0,0.0,0,0,0,-1
taiwan,lightgbm,70,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.2860232089986942,0.27229940327684854,-0.013723805721845672,0.013723805721845672,0,0,0,-1
taiwan,lightgbm,71,LIMIT_BAL,relative_minus_5,-0.05,290000.0,304500.0,0.5576165753404211,0.5576165753404211,0.0,0.0,1,1,0,-1
taiwan,lightgbm,72,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.7340457680804954,0.7340457680804954,0.0,0.0,1,1,0,-1
taiwan,lightgbm,73,LIMIT_BAL,relative_minus_5,-0.05,240000.0,252000.0,0.22915956772769985,0.21232927381169722,-0.01683029391600263,0.01683029391600263,0,0,0,-1
taiwan,lightgbm,74,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.05355785416297638,0.05184015910429189,-0.001717695058684486,0.001717695058684486,0,0,0,-1
taiwan,lightgbm,75,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.15792962615084333,0.15335889438299735,-0.004570731767845976,0.004570731767845976,0,0,0,-1
taiwan,lightgbm,76,LIMIT_BAL,relative_minus_5,-0.05,90000.0,94500.0,0.9060897533887234,0.9060897533887234,0.0,0.0,1,1,0,-1
taiwan,lightgbm,77,LIMIT_BAL,relative_minus_5,-0.05,180000.0,189000.0,0.22053411727516914,0.22053411727516914,0.0,0.0,0,0,0,-1
taiwan,lightgbm,78,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.31569525048935876,0.2570302405519552,-0.058665009937403534,0.058665009937403534,0,0,0,-1
taiwan,lightgbm,79,LIMIT_BAL,relative_minus_5,-0.05,70000.0,73500.0,0.3717589423134827,0.3717589423134827,0.0,0.0,0,0,0,-1
taiwan,lightgbm,80,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.7075220450054903,0.7075220450054903,0.0,0.0,1,1,0,-1
taiwan,lightgbm,81,LIMIT_BAL,relative_minus_5,-0.05,420000.0,441000.0,0.21511184738291805,0.21511184738291805,0.0,0.0,0,0,0,-1
taiwan,lightgbm,82,LIMIT_BAL,relative_minus_5,-0.05,110000.0,115500.0,0.9190665822207678,0.9134357901945337,-0.005630792026234066,0.005630792026234066,1,1,0,-1
taiwan,lightgbm,83,LIMIT_BAL,relative_minus_5,-0.05,450000.0,472500.0,0.1675741351768926,0.1675741351768926,0.0,0.0,0,0,0,-1
taiwan,lightgbm,84,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.758887651652119,0.758887651652119,0.0,0.0,1,1,0,-1
taiwan,lightgbm,85,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.5607069337192643,0.635337280573755,0.07463034685449077,0.07463034685449077,1,1,0,-1
taiwan,lightgbm,86,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.47668023899171835,0.47668023899171835,0.0,0.0,0,0,0,-1
taiwan,lightgbm,87,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.880831981059251,0.880831981059251,0.0,0.0,1,1,0,-1
taiwan,lightgbm,88,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.8991873197801165,0.8902209174031077,-0.008966402377008742,0.008966402377008742,1,1,0,-1
taiwan,lightgbm,89,LIMIT_BAL,relative_minus_5,-0.05,310000.0,325500.0,0.2338524925840279,0.2338524925840279,0.0,0.0,0,0,0,-1
taiwan,lightgbm,90,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.9333012207898407,0.9333012207898407,0.0,0.0,1,1,0,-1
taiwan,lightgbm,91,LIMIT_BAL,relative_minus_5,-0.05,440000.0,462000.0,0.12992189116294517,0.12992189116294517,0.0,0.0,0,0,0,-1
taiwan,lightgbm,92,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.04814727877716622,0.04628213148770006,-0.0018651472894661639,0.0018651472894661639,0,0,0,-1
taiwan,lightgbm,93,LIMIT_BAL,relative_minus_5,-0.05,70000.0,73500.0,0.17213606090746192,0.17213606090746192,0.0,0.0,0,0,0,-1
taiwan,lightgbm,94,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.41027855592782453,0.41027855592782453,0.0,0.0,0,0,0,-1
taiwan,lightgbm,95,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.8767528947672908,0.8767528947672908,0.0,0.0,1,1,0,-1
taiwan,lightgbm,96,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.3642191688424285,0.34346572581496443,-0.02075344302746407,0.02075344302746407,0,0,0,-1
taiwan,lightgbm,97,LIMIT_BAL,relative_minus_5,-0.05,360000.0,378000.0,0.09329590812085503,0.08550226290583467,-0.0077936452150203644,0.0077936452150203644,0,0,0,-1
taiwan,lightgbm,98,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.2620616760399862,0.2592789496659045,-0.002782726374081723,0.002782726374081723,0,0,0,-1
taiwan,lightgbm,99,LIMIT_BAL,relative_minus_5,-0.05,100000.0,105000.0,0.28552927657908783,0.28552927657908783,0.0,0.0,0,0,0,-1
taiwan,lightgbm,0,LIMIT_BAL,relative_plus_5,0.05,60000.0,63000.0,0.31134641199903607,0.31134641199903607,0.0,0.0,0,0,0,-1
taiwan,lightgbm,1,LIMIT_BAL,relative_plus_5,0.05,180000.0,189000.0,0.09323562651860665,0.09800101950903164,0.004765392990424999,0.004765392990424999,0,0,0,-1
taiwan,lightgbm,2,LIMIT_BAL,relative_plus_5,0.05,410000.0,430500.0,0.09476036917228431,0.09476036917228431,0.0,0.0,0,0,0,-1
taiwan,lightgbm,3,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.4732356758328678,0.4732356758328678,0.0,0.0,0,0,0,-1
taiwan,lightgbm,4,LIMIT_BAL,relative_plus_5,0.05,320000.0,336000.0,0.49490944310867657,0.49490944310867657,0.0,0.0,0,0,0,-1
taiwan,lightgbm,5,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.42524193206040706,0.42524193206040706,0.0,0.0,0,0,0,-1
taiwan,lightgbm,6,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.0821957468133042,0.08411918425638634,0.0019234374430821405,0.0019234374430821405,0,0,0,-1
taiwan,lightgbm,7,LIMIT_BAL,relative_plus_5,0.05,170000.0,178500.0,0.13620368726099205,0.13620368726099205,0.0,0.0,0,0,0,-1
taiwan,lightgbm,8,LIMIT_BAL,relative_plus_5,0.05,130000.0,136500.0,0.2511569492580969,0.24541000564933377,-0.005746943608763128,0.005746943608763128,0,0,0,-1
taiwan,lightgbm,9,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.4524183795335111,0.4524183795335111,0.0,0.0,0,0,0,-1
taiwan,lightgbm,10,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.8802975832764235,0.8802975832764235,0.0,0.0,1,1,0,-1
taiwan,lightgbm,11,LIMIT_BAL,relative_plus_5,0.05,120000.0,126000.0,0.455462841884913,0.455462841884913,0.0,0.0,0,0,0,-1
taiwan,lightgbm,12,LIMIT_BAL,relative_plus_5,0.05,80000.0,84000.0,0.7904669370127893,0.7904669370127893,0.0,0.0,1,1,0,-1
taiwan,lightgbm,13,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.1669160185960096,0.15772857715768596,-0.009187441438323646,0.009187441438323646,0,0,0,-1
taiwan,lightgbm,14,LIMIT_BAL,relative_plus_5,0.05,260000.0,273000.0,0.22382580066230626,0.22017015060798864,-0.0036556500543176162,0.0036556500543176162,0,0,0,-1
taiwan,lightgbm,15,LIMIT_BAL,relative_plus_5,0.05,320000.0,336000.0,0.9759226245636768,0.9759226245636768,0.0,0.0,1,1,0,-1
taiwan,lightgbm,16,LIMIT_BAL,relative_plus_5,0.05,240000.0,252000.0,0.33854774906138735,0.3301322526040695,-0.008415496457317873,0.008415496457317873,0,0,0,-1
taiwan,lightgbm,17,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.7470369258085147,0.7470369258085147,0.0,0.0,1,1,0,-1
taiwan,lightgbm,18,LIMIT_BAL,relative_plus_5,0.05,10000.0,10500.0,0.7901499434004583,0.7901499434004583,0.0,0.0,1,1,0,-1
taiwan,lightgbm,19,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.35397073578000304,0.35397073578000304,0.0,0.0,0,0,0,-1
taiwan,lightgbm,20,LIMIT_BAL,relative_plus_5,0.05,60000.0,63000.0,0.9007434962665507,0.9007434962665507,0.0,0.0,1,1,0,-1
taiwan,lightgbm,21,LIMIT_BAL,relative_plus_5,0.05,430000.0,451500.0,0.11186095085910029,0.11186095085910029,0.0,0.0,0,0,0,-1
taiwan,lightgbm,22,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.8950780424396473,0.8950780424396473,0.0,0.0,1,1,0,-1
taiwan,lightgbm,23,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.4174469480847387,0.4174469480847387,0.0,0.0,0,0,0,-1
taiwan,lightgbm,24,LIMIT_BAL,relative_plus_5,0.05,350000.0,367500.0,0.5764540199042582,0.5761192948958028,-0.0003347250084553277,0.0003347250084553277,1,1,0,-1
taiwan,lightgbm,25,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.09464137463980038,0.096825323928141,0.0021839492883406197,0.0021839492883406197,0,0,0,-1
taiwan,lightgbm,26,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.4886342085046216,0.4886342085046216,0.0,0.0,0,0,0,-1
taiwan,lightgbm,27,LIMIT_BAL,relative_plus_5,0.05,130000.0,136500.0,0.34657382423092215,0.34657382423092215,0.0,0.0,0,0,0,-1
taiwan,lightgbm,28,LIMIT_BAL,relative_plus_5,0.05,280000.0,294000.0,0.18466823794921539,0.17496669741223952,-0.009701540536975861,0.009701540536975861,0,0,0,-1
taiwan,lightgbm,29,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.6165428300340935,0.6165428300340935,0.0,0.0,1,1,0,-1
taiwan,lightgbm,30,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.4394957601651785,0.4394957601651785,0.0,0.0,0,0,0,-1
taiwan,lightgbm,31,LIMIT_BAL,relative_plus_5,0.05,330000.0,346500.0,0.14080615389670495,0.13550129705411676,-0.00530485684258819,0.00530485684258819,0,0,0,-1
taiwan,lightgbm,32,LIMIT_BAL,relative_plus_5,0.05,250000.0,262500.0,0.10307559004355415,0.10307559004355415,0.0,0.0,0,0,0,-1
taiwan,lightgbm,33,LIMIT_BAL,relative_plus_5,0.05,200000.0,210000.0,0.33083501775516383,0.33083501775516383,0.0,0.0,0,0,0,-1
taiwan,lightgbm,34,LIMIT_BAL,relative_plus_5,0.05,160000.0,168000.0,0.3409538394341888,0.3409538394341888,0.0,0.0,0,0,0,-1
taiwan,lightgbm,35,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.543365885513701,0.543365885513701,0.0,0.0,1,1,0,-1
taiwan,lightgbm,36,LIMIT_BAL,relative_plus_5,0.05,140000.0,147000.0,0.7302928702971119,0.7064835060645033,-0.0238093642326086,0.0238093642326086,1,1,0,-1
taiwan,lightgbm,37,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.7761300622089609,0.7761300622089609,0.0,0.0,1,1,0,-1
taiwan,lightgbm,38,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.6716130585673364,0.6487256341731094,-0.022887424394227085,0.022887424394227085,1,1,0,-1
taiwan,lightgbm,39,LIMIT_BAL,relative_plus_5,0.05,350000.0,367500.0,0.08676569672030393,0.08354496814379227,-0.003220728576511664,0.003220728576511664,0,0,0,-1
taiwan,lightgbm,40,LIMIT_BAL,relative_plus_5,0.05,120000.0,126000.0,0.2283849114522264,0.2283849114522264,0.0,0.0,0,0,0,-1
taiwan,lightgbm,41,LIMIT_BAL,relative_plus_5,0.05,710000.0,745500.0,0.060439793859537926,0.06527757908397626,0.004837785224438333,0.004837785224438333,0,0,0,-1
taiwan,lightgbm,42,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.6496267447316189,0.6496267447316189,0.0,0.0,1,1,0,-1
taiwan,lightgbm,43,LIMIT_BAL,relative_plus_5,0.05,200000.0,210000.0,0.19567575859800887,0.16731206517824826,-0.02836369341976061,0.02836369341976061,0,0,0,-1
taiwan,lightgbm,44,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.12327336754993252,0.11592389247159887,-0.007349475078333653,0.007349475078333653,0,0,0,-1
taiwan,lightgbm,45,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.895345030775036,0.895345030775036,0.0,0.0,1,1,0,-1
taiwan,lightgbm,46,LIMIT_BAL,relative_plus_5,0.05,100000.0,105000.0,0.921198209644888,0.921198209644888,0.0,0.0,1,1,0,-1
taiwan,lightgbm,47,LIMIT_BAL,relative_plus_5,0.05,160000.0,168000.0,0.21299623274941865,0.21299623274941865,0.0,0.0,0,0,0,-1
taiwan,lightgbm,48,LIMIT_BAL,relative_plus_5,0.05,90000.0,94500.0,0.8858376212139921,0.8858376212139921,0.0,0.0,1,1,0,-1
taiwan,lightgbm,49,LIMIT_BAL,relative_plus_5,0.05,10000.0,10500.0,0.7353948547729608,0.7353948547729608,0.0,0.0,1,1,0,-1
taiwan,lightgbm,50,LIMIT_BAL,relative_plus_5,0.05,310000.0,325500.0,0.5904071611640697,0.6001994323304941,0.009792271166424449,0.009792271166424449,1,1,0,-1
taiwan,lightgbm,51,LIMIT_BAL,relative_plus_5,0.05,420000.0,441000.0,0.13937840028139772,0.13937840028139772,0.0,0.0,0,0,0,-1
taiwan,lightgbm,52,LIMIT_BAL,relative_plus_5,0.05,180000.0,189000.0,0.32126766810450796,0.32126766810450796,0.0,0.0,0,0,0,-1
taiwan,lightgbm,53,LIMIT_BAL,relative_plus_5,0.05,320000.0,336000.0,0.18385798115410268,0.18385798115410268,0.0,0.0,0,0,0,-1
taiwan,lightgbm,54,LIMIT_BAL,relative_plus_5,0.05,60000.0,63000.0,0.4550002980373805,0.4550002980373805,0.0,0.0,0,0,0,-1
taiwan,lightgbm,55,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.351321517222431,0.351321517222431,0.0,0.0,0,0,0,-1
taiwan,lightgbm,56,LIMIT_BAL,relative_plus_5,0.05,350000.0,367500.0,0.255527762249561,0.2653665344734838,0.00983877222392282,0.00983877222392282,0,0,0,-1
taiwan,lightgbm,57,LIMIT_BAL,relative_plus_5,0.05,80000.0,84000.0,0.9234899375593917,0.9234899375593917,0.0,0.0,1,1,0,-1
taiwan,lightgbm,58,LIMIT_BAL,relative_plus_5,0.05,280000.0,294000.0,0.171919063221436,0.171919063221436,0.0,0.0,0,0,0,-1
taiwan,lightgbm,59,LIMIT_BAL,relative_plus_5,0.05,200000.0,210000.0,0.24866982125434783,0.20935486455858984,-0.03931495669575799,0.03931495669575799,0,0,0,-1
taiwan,lightgbm,60,LIMIT_BAL,relative_plus_5,0.05,40000.0,42000.0,0.7164256366506255,0.7164256366506255,0.0,0.0,1,1,0,-1
taiwan,lightgbm,61,LIMIT_BAL,relative_plus_5,0.05,180000.0,189000.0,0.34795506723253133,0.34795506723253133,0.0,0.0,0,0,0,-1
taiwan,lightgbm,62,LIMIT_BAL,relative_plus_5,0.05,230000.0,241500.0,0.10382896139449158,0.1039656565193792,0.00013669512488762026,0.00013669512488762026,0,0,0,-1
taiwan,lightgbm,63,LIMIT_BAL,relative_plus_5,0.05,310000.0,325500.0,0.13685080448874845,0.13685080448874845,0.0,0.0,0,0,0,-1
