dataset,model,instance_id,feature,perturbation,magnitude,original_value,perturbed_value,original_probability,perturbed_probability,probability_change,absolute_probability_change,original_prediction,perturbed_prediction,prediction_changed,true_label
taiwan,random_forest,12,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.8211062982689185,0.8211062982689186,1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,13,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.2930552749718634,0.2930552749718634,0.0,0.0,0,0,0,-1
taiwan,random_forest,14,LIMIT_BAL,relative_minus_5,-0.05,260000.0,273000.0,0.31121541336239184,0.3112154133623918,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,15,LIMIT_BAL,relative_minus_5,-0.05,320000.0,336000.0,0.7921177587709158,0.7936499650854228,0.001532206314507012,0.001532206314507012,1,1,0,-1
taiwan,random_forest,16,LIMIT_BAL,relative_minus_5,-0.05,240000.0,252000.0,0.28753419062980257,0.287841248199353,0.0003070575695504063,0.0003070575695504063,0,0,0,-1
taiwan,random_forest,17,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.7888962904269519,0.7888962904269519,0.0,0.0,1,1,0,-1
taiwan,random_forest,18,LIMIT_BAL,relative_minus_5,-0.05,10000.0,10500.0,0.7241305655231851,0.7241305655231851,0.0,0.0,1,1,0,-1
taiwan,random_forest,19,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.4032545295113071,0.403254529511307,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,20,LIMIT_BAL,relative_minus_5,-0.05,60000.0,63000.0,0.9023987730647334,0.9023987730647334,0.0,0.0,1,1,0,-1
taiwan,random_forest,21,LIMIT_BAL,relative_minus_5,-0.05,430000.0,451500.0,0.15918403624147887,0.15918403624147887,0.0,0.0,0,0,0,-1
taiwan,random_forest,22,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.8291920246952145,0.8291920246952145,0.0,0.0,1,1,0,-1
taiwan,random_forest,23,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.3388437705870166,0.33884377058701665,5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,24,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.5335146766397184,0.5350117820412641,0.0014971054015456842,0.0014971054015456842,1,1,0,-1
taiwan,random_forest,25,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.16138826101486053,0.16138826101486053,0.0,0.0,0,0,0,-1
taiwan,random_forest,26,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.4681393484997596,0.4681393484997596,0.0,0.0,0,0,0,-1
taiwan,random_forest,27,LIMIT_BAL,relative_minus_5,-0.05,130000.0,136500.0,0.2907666712326466,0.28474347028835695,-0.006023200944289653,0.006023200944289653,0,0,0,-1
taiwan,random_forest,28,LIMIT_BAL,relative_minus_5,-0.05,280000.0,294000.0,0.2524280602124771,0.25115344174730453,-0.0012746184651725723,0.0012746184651725723,0,0,0,-1
taiwan,random_forest,29,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.625068458359976,0.6250684583599759,-1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,30,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.3011043590735614,0.30110435907356153,1.1102230246251565e-16,1.1102230246251565e-16,0,0,0,-1
taiwan,random_forest,31,LIMIT_BAL,relative_minus_5,-0.05,330000.0,346500.0,0.23880425346196893,0.23805687876924073,-0.0007473746927282032,0.0007473746927282032,0,0,0,-1
taiwan,random_forest,32,LIMIT_BAL,relative_minus_5,-0.05,250000.0,262500.0,0.19128365475964687,0.19128365475964687,0.0,0.0,0,0,0,-1
taiwan,random_forest,33,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.380856201960434,0.38080382680504615,-5.237515538786264e-05,5.237515538786264e-05,0,0,0,-1
taiwan,random_forest,34,LIMIT_BAL,relative_minus_5,-0.05,160000.0,168000.0,0.4126979116371066,0.4126979116371066,0.0,0.0,0,0,0,-1
taiwan,random_forest,35,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.5474951526153076,0.5483761771668276,0.0008810245515200599,0.0008810245515200599,1,1,0,-1
taiwan,random_forest,36,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.7050066450739649,0.7146891281163942,0.009682483042429246,0.009682483042429246,1,1,0,-1
taiwan,random_forest,37,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.7854664025968899,0.78546640259689,1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,38,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.565026335588086,0.5663639159040218,0.0013375803159357824,0.0013375803159357824,1,1,0,-1
taiwan,random_forest,39,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.16964504770581001,0.16921460608916736,-0.00043044161664265723,0.00043044161664265723,0,0,0,-1
taiwan,random_forest,40,LIMIT_BAL,relative_minus_5,-0.05,120000.0,126000.0,0.24536072368909398,0.24209859948872384,-0.0032621242003701423,0.0032621242003701423,0,0,0,-1
taiwan,random_forest,41,LIMIT_BAL,relative_minus_5,-0.05,710000.0,745500.0,0.2960655677093034,0.2960655677093034,0.0,0.0,0,0,0,-1
taiwan,random_forest,42,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.4959451457564346,0.49594514575643445,-1.6653345369377348e-16,1.6653345369377348e-16,0,0,0,-1
taiwan,random_forest,43,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.2292120615881223,0.22553040484908835,-0.0036816567390339505,0.0036816567390339505,0,0,0,-1
taiwan,random_forest,44,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.2158852211992468,0.2146424805304403,-0.0012427406688065024,0.0012427406688065024,0,0,0,-1
taiwan,random_forest,45,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.83435351459857,0.8343535145985699,-1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,46,LIMIT_BAL,relative_minus_5,-0.05,100000.0,105000.0,0.8856719837128765,0.885671983712876,-4.440892098500626e-16,4.440892098500626e-16,1,1,0,-1
taiwan,random_forest,47,LIMIT_BAL,relative_minus_5,-0.05,160000.0,168000.0,0.2277846091838046,0.2277846091838048,1.942890293094024e-16,1.942890293094024e-16,0,0,0,-1
taiwan,random_forest,48,LIMIT_BAL,relative_minus_5,-0.05,90000.0,94500.0,0.8712795839996988,0.8712795839996991,2.220446049250313e-16,2.220446049250313e-16,1,1,0,-1
taiwan,random_forest,49,LIMIT_BAL,relative_minus_5,-0.05,10000.0,10500.0,0.7264623118483051,0.7264623118483052,1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,50,LIMIT_BAL,relative_minus_5,-0.05,310000.0,325500.0,0.5745388872970617,0.5765459162484333,0.0020070289513716144,0.0020070289513716144,1,1,0,-1
taiwan,random_forest,51,LIMIT_BAL,relative_minus_5,-0.05,420000.0,441000.0,0.20014362313781994,0.2001436231378199,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,52,LIMIT_BAL,relative_minus_5,-0.05,180000.0,189000.0,0.3843274557277044,0.3838805494298,-0.0004469062979043925,0.0004469062979043925,0,0,0,-1
taiwan,random_forest,53,LIMIT_BAL,relative_minus_5,-0.05,320000.0,336000.0,0.28028667112386785,0.2793941644664031,-0.0008925066574647644,0.0008925066574647644,0,0,0,-1
taiwan,random_forest,54,LIMIT_BAL,relative_minus_5,-0.05,60000.0,63000.0,0.45280611481185606,0.45280611481185606,0.0,0.0,0,0,0,-1
taiwan,random_forest,55,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.3794247096977083,0.3794247096977084,1.1102230246251565e-16,1.1102230246251565e-16,0,0,0,-1
taiwan,random_forest,56,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.308293056327445,0.3072846949486405,-0.001008361378804501,0.001008361378804501,0,0,0,-1
taiwan,random_forest,57,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.8734490203566634,0.8734490203566636,2.220446049250313e-16,2.220446049250313e-16,1,1,0,-1
taiwan,random_forest,58,LIMIT_BAL,relative_minus_5,-0.05,280000.0,294000.0,0.22328050518551687,0.22160675349811698,-0.0016737516873998881,0.0016737516873998881,0,0,0,-1
taiwan,random_forest,59,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.24424298992445378,0.2405613331854198,-0.0036816567390339783,0.0036816567390339783,0,0,0,-1
taiwan,random_forest,60,LIMIT_BAL,relative_minus_5,-0.05,40000.0,42000.0,0.7649287639960809,0.7649287639960809,0.0,0.0,1,1,0,-1
taiwan,random_forest,61,LIMIT_BAL,relative_minus_5,-0.05,180000.0,189000.0,0.3334067093686068,0.33199954265144743,-0.0014071667171593472,0.0014071667171593472,0,0,0,-1
taiwan,random_forest,62,LIMIT_BAL,relative_minus_5,-0.05,230000.0,241500.0,0.19274277400007772,0.19162970141878227,-0.001113072581295449,0.001113072581295449,0,0,0,-1
taiwan,random_forest,63,LIMIT_BAL,relative_minus_5,-0.05,310000.0,325500.0,0.245213415869585,0.24432090921212027,-0.0008925066574647367,0.0008925066574647367,0,0,0,-1
taiwan,random_forest,64,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.5013447063196147,0.501344706319615,3.3306690738754696e-16,3.3306690738754696e-16,1,1,0,-1
taiwan,random_forest,65,LIMIT_BAL,relative_minus_5,-0.05,360000.0,378000.0,0.44455077799129394,0.44335655170009164,-0.001194226291202305,0.001194226291202305,0,0,0,-1
taiwan,random_forest,66,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.2684720820248367,0.2684720820248366,-1.1102230246251565e-16,1.1102230246251565e-16,0,0,0,-1
taiwan,random_forest,67,LIMIT_BAL,relative_minus_5,-0.05,90000.0,94500.0,0.7940523851957609,0.7940523851957609,0.0,0.0,1,1,0,-1
taiwan,random_forest,68,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.8339352279827995,0.8339352279827994,-1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,69,LIMIT_BAL,relative_minus_5,-0.05,270000.0,283500.0,0.34417694526770415,0.3436108633991891,-0.0005660818685150337,0.0005660818685150337,0,0,0,-1
taiwan,random_forest,70,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.3397393315620625,0.3397393315620625,0.0,0.0,0,0,0,-1
taiwan,random_forest,71,LIMIT_BAL,relative_minus_5,-0.05,290000.0,304500.0,0.5585808154055754,0.5598829231503735,0.0013021077447981089,0.0013021077447981089,1,1,0,-1
taiwan,random_forest,72,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.5969967367048579,0.5923050455125813,-0.004691691192276526,0.004691691192276526,1,1,0,-1
taiwan,random_forest,73,LIMIT_BAL,relative_minus_5,-0.05,240000.0,252000.0,0.23569197618417395,0.2334037073490901,-0.0022882688350838454,0.0022882688350838454,0,0,0,-1
taiwan,random_forest,74,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.1771274217589229,0.17587043363756824,-0.001256988121354663,0.001256988121354663,0,0,0,-1
taiwan,random_forest,75,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.1787426931203516,0.17803337703273692,-0.0007093160876146809,0.0007093160876146809,0,0,0,-1
taiwan,random_forest,76,LIMIT_BAL,relative_minus_5,-0.05,90000.0,94500.0,0.91590344737705,0.9159034473770498,-2.220446049250313e-16,2.220446049250313e-16,1,1,0,-1
taiwan,random_forest,77,LIMIT_BAL,relative_minus_5,-0.05,180000.0,189000.0,0.2228561586573561,0.22285615865735617,5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,78,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.4351997885075756,0.4145035624639377,-0.02069622604363791,0.02069622604363791,0,0,0,-1
taiwan,random_forest,79,LIMIT_BAL,relative_minus_5,-0.05,70000.0,73500.0,0.31698910117477985,0.3169891011747798,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,80,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.643775081720285,0.6437750817202849,-1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,81,LIMIT_BAL,relative_minus_5,-0.05,420000.0,441000.0,0.24503768661434797,0.2450376866143481,1.3877787807814457e-16,1.3877787807814457e-16,0,0,0,-1
taiwan,random_forest,82,LIMIT_BAL,relative_minus_5,-0.05,110000.0,115500.0,0.8578331684519407,0.857833168451941,3.3306690738754696e-16,3.3306690738754696e-16,1,1,0,-1
taiwan,random_forest,83,LIMIT_BAL,relative_minus_5,-0.05,450000.0,472500.0,0.2791170804617216,0.27849321312972886,-0.0006238673319927668,0.0006238673319927668,0,0,0,-1
taiwan,random_forest,84,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.8700649114775019,0.8700649114775016,-2.220446049250313e-16,2.220446049250313e-16,1,1,0,-1
taiwan,random_forest,85,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.5532258788714445,0.5597814467570911,0.006555567885646596,0.006555567885646596,1,1,0,-1
taiwan,random_forest,86,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.39271527351303026,0.39271527351303026,0.0,0.0,0,0,0,-1
taiwan,random_forest,87,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.764138288028013,0.7641382880280126,-3.3306690738754696e-16,3.3306690738754696e-16,1,1,0,-1
taiwan,random_forest,88,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.9191413619334118,0.919891233415219,0.0007498714818071628,0.0007498714818071628,1,1,0,-1
taiwan,random_forest,89,LIMIT_BAL,relative_minus_5,-0.05,310000.0,325500.0,0.23983891553513706,0.23851393001073254,-0.0013249855244045206,0.0013249855244045206,0,0,0,-1
taiwan,random_forest,90,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.8579599468394284,0.8579599468394284,0.0,0.0,1,1,0,-1
taiwan,random_forest,91,LIMIT_BAL,relative_minus_5,-0.05,440000.0,462000.0,0.2940117036459059,0.2911269803844265,-0.0028847232614793716,0.0028847232614793716,0,0,0,-1
taiwan,random_forest,92,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.137702552798499,0.137702552798499,0.0,0.0,0,0,0,-1
taiwan,random_forest,93,LIMIT_BAL,relative_minus_5,-0.05,70000.0,73500.0,0.275733427712878,0.275733427712878,0.0,0.0,0,0,0,-1
taiwan,random_forest,94,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.3637705062621402,0.36377050626214036,1.6653345369377348e-16,1.6653345369377348e-16,0,0,0,-1
taiwan,random_forest,95,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.8527572940183956,0.8527572940183957,1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,96,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.3773432508541665,0.3778802068933533,0.0005369560391867978,0.0005369560391867978,0,0,0,-1
taiwan,random_forest,97,LIMIT_BAL,relative_minus_5,-0.05,360000.0,378000.0,0.17588765920515118,0.1752328721402172,-0.0006547870649339649,0.0006547870649339649,0,0,0,-1
taiwan,random_forest,98,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.33243902272437204,0.33136665255044895,-0.0010723701739230873,0.0010723701739230873,0,0,0,-1
taiwan,random_forest,99,LIMIT_BAL,relative_minus_5,-0.05,100000.0,105000.0,0.3193445415940027,0.3193445415940027,0.0,0.0,0,0,0,-1
taiwan,random_forest,0,LIMIT_BAL,relative_plus_5,0.05,60000.0,63000.0,0.34592573011233557,0.34592573011233557,0.0,0.0,0,0,0,-1
taiwan,random_forest,1,LIMIT_BAL,relative_plus_5,0.05,180000.0,189000.0,0.19665163083573708,0.19665163083573708,0.0,0.0,0,0,0,-1
taiwan,random_forest,2,LIMIT_BAL,relative_plus_5,0.05,410000.0,430500.0,0.185415279061287,0.18541527906128702,2.7755575615628914e-17,2.7755575615628914e-17,0,0,0,-1
taiwan,random_forest,3,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.44315437286813997,0.44315437286813997,0.0,0.0,0,0,0,-1
taiwan,random_forest,4,LIMIT_BAL,relative_plus_5,0.05,320000.0,336000.0,0.40695414436505806,0.4096067732368419,0.0026526288717838575,0.0026526288717838575,0,0,0,-1
taiwan,random_forest,5,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.4244064055743505,0.4244064055743504,-1.1102230246251565e-16,1.1102230246251565e-16,0,0,0,-1
taiwan,random_forest,6,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.18046589093944404,0.17967068688661147,-0.0007952040528325655,0.0007952040528325655,0,0,0,-1
taiwan,random_forest,7,LIMIT_BAL,relative_plus_5,0.05,170000.0,178500.0,0.23475935242902654,0.2346808820199123,-7.847040911423964e-05,7.847040911423964e-05,0,0,0,-1
taiwan,random_forest,8,LIMIT_BAL,relative_plus_5,0.05,130000.0,136500.0,0.3545427028773205,0.3478665770736166,-0.0066761258037038584,0.0066761258037038584,0,0,0,-1
taiwan,random_forest,9,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.3907856505415298,0.39078565054152975,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,10,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.8526939429062762,0.8526939429062762,0.0,0.0,1,1,0,-1
taiwan,random_forest,11,LIMIT_BAL,relative_plus_5,0.05,120000.0,126000.0,0.5160879656696176,0.5174417427106905,0.0013537770410729788,0.0013537770410729788,1,1,0,-1
taiwan,random_forest,12,LIMIT_BAL,relative_plus_5,0.05,80000.0,84000.0,0.8211062982689185,0.8211062982689186,1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,13,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.2930552749718634,0.29305527497186346,5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,14,LIMIT_BAL,relative_plus_5,0.05,260000.0,273000.0,0.31121541336239184,0.3112154133623918,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,15,LIMIT_BAL,relative_plus_5,0.05,320000.0,336000.0,0.7921177587709158,0.7936499650854228,0.001532206314507012,0.001532206314507012,1,1,0,-1
taiwan,random_forest,16,LIMIT_BAL,relative_plus_5,0.05,240000.0,252000.0,0.28753419062980257,0.287841248199353,0.0003070575695504063,0.0003070575695504063,0,0,0,-1
taiwan,random_forest,17,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.7888962904269519,0.788896290426952,1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,18,LIMIT_BAL,relative_plus_5,0.05,10000.0,10500.0,0.7241305655231851,0.724130565523185,-1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,19,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.4032545295113071,0.40325452951130697,-1.1102230246251565e-16,1.1102230246251565e-16,0,0,0,-1
taiwan,random_forest,20,LIMIT_BAL,relative_plus_5,0.05,60000.0,63000.0,0.9023987730647334,0.9023987730647334,0.0,0.0,1,1,0,-1
taiwan,random_forest,21,LIMIT_BAL,relative_plus_5,0.05,430000.0,451500.0,0.15918403624147887,0.15918403624147884,-2.7755575615628914e-17,2.7755575615628914e-17,0,0,0,-1
taiwan,random_forest,22,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.8291920246952145,0.8291920246952146,1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,23,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.3388437705870166,0.33884377058701654,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,24,LIMIT_BAL,relative_plus_5,0.05,350000.0,367500.0,0.5335146766397184,0.5350117820412641,0.0014971054015456842,0.0014971054015456842,1,1,0,-1
taiwan,random_forest,25,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.16138826101486053,0.1613882610148605,-2.7755575615628914e-17,2.7755575615628914e-17,0,0,0,-1
taiwan,random_forest,26,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.4681393484997596,0.46813934849975974,1.6653345369377348e-16,1.6653345369377348e-16,0,0,0,-1
taiwan,random_forest,27,LIMIT_BAL,relative_plus_5,0.05,130000.0,136500.0,0.2907666712326466,0.2847434702883569,-0.006023200944289708,0.006023200944289708,0,0,0,-1
taiwan,random_forest,28,LIMIT_BAL,relative_plus_5,0.05,280000.0,294000.0,0.2524280602124771,0.25115344174730453,-0.0012746184651725723,0.0012746184651725723,0,0,0,-1
taiwan,random_forest,29,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.625068458359976,0.625068458359976,0.0,0.0,1,1,0,-1
taiwan,random_forest,30,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.3011043590735614,0.3011043590735614,0.0,0.0,0,0,0,-1
taiwan,random_forest,31,LIMIT_BAL,relative_plus_5,0.05,330000.0,346500.0,0.23880425346196893,0.2380568787692406,-0.000747374692728342,0.000747374692728342,0,0,0,-1
taiwan,random_forest,32,LIMIT_BAL,relative_plus_5,0.05,250000.0,262500.0,0.19128365475964687,0.19128365475964684,-2.7755575615628914e-17,2.7755575615628914e-17,0,0,0,-1
taiwan,random_forest,33,LIMIT_BAL,relative_plus_5,0.05,200000.0,210000.0,0.380856201960434,0.3808038268050463,-5.2375155387696104e-05,5.2375155387696104e-05,0,0,0,-1
taiwan,random_forest,34,LIMIT_BAL,relative_plus_5,0.05,160000.0,168000.0,0.4126979116371066,0.4126979116371066,0.0,0.0,0,0,0,-1
taiwan,random_forest,35,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.5474951526153076,0.5483761771668276,0.0008810245515200599,0.0008810245515200599,1,1,0,-1
taiwan,random_forest,36,LIMIT_BAL,relative_plus_5,0.05,140000.0,147000.0,0.7050066450739649,0.7146891281163941,0.009682483042429135,0.009682483042429135,1,1,0,-1
taiwan,random_forest,37,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.7854664025968899,0.7854664025968899,0.0,0.0,1,1,0,-1
taiwan,random_forest,38,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.565026335588086,0.5663639159040219,0.0013375803159358934,0.0013375803159358934,1,1,0,-1
taiwan,random_forest,39,LIMIT_BAL,relative_plus_5,0.05,350000.0,367500.0,0.16964504770581001,0.16921460608916736,-0.00043044161664265723,0.00043044161664265723,0,0,0,-1
taiwan,random_forest,40,LIMIT_BAL,relative_plus_5,0.05,120000.0,126000.0,0.24536072368909398,0.24209859948872378,-0.003262124200370198,0.003262124200370198,0,0,0,-1
taiwan,random_forest,41,LIMIT_BAL,relative_plus_5,0.05,710000.0,745500.0,0.2960655677093034,0.29606556770930337,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,42,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.4959451457564346,0.49594514575643456,-5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,43,LIMIT_BAL,relative_plus_5,0.05,200000.0,210000.0,0.2292120615881223,0.2255304048490883,-0.003681656739034006,0.003681656739034006,0,0,0,-1
taiwan,random_forest,44,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.2158852211992468,0.21464248053044027,-0.0012427406688065301,0.0012427406688065301,0,0,0,-1
taiwan,random_forest,45,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.83435351459857,0.8343535145985699,-1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,46,LIMIT_BAL,relative_plus_5,0.05,100000.0,105000.0,0.8856719837128765,0.8856719837128763,-2.220446049250313e-16,2.220446049250313e-16,1,1,0,-1
taiwan,random_forest,47,LIMIT_BAL,relative_plus_5,0.05,160000.0,168000.0,0.2277846091838046,0.22778460918380466,5.551115123125783e-17,5.551115123125783e-17,0,0,0,-1
taiwan,random_forest,48,LIMIT_BAL,relative_plus_5,0.05,90000.0,94500.0,0.8712795839996988,0.8712795839996991,2.220446049250313e-16,2.220446049250313e-16,1,1,0,-1
taiwan,random_forest,49,LIMIT_BAL,relative_plus_5,0.05,10000.0,10500.0,0.7264623118483051,0.7264623118483052,1.1102230246251565e-16,1.1102230246251565e-16,1,1,0,-1
taiwan,random_forest,50,LIMIT_BAL,relative_plus_5,0.05,310000.0,325500.0,0.5745388872970617,0.5765459162484333,0.0020070289513716144,0.0020070289513716144,1,1,0,-1
taiwan,random_forest,51,LIMIT_BAL,relative_plus_5,0.05,420000.0,441000.0,0.20014362313781994,0.20014362313781986,-8.326672684688674e-17,8.326672684688674e-17,0,0,0,-1
