dataset,model,instance_id,feature,perturbation,magnitude,original_value,perturbed_value,original_probability,perturbed_probability,probability_change,absolute_probability_change,original_prediction,perturbed_prediction,prediction_changed,true_label
taiwan,xgboost,13,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.09195604920387268,0.09195604920387268,0.0,0.0,0,0,0,-1
taiwan,xgboost,14,LIMIT_BAL,relative_minus_5,-0.05,260000.0,273000.0,0.2079850137233734,0.2079850137233734,0.0,0.0,0,0,0,-1
taiwan,xgboost,15,LIMIT_BAL,relative_minus_5,-0.05,320000.0,336000.0,0.9266730546951294,0.9215381741523743,-0.005134880542755127,0.005134880542755127,1,1,0,-1
taiwan,xgboost,16,LIMIT_BAL,relative_minus_5,-0.05,240000.0,252000.0,0.320482462644577,0.31448403000831604,-0.005998432636260986,0.005998432636260986,0,0,0,-1
taiwan,xgboost,17,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.6881903409957886,0.6881903409957886,0.0,0.0,1,1,0,-1
taiwan,xgboost,18,LIMIT_BAL,relative_minus_5,-0.05,10000.0,10500.0,0.7847071290016174,0.7847071290016174,0.0,0.0,1,1,0,-1
taiwan,xgboost,19,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.35423147678375244,0.35423147678375244,0.0,0.0,0,0,0,-1
taiwan,xgboost,20,LIMIT_BAL,relative_minus_5,-0.05,60000.0,63000.0,0.8850475549697876,0.8850475549697876,0.0,0.0,1,1,0,-1
taiwan,xgboost,21,LIMIT_BAL,relative_minus_5,-0.05,430000.0,451500.0,0.07189934700727463,0.07189934700727463,0.0,0.0,0,0,0,-1
taiwan,xgboost,22,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.8982618451118469,0.8982618451118469,0.0,0.0,1,1,0,-1
taiwan,xgboost,23,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.419351726770401,0.419351726770401,0.0,0.0,0,0,0,-1
taiwan,xgboost,24,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.5008590817451477,0.4996587038040161,-0.0012003779411315918,0.0012003779411315918,1,0,1,-1
taiwan,xgboost,25,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.06907931715250015,0.06907931715250015,0.0,0.0,0,0,0,-1
taiwan,xgboost,26,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.47178515791893005,0.47178515791893005,0.0,0.0,0,0,0,-1
taiwan,xgboost,27,LIMIT_BAL,relative_minus_5,-0.05,130000.0,136500.0,0.40179574489593506,0.40179574489593506,0.0,0.0,0,0,0,-1
taiwan,xgboost,28,LIMIT_BAL,relative_minus_5,-0.05,280000.0,294000.0,0.19507265090942383,0.1927700787782669,-0.0023025721311569214,0.0023025721311569214,0,0,0,-1
taiwan,xgboost,29,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.6308127641677856,0.6308127641677856,0.0,0.0,1,1,0,-1
taiwan,xgboost,30,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.4295389950275421,0.4295389950275421,0.0,0.0,0,0,0,-1
taiwan,xgboost,31,LIMIT_BAL,relative_minus_5,-0.05,330000.0,346500.0,0.14662989974021912,0.14662989974021912,0.0,0.0,0,0,0,-1
taiwan,xgboost,32,LIMIT_BAL,relative_minus_5,-0.05,250000.0,262500.0,0.09626822918653488,0.097686268389225,0.0014180392026901245,0.0014180392026901245,0,0,0,-1
taiwan,xgboost,33,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.34152787923812866,0.34659984707832336,0.005071967840194702,0.005071967840194702,0,0,0,-1
taiwan,xgboost,34,LIMIT_BAL,relative_minus_5,-0.05,160000.0,168000.0,0.2517544627189636,0.2517544627189636,0.0,0.0,0,0,0,-1
taiwan,xgboost,35,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.5580646991729736,0.5580646991729736,0.0,0.0,1,1,0,-1
taiwan,xgboost,36,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.7135441899299622,0.7135441899299622,0.0,0.0,1,1,0,-1
taiwan,xgboost,37,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.8073275685310364,0.8073275685310364,0.0,0.0,1,1,0,-1
taiwan,xgboost,38,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.6580328941345215,0.6579892635345459,-4.363059997558594e-05,4.363059997558594e-05,1,1,0,-1
taiwan,xgboost,39,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.08756609261035919,0.08567526191473007,-0.0018908306956291199,0.0018908306956291199,0,0,0,-1
taiwan,xgboost,40,LIMIT_BAL,relative_minus_5,-0.05,120000.0,126000.0,0.18575160205364227,0.18575160205364227,0.0,0.0,0,0,0,-1
taiwan,xgboost,41,LIMIT_BAL,relative_minus_5,-0.05,710000.0,745500.0,0.11208056658506393,0.11208056658506393,0.0,0.0,0,0,0,-1
taiwan,xgboost,42,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.6528255939483643,0.6528255939483643,0.0,0.0,1,1,0,-1
taiwan,xgboost,43,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.2227781116962433,0.20154725015163422,-0.02123086154460907,0.02123086154460907,0,0,0,-1
taiwan,xgboost,44,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.09925572574138641,0.09091734141111374,-0.008338384330272675,0.008338384330272675,0,0,0,-1
taiwan,xgboost,45,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.8998305201530457,0.8998305201530457,0.0,0.0,1,1,0,-1
taiwan,xgboost,46,LIMIT_BAL,relative_minus_5,-0.05,100000.0,105000.0,0.91986483335495,0.91986483335495,0.0,0.0,1,1,0,-1
taiwan,xgboost,47,LIMIT_BAL,relative_minus_5,-0.05,160000.0,168000.0,0.20466434955596924,0.20466434955596924,0.0,0.0,0,0,0,-1
taiwan,xgboost,48,LIMIT_BAL,relative_minus_5,-0.05,90000.0,94500.0,0.8810051083564758,0.8810051083564758,0.0,0.0,1,1,0,-1
taiwan,xgboost,49,LIMIT_BAL,relative_minus_5,-0.05,10000.0,10500.0,0.7196232080459595,0.7196232080459595,0.0,0.0,1,1,0,-1
taiwan,xgboost,50,LIMIT_BAL,relative_minus_5,-0.05,310000.0,325500.0,0.6207915544509888,0.633499801158905,0.01270824670791626,0.01270824670791626,1,1,0,-1
taiwan,xgboost,51,LIMIT_BAL,relative_minus_5,-0.05,420000.0,441000.0,0.1458526998758316,0.1458526998758316,0.0,0.0,0,0,0,-1
taiwan,xgboost,52,LIMIT_BAL,relative_minus_5,-0.05,180000.0,189000.0,0.34948059916496277,0.34948059916496277,0.0,0.0,0,0,0,-1
taiwan,xgboost,53,LIMIT_BAL,relative_minus_5,-0.05,320000.0,336000.0,0.18727116286754608,0.18567556142807007,-0.0015956014394760132,0.0015956014394760132,0,0,0,-1
taiwan,xgboost,54,LIMIT_BAL,relative_minus_5,-0.05,60000.0,63000.0,0.5170641541481018,0.5170641541481018,0.0,0.0,1,1,0,-1
taiwan,xgboost,55,LIMIT_BAL,relative_minus_5,-0.05,30000.0,31500.0,0.35326963663101196,0.35326963663101196,0.0,0.0,0,0,0,-1
taiwan,xgboost,56,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.21229271590709686,0.21443723142147064,0.0021445155143737793,0.0021445155143737793,0,0,0,-1
taiwan,xgboost,57,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.9310941696166992,0.9310941696166992,0.0,0.0,1,1,0,-1
taiwan,xgboost,58,LIMIT_BAL,relative_minus_5,-0.05,280000.0,294000.0,0.13643001019954681,0.1348835676908493,-0.0015464425086975098,0.0015464425086975098,0,0,0,-1
taiwan,xgboost,59,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.23030486702919006,0.20031818747520447,-0.029986679553985596,0.029986679553985596,0,0,0,-1
taiwan,xgboost,60,LIMIT_BAL,relative_minus_5,-0.05,40000.0,42000.0,0.726952850818634,0.726952850818634,0.0,0.0,1,1,0,-1
taiwan,xgboost,61,LIMIT_BAL,relative_minus_5,-0.05,180000.0,189000.0,0.36219164729118347,0.36219164729118347,0.0,0.0,0,0,0,-1
taiwan,xgboost,62,LIMIT_BAL,relative_minus_5,-0.05,230000.0,241500.0,0.1386132687330246,0.13594871759414673,-0.0026645511388778687,0.0026645511388778687,0,0,0,-1
taiwan,xgboost,63,LIMIT_BAL,relative_minus_5,-0.05,310000.0,325500.0,0.12342315912246704,0.12342315912246704,0.0,0.0,0,0,0,-1
taiwan,xgboost,64,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.5345004796981812,0.5345004796981812,0.0,0.0,1,1,0,-1
taiwan,xgboost,65,LIMIT_BAL,relative_minus_5,-0.05,360000.0,378000.0,0.5912102460861206,0.585110068321228,-0.006100177764892578,0.006100177764892578,1,1,0,-1
taiwan,xgboost,66,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.13222065567970276,0.13222065567970276,0.0,0.0,0,0,0,-1
taiwan,xgboost,67,LIMIT_BAL,relative_minus_5,-0.05,90000.0,94500.0,0.8025244474411011,0.8025244474411011,0.0,0.0,1,1,0,-1
taiwan,xgboost,68,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.8774688243865967,0.8774688243865967,0.0,0.0,1,1,0,-1
taiwan,xgboost,69,LIMIT_BAL,relative_minus_5,-0.05,270000.0,283500.0,0.2196923792362213,0.2196923792362213,0.0,0.0,0,0,0,-1
taiwan,xgboost,70,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.2594049572944641,0.2594049572944641,0.0,0.0,0,0,0,-1
taiwan,xgboost,71,LIMIT_BAL,relative_minus_5,-0.05,290000.0,304500.0,0.5725696086883545,0.5902193188667297,0.017649710178375244,0.017649710178375244,1,1,0,-1
taiwan,xgboost,72,LIMIT_BAL,relative_minus_5,-0.05,200000.0,210000.0,0.6833024621009827,0.6833024621009827,0.0,0.0,1,1,0,-1
taiwan,xgboost,73,LIMIT_BAL,relative_minus_5,-0.05,240000.0,252000.0,0.202264204621315,0.18191225826740265,-0.020351946353912354,0.020351946353912354,0,0,0,-1
taiwan,xgboost,74,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.05792040005326271,0.05510655418038368,-0.0028138458728790283,0.0028138458728790283,0,0,0,-1
taiwan,xgboost,75,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.13538159430027008,0.12957392632961273,-0.005807667970657349,0.005807667970657349,0,0,0,-1
taiwan,xgboost,76,LIMIT_BAL,relative_minus_5,-0.05,90000.0,94500.0,0.9193056225776672,0.9193056225776672,0.0,0.0,1,1,0,-1
taiwan,xgboost,77,LIMIT_BAL,relative_minus_5,-0.05,180000.0,189000.0,0.22063541412353516,0.22063541412353516,0.0,0.0,0,0,0,-1
taiwan,xgboost,78,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.3561679720878601,0.3561679720878601,0.0,0.0,0,0,0,-1
taiwan,xgboost,79,LIMIT_BAL,relative_minus_5,-0.05,70000.0,73500.0,0.3885565400123596,0.3885565400123596,0.0,0.0,0,0,0,-1
taiwan,xgboost,80,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.7243934273719788,0.7243934273719788,0.0,0.0,1,1,0,-1
taiwan,xgboost,81,LIMIT_BAL,relative_minus_5,-0.05,420000.0,441000.0,0.27253270149230957,0.27253270149230957,0.0,0.0,0,0,0,-1
taiwan,xgboost,82,LIMIT_BAL,relative_minus_5,-0.05,110000.0,115500.0,0.8926088809967041,0.8926088809967041,0.0,0.0,1,1,0,-1
taiwan,xgboost,83,LIMIT_BAL,relative_minus_5,-0.05,450000.0,472500.0,0.15021976828575134,0.14862363040447235,-0.0015961378812789917,0.0015961378812789917,0,0,0,-1
taiwan,xgboost,84,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.8225993514060974,0.8225993514060974,0.0,0.0,1,1,0,-1
taiwan,xgboost,85,LIMIT_BAL,relative_minus_5,-0.05,350000.0,367500.0,0.5937557816505432,0.6341900825500488,0.040434300899505615,0.040434300899505615,1,1,0,-1
taiwan,xgboost,86,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.4569734036922455,0.4569734036922455,0.0,0.0,0,0,0,-1
taiwan,xgboost,87,LIMIT_BAL,relative_minus_5,-0.05,80000.0,84000.0,0.8732112646102905,0.8732112646102905,0.0,0.0,1,1,0,-1
taiwan,xgboost,88,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.9105223417282104,0.9105223417282104,0.0,0.0,1,1,0,-1
taiwan,xgboost,89,LIMIT_BAL,relative_minus_5,-0.05,310000.0,325500.0,0.13327531516551971,0.13327531516551971,0.0,0.0,0,0,0,-1
taiwan,xgboost,90,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.9337326288223267,0.9337326288223267,0.0,0.0,1,1,0,-1
taiwan,xgboost,91,LIMIT_BAL,relative_minus_5,-0.05,440000.0,462000.0,0.1252383291721344,0.12386894226074219,-0.001369386911392212,0.001369386911392212,0,0,0,-1
taiwan,xgboost,92,LIMIT_BAL,relative_minus_5,-0.05,500000.0,525000.0,0.025981787592172623,0.025981787592172623,0.0,0.0,0,0,0,-1
taiwan,xgboost,93,LIMIT_BAL,relative_minus_5,-0.05,70000.0,73500.0,0.14641684293746948,0.14641684293746948,0.0,0.0,0,0,0,-1
taiwan,xgboost,94,LIMIT_BAL,relative_minus_5,-0.05,20000.0,21000.0,0.4008297026157379,0.4008297026157379,0.0,0.0,0,0,0,-1
taiwan,xgboost,95,LIMIT_BAL,relative_minus_5,-0.05,50000.0,52500.0,0.8879059553146362,0.8879059553146362,0.0,0.0,1,1,0,-1
taiwan,xgboost,96,LIMIT_BAL,relative_minus_5,-0.05,140000.0,147000.0,0.3424607813358307,0.3424607813358307,0.0,0.0,0,0,0,-1
taiwan,xgboost,97,LIMIT_BAL,relative_minus_5,-0.05,360000.0,378000.0,0.07614542543888092,0.07262632995843887,-0.003519095480442047,0.003519095480442047,0,0,0,-1
taiwan,xgboost,98,LIMIT_BAL,relative_minus_5,-0.05,300000.0,315000.0,0.2418733835220337,0.24043160676956177,-0.0014417767524719238,0.0014417767524719238,0,0,0,-1
taiwan,xgboost,99,LIMIT_BAL,relative_minus_5,-0.05,100000.0,105000.0,0.2527172863483429,0.2527172863483429,0.0,0.0,0,0,0,-1
taiwan,xgboost,0,LIMIT_BAL,relative_plus_5,0.05,60000.0,63000.0,0.29280704259872437,0.29280704259872437,0.0,0.0,0,0,0,-1
taiwan,xgboost,1,LIMIT_BAL,relative_plus_5,0.05,180000.0,189000.0,0.11325713247060776,0.11325713247060776,0.0,0.0,0,0,0,-1
taiwan,xgboost,2,LIMIT_BAL,relative_plus_5,0.05,410000.0,430500.0,0.04923027753829956,0.04923027753829956,0.0,0.0,0,0,0,-1
taiwan,xgboost,3,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.44181978702545166,0.44181978702545166,0.0,0.0,0,0,0,-1
taiwan,xgboost,4,LIMIT_BAL,relative_plus_5,0.05,320000.0,336000.0,0.4798915386199951,0.4993956387042999,0.01950410008430481,0.01950410008430481,0,0,0,-1
taiwan,xgboost,5,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.43856847286224365,0.43856847286224365,0.0,0.0,0,0,0,-1
taiwan,xgboost,6,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.08194806426763535,0.08194806426763535,0.0,0.0,0,0,0,-1
taiwan,xgboost,7,LIMIT_BAL,relative_plus_5,0.05,170000.0,178500.0,0.1687447726726532,0.1687447726726532,0.0,0.0,0,0,0,-1
taiwan,xgboost,8,LIMIT_BAL,relative_plus_5,0.05,130000.0,136500.0,0.25896474719047546,0.25896474719047546,0.0,0.0,0,0,0,-1
taiwan,xgboost,9,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.4264208972454071,0.4264208972454071,0.0,0.0,0,0,0,-1
taiwan,xgboost,10,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.9054489731788635,0.9054489731788635,0.0,0.0,1,1,0,-1
taiwan,xgboost,11,LIMIT_BAL,relative_plus_5,0.05,120000.0,126000.0,0.49170249700546265,0.49170249700546265,0.0,0.0,0,0,0,-1
taiwan,xgboost,12,LIMIT_BAL,relative_plus_5,0.05,80000.0,84000.0,0.8156510591506958,0.8156510591506958,0.0,0.0,1,1,0,-1
taiwan,xgboost,13,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.09195604920387268,0.09195604920387268,0.0,0.0,0,0,0,-1
taiwan,xgboost,14,LIMIT_BAL,relative_plus_5,0.05,260000.0,273000.0,0.2079850137233734,0.2079850137233734,0.0,0.0,0,0,0,-1
taiwan,xgboost,15,LIMIT_BAL,relative_plus_5,0.05,320000.0,336000.0,0.9266730546951294,0.9215381741523743,-0.005134880542755127,0.005134880542755127,1,1,0,-1
taiwan,xgboost,16,LIMIT_BAL,relative_plus_5,0.05,240000.0,252000.0,0.320482462644577,0.31448403000831604,-0.005998432636260986,0.005998432636260986,0,0,0,-1
taiwan,xgboost,17,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.6881903409957886,0.6881903409957886,0.0,0.0,1,1,0,-1
taiwan,xgboost,18,LIMIT_BAL,relative_plus_5,0.05,10000.0,10500.0,0.7847071290016174,0.7847071290016174,0.0,0.0,1,1,0,-1
taiwan,xgboost,19,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.35423147678375244,0.35423147678375244,0.0,0.0,0,0,0,-1
taiwan,xgboost,20,LIMIT_BAL,relative_plus_5,0.05,60000.0,63000.0,0.8850475549697876,0.8850475549697876,0.0,0.0,1,1,0,-1
taiwan,xgboost,21,LIMIT_BAL,relative_plus_5,0.05,430000.0,451500.0,0.07189934700727463,0.07189934700727463,0.0,0.0,0,0,0,-1
taiwan,xgboost,22,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.8982618451118469,0.8982618451118469,0.0,0.0,1,1,0,-1
taiwan,xgboost,23,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.419351726770401,0.419351726770401,0.0,0.0,0,0,0,-1
taiwan,xgboost,24,LIMIT_BAL,relative_plus_5,0.05,350000.0,367500.0,0.5008590817451477,0.4996587038040161,-0.0012003779411315918,0.0012003779411315918,1,0,1,-1
taiwan,xgboost,25,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.06907931715250015,0.06907931715250015,0.0,0.0,0,0,0,-1
taiwan,xgboost,26,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.47178515791893005,0.47178515791893005,0.0,0.0,0,0,0,-1
taiwan,xgboost,27,LIMIT_BAL,relative_plus_5,0.05,130000.0,136500.0,0.40179574489593506,0.40179574489593506,0.0,0.0,0,0,0,-1
taiwan,xgboost,28,LIMIT_BAL,relative_plus_5,0.05,280000.0,294000.0,0.19507265090942383,0.1927700787782669,-0.0023025721311569214,0.0023025721311569214,0,0,0,-1
taiwan,xgboost,29,LIMIT_BAL,relative_plus_5,0.05,50000.0,52500.0,0.6308127641677856,0.6308127641677856,0.0,0.0,1,1,0,-1
taiwan,xgboost,30,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.4295389950275421,0.4295389950275421,0.0,0.0,0,0,0,-1
taiwan,xgboost,31,LIMIT_BAL,relative_plus_5,0.05,330000.0,346500.0,0.14662989974021912,0.14662989974021912,0.0,0.0,0,0,0,-1
taiwan,xgboost,32,LIMIT_BAL,relative_plus_5,0.05,250000.0,262500.0,0.09626822918653488,0.097686268389225,0.0014180392026901245,0.0014180392026901245,0,0,0,-1
taiwan,xgboost,33,LIMIT_BAL,relative_plus_5,0.05,200000.0,210000.0,0.34152787923812866,0.34659984707832336,0.005071967840194702,0.005071967840194702,0,0,0,-1
taiwan,xgboost,34,LIMIT_BAL,relative_plus_5,0.05,160000.0,168000.0,0.2517544627189636,0.2517544627189636,0.0,0.0,0,0,0,-1
taiwan,xgboost,35,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.5580646991729736,0.5580646991729736,0.0,0.0,1,1,0,-1
taiwan,xgboost,36,LIMIT_BAL,relative_plus_5,0.05,140000.0,147000.0,0.7135441899299622,0.7135441899299622,0.0,0.0,1,1,0,-1
taiwan,xgboost,37,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.8073275685310364,0.8073275685310364,0.0,0.0,1,1,0,-1
taiwan,xgboost,38,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.6580328941345215,0.6579892635345459,-4.363059997558594e-05,4.363059997558594e-05,1,1,0,-1
taiwan,xgboost,39,LIMIT_BAL,relative_plus_5,0.05,350000.0,367500.0,0.08756609261035919,0.08567526191473007,-0.0018908306956291199,0.0018908306956291199,0,0,0,-1
taiwan,xgboost,40,LIMIT_BAL,relative_plus_5,0.05,120000.0,126000.0,0.18575160205364227,0.18575160205364227,0.0,0.0,0,0,0,-1
taiwan,xgboost,41,LIMIT_BAL,relative_plus_5,0.05,710000.0,745500.0,0.11208056658506393,0.11208056658506393,0.0,0.0,0,0,0,-1
taiwan,xgboost,42,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.6528255939483643,0.6528255939483643,0.0,0.0,1,1,0,-1
taiwan,xgboost,43,LIMIT_BAL,relative_plus_5,0.05,200000.0,210000.0,0.2227781116962433,0.20154725015163422,-0.02123086154460907,0.02123086154460907,0,0,0,-1
taiwan,xgboost,44,LIMIT_BAL,relative_plus_5,0.05,300000.0,315000.0,0.09925572574138641,0.09091734141111374,-0.008338384330272675,0.008338384330272675,0,0,0,-1
taiwan,xgboost,45,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.8998305201530457,0.8998305201530457,0.0,0.0,1,1,0,-1
taiwan,xgboost,46,LIMIT_BAL,relative_plus_5,0.05,100000.0,105000.0,0.91986483335495,0.91986483335495,0.0,0.0,1,1,0,-1
taiwan,xgboost,47,LIMIT_BAL,relative_plus_5,0.05,160000.0,168000.0,0.20466434955596924,0.20466434955596924,0.0,0.0,0,0,0,-1
taiwan,xgboost,48,LIMIT_BAL,relative_plus_5,0.05,90000.0,94500.0,0.8810051083564758,0.8810051083564758,0.0,0.0,1,1,0,-1
taiwan,xgboost,49,LIMIT_BAL,relative_plus_5,0.05,10000.0,10500.0,0.7196232080459595,0.7196232080459595,0.0,0.0,1,1,0,-1
taiwan,xgboost,50,LIMIT_BAL,relative_plus_5,0.05,310000.0,325500.0,0.6207915544509888,0.633499801158905,0.01270824670791626,0.01270824670791626,1,1,0,-1
taiwan,xgboost,51,LIMIT_BAL,relative_plus_5,0.05,420000.0,441000.0,0.1458526998758316,0.1458526998758316,0.0,0.0,0,0,0,-1
taiwan,xgboost,52,LIMIT_BAL,relative_plus_5,0.05,180000.0,189000.0,0.34948059916496277,0.34948059916496277,0.0,0.0,0,0,0,-1
taiwan,xgboost,53,LIMIT_BAL,relative_plus_5,0.05,320000.0,336000.0,0.18727116286754608,0.18567556142807007,-0.0015956014394760132,0.0015956014394760132,0,0,0,-1
taiwan,xgboost,54,LIMIT_BAL,relative_plus_5,0.05,60000.0,63000.0,0.5170641541481018,0.5170641541481018,0.0,0.0,1,1,0,-1
taiwan,xgboost,55,LIMIT_BAL,relative_plus_5,0.05,30000.0,31500.0,0.35326963663101196,0.35326963663101196,0.0,0.0,0,0,0,-1
taiwan,xgboost,56,LIMIT_BAL,relative_plus_5,0.05,350000.0,367500.0,0.21229271590709686,0.21443723142147064,0.0021445155143737793,0.0021445155143737793,0,0,0,-1
taiwan,xgboost,57,LIMIT_BAL,relative_plus_5,0.05,80000.0,84000.0,0.9310941696166992,0.9310941696166992,0.0,0.0,1,1,0,-1
taiwan,xgboost,58,LIMIT_BAL,relative_plus_5,0.05,280000.0,294000.0,0.13643001019954681,0.1348835676908493,-0.0015464425086975098,0.0015464425086975098,0,0,0,-1
taiwan,xgboost,59,LIMIT_BAL,relative_plus_5,0.05,200000.0,210000.0,0.23030486702919006,0.20031818747520447,-0.029986679553985596,0.029986679553985596,0,0,0,-1
taiwan,xgboost,60,LIMIT_BAL,relative_plus_5,0.05,40000.0,42000.0,0.726952850818634,0.726952850818634,0.0,0.0,1,1,0,-1
taiwan,xgboost,61,LIMIT_BAL,relative_plus_5,0.05,180000.0,189000.0,0.36219164729118347,0.36219164729118347,0.0,0.0,0,0,0,-1
taiwan,xgboost,62,LIMIT_BAL,relative_plus_5,0.05,230000.0,241500.0,0.1386132687330246,0.13594871759414673,-0.0026645511388778687,0.0026645511388778687,0,0,0,-1
taiwan,xgboost,63,LIMIT_BAL,relative_plus_5,0.05,310000.0,325500.0,0.12342315912246704,0.12342315912246704,0.0,0.0,0,0,0,-1
taiwan,xgboost,64,LIMIT_BAL,relative_plus_5,0.05,20000.0,21000.0,0.5345004796981812,0.5345004796981812,0.0,0.0,1,1,0,-1
taiwan,xgboost,65,LIMIT_BAL,relative_plus_5,0.05,360000.0,378000.0,0.5912102460861206,0.585110068321228,-0.006100177764892578,0.006100177764892578,1,1,0,-1
taiwan,xgboost,66,LIMIT_BAL,relative_plus_5,0.05,500000.0,525000.0,0.13222065567970276,0.13222065567970276,0.0,0.0,0,0,0,-1
